date_stamp,race,cnt_confirmed,pct_confirmed,cnt_death,pct_death
2020-11-03,3,28222,10.5956,138,3.9
2020-11-03,5,189,0.071,3,0.0
2020-11-03,4,332,0.1246,4,0.1
2020-11-03,0,2301,0.8639,27,0.7
2020-11-03,9,39216,14.7231,54,1.5
2020-11-03,2,152595,57.2897,2420,70.0
2020-11-04,9,39182,14.5225,53,1.5
2020-11-04,3,28513,10.5681,139,3.9
2020-11-04,5,190,0.0704,3,0.0
2020-11-04,4,339,0.1256,4,0.1
2020-11-04,0,2331,0.864,27,0.7
2020-11-04,1,44059,16.3301,811,23.3
2020-11-04,2,155188,57.5192,2441,70.1
2020-11-05,3,28625,10.5328,138,3.9
2020-11-05,5,189,0.0695,3,0.0
2020-11-05,4,342,0.1258,4,0.1
2020-11-05,0,2353,0.8658,27,0.7
2020-11-05,1,44392,16.3343,818,23.3
2020-11-05,2,156821,57.7034,2465,70.2
2020-11-05,9,39049,14.3683,54,1.5
2020-11-06,3,28675,10.4981,139,3.9
2020-11-06,4,340,0.1245,4,0.1
2020-11-06,5,190,0.0696,3,0.0
2020-11-06,0,2362,0.8647,27,0.7
2020-11-06,1,44485,16.2863,820,23.1
2020-11-06,2,157842,57.7871,2491,70.3
2020-11-06,9,39250,14.3697,57,1.6
2020-11-07,9,40606,14.5952,63,1.7
2020-11-07,5,194,0.0697,3,0.0
2020-11-07,4,347,0.1247,4,0.1
2020-11-07,0,2408,0.8655,27,0.7
2020-11-07,1,44904,16.14,828,23.0
2020-11-07,2,160630,57.7359,2525,70.3
2020-11-07,3,29126,10.4689,140,3.8
2020-11-08,3,29405,10.4328,140,3.8
2020-11-08,5,196,0.0695,3,0.0
2020-11-08,4,352,0.1249,4,0.1
2020-11-08,0,2449,0.8689,27,0.7
2020-11-08,1,45190,16.0333,830,23.0
2020-11-08,2,162480,57.6475,2526,70.2
2020-11-08,9,41779,14.8231,65,1.8
2020-11-09,9,43612,15.1552,66,1.8
2020-11-09,5,202,0.0702,3,0.0
2020-11-09,4,359,0.1248,4,0.1
2020-11-09,0,2488,0.8646,27,0.7
2020-11-09,1,45747,15.8971,832,23.0
2020-11-09,2,165481,57.5046,2538,70.3
2020-11-09,3,29881,10.3836,140,3.8
2020-11-10,9,44016,15.1911,74,2.0
2020-11-10,5,203,0.0701,3,0.0
2020-11-10,4,362,0.1249,4,0.1
2020-11-10,0,2505,0.8645,27,0.7
2020-11-10,1,45941,15.8554,840,22.8
2020-11-10,2,166733,57.5439,2583,70.3
2020-11-10,3,29989,10.35,141,3.8
2020-11-11,9,44871,15.2944,84,2.2
2020-11-11,5,204,0.0695,3,0.0
2020-11-11,4,365,0.1244,4,0.1
2020-11-11,0,2528,0.8617,28,0.7
2020-11-11,1,46294,15.7795,854,22.7
2020-11-11,2,168915,57.5753,2647,70.3
2020-11-11,3,30204,10.2951,141,3.7
2020-11-12,9,45824,15.4433,84,2.2
2020-11-12,5,207,0.0698,3,0.0
2020-11-12,4,364,0.1227,4,0.1
2020-11-12,0,2546,0.858,29,0.7
2020-11-12,1,46557,15.6903,856,22.5
2020-11-12,2,170855,57.5803,2671,70.5
2020-11-12,3,30372,10.2357,141,3.7
2020-11-13,9,46587,15.5053,88,2.2
2020-11-13,3,30777,10.2434,141,3.6
2020-11-13,5,209,0.0696,3,0.0
2020-11-13,4,370,0.1231,4,0.1
2020-11-13,0,2572,0.856,30,0.7
2020-11-13,1,46878,15.6022,863,22.4
2020-11-13,2,173065,57.6004,2723,70.6
2020-11-14,9,48037,15.7436,89,2.2
2020-11-14,3,31229,10.235,143,3.6
2020-11-14,5,210,0.0688,3,0.0
2020-11-14,4,375,0.1229,4,0.1
2020-11-14,0,2600,0.8521,30,0.7
2020-11-14,1,47238,15.4818,866,22.3
2020-11-14,2,175431,57.4957,2742,70.7
2020-11-15,9,50298,16.1763,90,2.3
2020-11-15,3,31716,10.2001,143,3.6
2020-11-15,5,210,0.0675,3,0.0
2020-11-15,4,378,0.1216,4,0.1
2020-11-15,0,2633,0.8468,30,0.7
2020-11-15,1,47680,15.3343,868,22.2
2020-11-15,2,178022,57.2534,2755,70.7
2020-11-16,9,53009,16.6231,94,2.3
2020-11-16,5,211,0.0662,3,0.0
2020-11-16,4,391,0.1226,4,0.1
2020-11-16,0,2698,0.8461,30,0.7
2020-11-16,1,48376,15.1702,875,22.3
2020-11-16,2,181900,57.042,2774,70.7
2020-11-16,3,32303,10.1299,143,3.6
2020-11-17,9,53503,16.6817,96,2.4
2020-11-17,3,32331,10.0805,144,3.6
2020-11-17,5,212,0.0661,3,0.0
2020-11-17,4,393,0.1225,4,0.1
2020-11-17,0,2711,0.8453,30,0.7
2020-11-17,1,48536,15.133,889,22.2
2020-11-17,2,183043,57.0709,2829,70.8
2020-11-18,9,54574,16.7816,102,2.5
2020-11-18,5,215,0.0661,3,0.0
2020-11-18,4,395,0.1215,4,0.0
2020-11-18,0,2736,0.8413,30,0.7
2020-11-18,1,48940,15.0492,897,22.1
2020-11-18,2,185622,57.0792,2868,70.8
2020-11-18,3,32719,10.0612,144,3.5
2020-11-19,9,55242,16.8376,109,2.6
2020-11-19,5,217,0.0661,3,0.0
2020-11-19,4,398,0.1213,4,0.0
2020-11-19,0,2766,0.8431,30,0.7
2020-11-19,1,49195,14.9945,905,21.9
2020-11-19,2,187319,57.0941,2932,71.0
2020-11-19,3,32951,10.0433,145,3.5
2020-11-20,9,56046,16.9052,112,2.6
2020-11-20,5,220,0.0664,3,0.0
2020-11-20,4,405,0.1222,4,0.0
2020-11-20,0,2789,0.8412,31,0.7
2020-11-20,1,49489,14.9274,913,21.7
2020-11-20,2,189383,57.1236,2995,71.2
2020-11-20,3,33200,10.0141,144,3.4
2020-11-21,9,56963,16.959,114,2.7
2020-11-21,5,221,0.0658,3,0.0
2020-11-21,2,191878,57.1258,3002,71.2
2020-11-21,1,49938,14.8675,913,21.6
2020-11-21,3,33659,10.0209,144,3.4
2020-11-21,4,406,0.1209,4,0.0
2020-11-21,0,2822,0.8402,31,0.7
2020-11-22,9,58339,17.1345,115,2.6
2020-11-22,5,225,0.0661,3,0.0
2020-11-22,4,405,0.119,4,0.0
2020-11-22,0,2851,0.8374,31,0.7
2020-11-22,1,50360,14.7911,918,21.5
2020-11-22,2,194277,57.0604,3050,71.4
2020-11-22,3,34019,9.9916,145,3.3
2020-11-23,9,59395,17.2384,121,2.8
2020-11-23,5,226,0.0656,3,0.0
2020-11-23,4,409,0.1187,5,0.1
2020-11-23,0,2880,0.8359,31,0.7
2020-11-23,1,50713,14.7186,926,21.5
2020-11-23,2,196536,57.0414,3069,71.3
2020-11-23,3,34391,9.9814,146,3.3
2020-11-24,9,59440,17.1864,125,2.8
2020-11-24,5,227,0.0656,3,0.0
2020-11-24,3,34412,9.9499,148,3.3
2020-11-24,2,197597,57.1331,3128,71.5
2020-11-24,1,50876,14.7103,934,21.3
2020-11-24,0,2893,0.8365,31,0.7
2020-11-24,4,409,0.1183,5,0.1
2020-11-25,5,228,0.0655,3,0.0
2020-11-25,4,413,0.1187,5,0.1
2020-11-25,0,2904,0.8345,31,0.6
2020-11-25,1,51068,14.6759,943,21.1
2020-11-25,2,198886,57.1557,3197,71.5
2020-11-25,3,34449,9.8999,150,3.3
2020-11-25,9,60024,17.2497,137,3.0
2020-11-26,9,61498,17.4524,138,3.0
2020-11-26,5,232,0.0658,3,0.0
2020-11-26,4,413,0.1172,5,0.1
2020-11-26,0,2953,0.838,31,0.6
2020-11-26,1,51505,14.6165,959,21.2
2020-11-26,2,201160,57.0867,3232,71.5
2020-11-26,3,34615,9.8233,151,3.3
2020-11-27,9,63060,17.6779,140,3.0
2020-11-27,3,34823,9.7621,151,3.3
2020-11-27,5,234,0.0656,3,0.0
2020-11-27,4,415,0.1163,5,0.1
2020-11-27,0,2994,0.8393,31,0.6
2020-11-27,1,51896,14.5483,960,21.2
2020-11-27,2,203294,56.9904,3236,71.4
2020-11-28,9,64841,17.8396,143,3.1
2020-11-28,5,238,0.0655,3,0.0
2020-11-28,4,424,0.1167,5,0.1
2020-11-28,0,3042,0.8369,31,0.6
2020-11-28,1,52492,14.4421,963,21.2
2020-11-28,2,207025,56.9586,3244,71.4
2020-11-28,3,35404,9.7407,152,3.3
2020-11-29,9,65476,17.8643,146,3.2
2020-11-29,5,237,0.0647,3,0.0
2020-11-29,4,425,0.116,5,0.1
2020-11-29,0,3066,0.8365,31,0.6
2020-11-29,1,52819,14.411,965,21.1
2020-11-29,2,208777,56.9623,3250,71.3
2020-11-29,3,35718,9.7452,154,3.3
2020-11-30,9,67876,18.1248,155,3.3
2020-11-30,5,240,0.0641,3,0.0
2020-11-30,4,436,0.1164,5,0.1
2020-11-30,0,3115,0.8318,31,0.6
2020-11-30,1,53500,14.286,970,21.0
2020-11-30,2,212921,56.8558,3283,71.3
2020-11-30,3,36405,9.7211,155,3.3
2020-12-01,9,69300,18.2279,161,3.4
2020-12-01,5,242,0.0637,3,0.0
2020-12-01,4,441,0.116,5,0.1
2020-12-01,0,3179,0.8362,31,0.6
2020-12-01,1,53995,14.2023,974,21.0
2020-12-01,2,216249,56.8798,3308,71.3
2020-12-01,3,36780,9.6742,156,3.3
2020-12-02,9,69293,18.0317,149,3.1
2020-12-02,3,37091,9.652,157,3.3
2020-12-02,5,244,0.0635,3,0.0
2020-12-02,4,444,0.1155,5,0.1
2020-12-02,0,3213,0.8361,32,0.6
2020-12-02,1,54637,14.2178,989,21.0
2020-12-02,2,219363,57.0834,3353,71.5
2020-12-03,9,69719,17.9572,146,3.0
2020-12-03,3,37267,9.5987,159,3.3
2020-12-03,5,252,0.0649,3,0.0
2020-12-03,4,447,0.1151,5,0.1
2020-12-03,0,3240,0.8345,34,0.7
2020-12-03,1,55222,14.2232,998,20.8
2020-12-03,2,222105,57.2064,3436,71.8
2020-12-04,9,70534,17.9655,150,3.0
2020-12-04,3,37584,9.5729,162,3.3
2020-12-04,5,255,0.065,3,0.0
2020-12-04,4,456,0.1161,5,0.1
2020-12-04,0,3277,0.8347,34,0.6
2020-12-04,1,55816,14.2167,1013,20.7
2020-12-04,2,224686,57.2291,3509,71.9
2020-12-05,9,71864,18.078,153,3.1
2020-12-05,5,256,0.0644,3,0.0
2020-12-05,4,456,0.1147,5,0.1
2020-12-05,0,3311,0.8329,34,0.6
2020-12-05,1,56328,14.1698,1017,20.7
2020-12-05,2,227472,57.2225,3530,71.9
2020-12-05,3,37835,9.5177,163,3.3
2020-12-06,9,72128,18.0053,158,3.1
2020-12-06,3,38081,9.5061,165,3.3
2020-12-06,5,257,0.0642,3,0.0
2020-12-06,4,457,0.1141,5,0.1
2020-12-06,0,3328,0.8308,34,0.6
2020-12-06,1,56789,14.1762,1025,20.7
2020-12-06,2,229554,57.3034,3553,71.8
2020-12-07,9,73654,18.0202,163,3.2
2020-12-07,5,261,0.0639,3,0.0
2020-12-07,4,475,0.1162,5,0.0
2020-12-07,0,3389,0.8292,34,0.6
2020-12-07,1,57622,14.0978,1032,20.6
2020-12-07,2,234609,57.3995,3604,71.9
2020-12-07,3,38720,9.4732,168,3.3
2020-12-08,9,75136,18.116,174,3.4
2020-12-08,5,264,0.0637,3,0.0
2020-12-08,4,479,0.1155,5,0.0
2020-12-08,0,3431,0.8272,34,0.6
2020-12-08,1,58273,14.0502,1042,20.3
2020-12-08,2,238097,57.4075,3680,72.0
2020-12-08,3,39069,9.4199,171,3.3
2020-12-09,9,77213,18.2553,178,3.4
2020-12-09,5,270,0.0638,3,0.0
2020-12-09,4,486,0.1149,6,0.1
2020-12-09,0,3493,0.8258,34,0.6
2020-12-09,1,59041,13.9589,1052,20.3
2020-12-09,2,242736,57.3896,3726,72.0
2020-12-09,3,39723,9.3916,172,3.3
2020-12-10,9,78387,18.2732,190,3.6
2020-12-10,5,275,0.0641,3,0.0
2020-12-10,2,246467,57.4551,3769,71.9
2020-12-10,1,59676,13.9114,1060,20.2
2020-12-10,3,40135,9.3561,178,3.3
2020-12-10,4,500,0.1166,6,0.1
2020-12-10,0,3533,0.8236,34,0.6
2020-12-11,9,80432,18.4366,202,3.7
2020-12-11,5,280,0.0642,3,0.0
2020-12-11,4,510,0.1169,6,0.1
2020-12-11,0,3588,0.8224,34,0.6
2020-12-11,1,60429,13.8515,1068,20.0
2020-12-11,2,250436,57.405,3834,71.9
2020-12-11,3,40587,9.3034,180,3.3
2020-12-12,9,83051,18.7494,212,3.9
2020-12-12,5,281,0.0634,3,0.0
2020-12-12,4,518,0.1169,6,0.1
2020-12-12,0,3614,0.8159,34,0.6
2020-12-12,1,60910,13.7509,1077,19.9
2020-12-12,2,253644,57.2621,3888,72.0
2020-12-12,3,40935,9.2414,180,3.3
2020-12-13,9,86343,19.0055,210,3.8
2020-12-13,5,296,0.0652,3,0.0
2020-12-13,3,41799,9.2006,182,3.3
2020-12-13,2,259743,57.1737,3945,72.2
2020-12-13,1,61902,13.6256,1082,19.8
2020-12-13,0,3695,0.8133,34,0.6
2020-12-13,4,527,0.116,6,0.1
2020-12-14,5,313,0.0674,3,0.0
2020-12-14,4,533,0.1147,6,0.1
2020-12-14,0,3768,0.811,34,0.6
2020-12-14,1,62734,13.5021,1095,19.7
2020-12-14,2,265171,57.0722,4007,72.3
2020-12-14,3,42542,9.1562,182,3.2
2020-12-14,9,89563,19.2764,214,3.8
2020-12-15,9,92045,19.465,222,3.9
2020-12-15,5,317,0.067,3,0.0
2020-12-15,4,538,0.1138,6,0.1
2020-12-15,0,3836,0.8112,34,0.6
2020-12-15,1,63377,13.4025,1100,19.5
2020-12-15,2,269599,57.0127,4063,72.3
2020-12-15,3,43163,9.1278,187,3.3
2020-12-16,9,95922,19.8069,230,4.0
2020-12-16,3,43818,9.048,187,3.2
2020-12-16,5,323,0.0667,3,0.0
2020-12-16,4,551,0.1138,6,0.1
2020-12-16,0,3927,0.8109,34,0.5
2020-12-16,1,64275,13.2721,1107,19.5
2020-12-16,2,275469,56.8816,4101,72.3
2020-12-17,9,97883,19.8453,239,4.0
2020-12-17,5,330,0.0669,3,0.0
2020-12-17,4,568,0.1152,6,0.1
2020-12-17,0,4001,0.8112,35,0.5
2020-12-17,1,65064,13.1914,1127,19.2
2020-12-17,2,281008,56.973,4247,72.6
2020-12-17,3,44376,8.997,188,3.2
2020-12-18,9,101186,20.0905,262,4.3
2020-12-18,5,340,0.0675,3,0.0
2020-12-18,4,582,0.1156,6,0.1
2020-12-18,0,4072,0.8085,35,0.5
2020-12-18,1,65817,13.068,1138,19.0
2020-12-18,2,286695,56.9233,4318,72.4
2020-12-18,3,44959,8.9266,198,3.3
2020-12-19,9,102595,20.1167,266,4.4
2020-12-19,5,346,0.0678,4,0.0
2020-12-19,4,588,0.1153,6,0.0
2020-12-19,0,4131,0.81,35,0.5
2020-12-19,1,66408,13.0212,1142,18.9
2020-12-19,2,290516,56.9641,4361,72.4
2020-12-19,3,45414,8.9047,203,3.3
2020-12-20,9,104981,20.2008,274,4.5
2020-12-20,3,46164,8.883,204,3.3
2020-12-20,5,348,0.067,3,0.0
2020-12-20,4,606,0.1166,6,0.0
2020-12-20,0,4189,0.8061,35,0.5
2020-12-20,1,67213,12.9334,1148,18.9
2020-12-20,2,296186,56.9932,4401,72.4
2020-12-21,9,107744,20.3453,287,4.6
2020-12-21,3,46847,8.8461,210,3.4
2020-12-21,5,353,0.0667,4,0.0
2020-12-21,4,629,0.1188,6,0.0
2020-12-21,0,4253,0.8031,35,0.5
2020-12-21,1,68006,12.8415,1154,18.8
2020-12-21,2,301746,56.9786,4440,72.3
2020-12-22,9,108559,20.3287,316,5.0
2020-12-22,3,47063,8.813,211,3.3
2020-12-22,5,354,0.0663,4,0.0
2020-12-22,4,638,0.1195,6,0.0
2020-12-22,0,4280,0.8015,35,0.5
2020-12-22,1,68417,12.8117,1168,18.6
2020-12-22,2,304708,57.0594,4529,72.2
2020-12-23,9,109097,20.1569,313,4.9
2020-12-23,3,47402,8.758,213,3.3
2020-12-23,5,358,0.0661,4,0.0
2020-12-23,4,654,0.1208,7,0.1
2020-12-23,0,4333,0.8006,36,0.5
2020-12-23,1,69326,12.8087,1182,18.5
2020-12-23,2,310070,57.2888,4625,72.4
2020-12-24,9,109449,20.0274,297,4.6
2020-12-24,5,361,0.0661,4,0.0
2020-12-24,4,665,0.1217,7,0.1
2020-12-24,0,4379,0.8013,36,0.5
2020-12-24,1,70025,12.8134,1192,18.5
2020-12-24,2,313893,57.4373,4678,72.7
2020-12-24,3,47725,8.7329,217,3.3
2020-12-25,9,109852,19.7673,269,4.1
2020-12-25,3,48406,8.7104,217,3.3
2020-12-25,5,371,0.0668,4,0.0
2020-12-25,4,676,0.1216,7,0.1
2020-12-25,0,4469,0.8042,36,0.5
2020-12-25,1,71041,12.7834,1195,18.5
2020-12-25,2,320912,57.7463,4708,73.1
2020-12-26,9,111266,19.8373,263,4.0
2020-12-26,5,375,0.0669,4,0.0
2020-12-26,4,686,0.1223,7,0.1
2020-12-26,0,4506,0.8034,36,0.5
2020-12-26,1,71510,12.7493,1197,18.5
2020-12-26,2,323763,57.7229,4719,73.2
2020-12-26,3,48786,8.6979,217,3.3
2020-12-27,9,111436,19.7554,262,4.0
2020-12-27,5,376,0.0667,4,0.0
2020-12-27,4,691,0.1225,8,0.1
2020-12-27,0,4523,0.8018,36,0.5
2020-12-27,1,71856,12.7386,1206,18.5
2020-12-27,2,326253,57.8381,4776,73.3
2020-12-27,3,48945,8.677,220,3.3
2020-12-28,9,111573,19.6503,269,4.0
2020-12-28,5,376,0.0662,4,0.0
2020-12-28,4,703,0.1238,8,0.1
2020-12-28,0,4556,0.8024,37,0.5
2020-12-28,1,72233,12.7217,1219,18.5
2020-12-28,2,329219,57.9823,4827,73.2
2020-12-28,3,49132,8.6532,224,3.4
2020-12-29,9,111221,19.4242,272,4.0
2020-12-29,5,377,0.0658,4,0.0
2020-12-29,2,333414,58.2292,4926,73.4
2020-12-29,1,72916,12.7344,1235,18.4
2020-12-29,3,49367,8.6217,228,3.3
2020-12-29,4,707,0.1235,8,0.1
2020-12-29,0,4587,0.8011,37,0.5
2020-12-30,9,110624,19.0465,266,3.9
2020-12-30,5,388,0.0668,4,0.0
2020-12-30,4,716,0.1233,8,0.1
2020-12-30,0,4675,0.8049,37,0.5
2020-12-30,1,74248,12.7835,1250,18.3
2020-12-30,2,340235,58.5795,5014,73.6
2020-12-30,3,49923,8.5954,231,3.3
2020-12-31,9,110977,18.9122,271,3.9
2020-12-31,5,395,0.0673,4,0.0
2020-12-31,4,728,0.1241,8,0.1
2020-12-31,0,4735,0.8069,37,0.5
2020-12-31,1,75093,12.797,1262,18.2
2020-12-31,2,344506,58.7091,5091,73.7
2020-12-31,3,50368,8.5835,234,3.3
2021-01-01,9,111691,18.7533,266,3.8
2021-01-01,5,403,0.0677,4,0.0
2021-01-01,3,51001,8.5632,234,3.3
2021-01-01,2,351011,58.9358,5139,73.8
2021-01-01,1,75954,12.7529,1267,18.2
2021-01-01,0,4781,0.8027,37,0.5
2021-01-01,4,741,0.1244,8,0.1
2021-01-02,5,406,0.0672,4,0.0
2021-01-02,4,756,0.1251,8,0.1
2021-01-02,0,4844,0.8018,37,0.5
2021-01-02,1,76770,12.7075,1272,18.2
2021-01-02,2,355707,58.879,5149,73.8
2021-01-02,3,51542,8.5316,237,3.4
2021-01-02,9,114107,18.8878,263,3.7
2021-01-03,9,114691,18.8544,269,3.8
2021-01-03,5,411,0.0676,4,0.0
2021-01-03,4,761,0.1251,8,0.1
2021-01-03,0,4879,0.8021,37,0.5
2021-01-03,1,77223,12.6949,1283,18.2
2021-01-03,2,358470,58.9301,5186,73.8
2021-01-03,3,51862,8.5258,238,3.3
2021-01-04,9,115187,18.8137,289,4.0
2021-01-04,3,52072,8.505,242,3.3
2021-01-04,5,412,0.0673,4,0.0
2021-01-04,4,764,0.1248,8,0.1
2021-01-04,0,4908,0.8016,37,0.5
2021-01-04,1,77671,12.6862,1303,18.1
2021-01-04,2,361236,59.0014,5285,73.7
2021-01-05,9,115192,18.6501,299,4.1
2021-01-05,5,416,0.0674,4,0.0
2021-01-05,4,771,0.1248,8,0.1
2021-01-05,0,4946,0.8008,37,0.5
2021-01-05,1,78347,12.6847,1311,18.0
2021-01-05,2,365612,59.1941,5358,73.7
2021-01-05,3,52365,8.4781,250,3.4
2021-01-06,9,116188,18.583,320,4.3
2021-01-06,5,420,0.0672,4,0.0
2021-01-06,4,784,0.1254,8,0.1
2021-01-06,0,5039,0.8059,37,0.5
2021-01-06,1,79331,12.6881,1327,17.9
2021-01-06,2,370618,59.2764,5433,73.6
2021-01-06,3,52857,8.4539,252,3.4
2021-01-07,9,117823,18.5771,322,4.2
2021-01-07,5,427,0.0673,4,0.0
2021-01-07,4,800,0.1261,8,0.1
2021-01-07,0,5153,0.8125,37,0.4
2021-01-07,1,80309,12.6623,1348,17.9
2021-01-07,2,376212,59.3173,5516,73.6
2021-01-07,3,53513,8.4374,257,3.4
2021-01-08,4,809,0.1263,9,0.1
2021-01-08,3,53930,8.4186,259,3.3
2021-01-08,5,432,0.0674,4,0.0
2021-01-08,0,5206,0.8127,37,0.4
2021-01-08,1,80851,12.621,1362,17.8
2021-01-08,2,379927,59.3074,5610,73.6
2021-01-08,9,119451,18.6466,337,4.4
2021-01-09,9,121027,18.7218,346,4.4
2021-01-09,3,54289,8.398,261,3.3
2021-01-09,5,436,0.0674,4,0.0
2021-01-09,4,812,0.1256,9,0.1
2021-01-09,0,5277,0.8163,37,0.4
2021-01-09,1,81461,12.6013,1370,17.7
2021-01-09,2,383148,59.2695,5677,73.6
2021-01-10,9,122942,18.8022,351,4.5
2021-01-10,3,54750,8.3732,264,3.3
2021-01-10,5,441,0.0674,4,0.0
2021-01-10,4,823,0.1259,9,0.1
2021-01-10,0,5345,0.8174,37,0.4
2021-01-10,1,82149,12.5635,1391,17.8
2021-01-10,2,387419,59.2502,5729,73.5
2021-01-11,9,124006,18.8632,364,4.6
2021-01-11,3,55010,8.3679,268,3.4
2021-01-11,5,443,0.0674,4,0.0
2021-01-11,4,823,0.1252,9,0.1
2021-01-11,0,5389,0.8197,37,0.4
2021-01-11,1,82552,12.5574,1405,17.8
2021-01-11,2,389173,59.1992,5778,73.4
2021-01-12,9,124940,18.9053,379,4.7
2021-01-12,5,448,0.0678,4,0.0
2021-01-12,4,829,0.1254,9,0.1
2021-01-12,0,5418,0.8198,37,0.4
2021-01-12,1,82902,12.5443,1428,17.8
2021-01-12,2,391218,59.1971,5882,73.4
2021-01-12,3,55119,8.3403,272,3.3
2021-01-13,9,124152,18.6555,362,4.4
2021-01-13,3,55439,8.3304,275,3.3
2021-01-13,5,451,0.0678,4,0.0
2021-01-13,4,837,0.1258,9,0.1
2021-01-13,0,5468,0.8216,39,0.4
2021-01-13,1,83751,12.5847,1454,17.8
2021-01-13,2,395401,59.4142,6005,73.6
2021-01-14,9,125152,18.666,377,4.5
2021-01-14,5,452,0.0674,4,0.0
2021-01-14,4,843,0.1257,9,0.1
2021-01-14,0,5536,0.8257,39,0.4
2021-01-14,1,84250,12.5656,1462,17.7
2021-01-14,2,398507,59.4359,6062,73.6
2021-01-14,3,55742,8.3137,279,3.3
2021-01-15,9,126274,18.6785,381,4.5
2021-01-15,5,459,0.0679,4,0.0
2021-01-15,4,851,0.1259,9,0.1
2021-01-15,0,5607,0.8294,40,0.4
2021-01-15,1,84822,12.5469,1474,17.7
2021-01-15,2,401882,59.4466,6119,73.6
2021-01-15,3,56144,8.3048,284,3.4
2021-01-16,9,127116,18.6703,379,4.5
2021-01-16,5,462,0.0679,4,0.0
2021-01-16,4,862,0.1266,9,0.1
2021-01-16,0,5668,0.8325,41,0.4
2021-01-16,1,85350,12.5359,1488,17.8
2021-01-16,2,404894,59.4692,6149,73.5
2021-01-16,3,56495,8.2978,285,3.4
2021-01-17,9,128260,18.7153,382,4.5
2021-01-17,5,464,0.0677,4,0.0
2021-01-17,2,407366,59.4416,6173,73.5
2021-01-17,1,85850,12.527,1497,17.8
2021-01-17,3,56787,8.2862,285,3.3
2021-01-17,4,872,0.1272,9,0.1
2021-01-17,0,5722,0.8349,41,0.4
2021-01-18,9,128969,18.7523,390,4.6
2021-01-18,5,465,0.0676,4,0.0
2021-01-18,4,876,0.1274,9,0.1
2021-01-18,0,5763,0.8379,41,0.4
2021-01-18,1,86113,12.521,1501,17.8
2021-01-18,2,408682,59.423,6200,73.5
2021-01-18,3,56883,8.2709,285,3.3
2021-01-19,9,129083,18.7129,397,4.6
2021-01-19,5,466,0.0676,4,0.0
2021-01-19,4,874,0.1267,9,0.1
2021-01-19,0,5788,0.8391,41,0.4
2021-01-19,1,86387,12.5233,1506,17.7
2021-01-19,2,410223,59.4692,6228,73.5
2021-01-19,3,56987,8.2613,285,3.3
2021-01-20,9,130355,18.7753,407,4.7
2021-01-20,5,467,0.0673,4,0.0
2021-01-20,3,57213,8.2405,288,3.3
2021-01-20,2,412767,59.4516,6290,73.5
2021-01-20,1,86780,12.4991,1517,17.7
2021-01-20,0,5829,0.8396,41,0.4
2021-01-20,4,880,0.1267,9,0.1
2021-01-21,5,467,0.0669,4,0.0
2021-01-21,4,881,0.1263,9,0.1
2021-01-21,0,5868,0.8409,41,0.4
2021-01-21,1,87203,12.4972,1535,17.6
2021-01-21,2,415062,59.483,6386,73.5
2021-01-21,3,57319,8.2144,293,3.3
2021-01-21,9,130983,18.7713,416,4.7
2021-01-22,9,129660,18.4741,390,4.4
2021-01-22,5,470,0.067,4,0.0
2021-01-22,4,894,0.1274,9,0.1
2021-01-22,0,5924,0.8441,42,0.4
2021-01-22,1,88106,12.5534,1558,17.7
2021-01-22,2,419166,59.7233,6477,73.7
2021-01-22,3,57627,8.2108,297,3.3
2021-01-23,9,130636,18.5069,395,4.4
2021-01-23,3,57817,8.1908,297,3.3
2021-01-23,5,473,0.067,4,0.0
2021-01-23,4,894,0.1267,9,0.1
2021-01-23,0,5957,0.8439,42,0.4
2021-01-23,1,88545,12.544,1564,17.7
2021-01-23,2,421554,59.7207,6508,73.7
2021-01-24,9,131392,18.5394,400,4.5
2021-01-24,5,477,0.0673,4,0.0
2021-01-24,4,898,0.1267,9,0.1
2021-01-24,0,5995,0.8459,42,0.4
2021-01-24,1,88903,12.5442,1567,17.6
2021-01-24,2,423101,59.6996,6537,73.7
2021-01-24,3,57951,8.1769,300,3.3
2021-01-25,9,131992,18.5792,404,4.5
2021-01-25,5,478,0.0673,4,0.0
2021-01-25,4,899,0.1265,9,0.1
2021-01-25,0,6025,0.8481,42,0.4
2021-01-25,1,89092,12.5406,1574,17.5
2021-01-25,2,423928,59.6723,6636,73.9
2021-01-25,3,58013,8.1659,301,3.3
2021-01-26,9,132250,18.5639,419,4.5
2021-01-26,5,481,0.0675,5,0.0
2021-01-26,4,899,0.1262,9,0.0
2021-01-26,0,6053,0.8497,45,0.4
2021-01-26,1,89324,12.5384,1609,17.5
2021-01-26,2,425336,59.7042,6775,73.9
2021-01-26,3,58063,8.1503,300,3.2
2021-01-27,4,908,0.1269,9,0.0
2021-01-27,3,58243,8.1367,303,3.2
2021-01-27,5,482,0.0673,5,0.0
2021-01-27,0,6104,0.8527,46,0.4
2021-01-27,1,90099,12.5871,1634,17.5
2021-01-27,2,428745,59.8968,6906,74.1
2021-01-27,9,131225,18.3325,413,4.4
2021-01-28,9,129498,18.0464,408,4.3
2021-01-28,3,58444,8.1446,310,3.2
2021-01-28,5,489,0.0681,5,0.0
2021-01-28,4,916,0.1277,9,0.0
2021-01-28,0,6120,0.8529,47,0.4
2021-01-28,1,90734,12.6444,1645,17.4
2021-01-28,2,431382,60.116,6993,74.2
2021-01-29,9,130422,18.0517,412,4.3
2021-01-29,3,58668,8.1202,314,3.3
