date_stamp,age_group,cnt_confirmed,pct_confirmed
2020-08-27,51,714,11.18
2020-08-27,61,453,7.09
2020-08-27,71,251,3.93
2020-08-27,81,81,1.27
2020-08-27,91,21,0.33
2020-08-27,99,0,0.00
2020-08-28,00,318,4.89
2020-08-28,11,995,15.31
2020-08-28,21,1710,26.31
2020-08-28,31,1075,16.54
2020-08-28,41,856,13.17
2020-08-28,51,724,11.14
2020-08-28,61,457,7.03
2020-08-28,71,260,4.00
2020-08-28,81,83,1.28
2020-08-28,91,21,0.32
2020-08-28,99,0,0.00
2020-08-29,00,319,4.85
2020-08-29,11,1028,15.63
2020-08-29,21,1722,26.18
2020-08-29,31,1088,16.54
2020-08-29,41,861,13.09
2020-08-29,51,729,11.08
2020-08-29,61,461,7.01
2020-08-29,71,262,3.98
2020-08-29,81,87,1.32
2020-08-29,91,21,0.32
2020-08-29,99,0,0.00
2020-08-30,00,326,4.85
2020-08-30,11,1080,16.08
2020-08-30,21,1745,25.98
2020-08-30,31,1099,16.36
2020-08-30,41,872,12.98
2020-08-30,51,739,11.00
2020-08-30,61,475,7.07
2020-08-30,71,268,3.99
2020-08-30,81,89,1.33
2020-08-30,91,23,0.34
2020-08-30,99,0,0.00
2020-08-31,00,326,4.85
2020-08-31,11,1080,16.08
2020-08-31,21,1745,25.98
2020-08-31,31,1099,16.36
2020-08-31,41,872,12.98
2020-08-31,51,739,11.00
2020-08-31,61,475,7.07
2020-08-31,71,268,3.99
2020-08-31,81,89,1.33
2020-08-31,91,23,0.34
2020-08-31,99,0,0.00
2020-09-01,00,339,4.93
2020-09-01,11,1135,16.51
2020-09-01,21,1777,25.84
2020-09-01,31,1111,16.16
2020-09-01,41,887,12.90
2020-09-01,51,754,10.97
2020-09-01,61,483,7.02
2020-09-01,71,276,4.01
2020-09-01,81,91,1.32
2020-09-01,91,23,0.33
2020-09-01,99,0,0.00
2020-09-02,00,343,4.91
2020-09-02,11,1184,16.95
2020-09-02,21,1804,25.82
2020-09-02,31,1119,16.02
2020-09-02,41,896,12.82
2020-09-02,51,758,10.85
2020-09-02,61,489,7.00
2020-09-02,71,278,3.98
2020-09-02,81,92,1.32
2020-09-02,91,24,0.34
2020-09-02,99,0,0.00
2020-09-03,00,344,4.82
2020-09-03,11,1285,17.99
2020-09-03,21,1818,25.46
2020-09-03,31,1129,15.81
2020-09-03,41,903,12.65
2020-09-03,51,768,10.75
2020-09-03,61,495,6.93
2020-09-03,71,280,3.92
2020-09-03,81,95,1.33
2020-09-03,91,24,0.34
2020-09-03,99,0,0.00
2020-09-04,00,348,4.78
2020-09-04,11,1368,18.78
2020-09-04,21,1837,25.22
2020-09-04,31,1141,15.67
2020-09-04,41,915,12.56
2020-09-04,51,771,10.59
2020-09-04,61,499,6.85
2020-09-04,71,285,3.91
2020-09-04,81,95,1.30
2020-09-04,91,24,0.33
2020-09-04,99,0,0.00
2020-09-05,00,353,4.74
2020-09-05,11,1435,19.27
2020-09-05,21,1880,25.25
2020-09-05,31,1154,15.50
2020-09-05,41,921,12.37
2020-09-05,51,777,10.43
2020-09-05,61,506,6.79
2020-09-05,71,294,3.95
2020-09-05,81,100,1.34
2020-09-05,91,27,0.36
2020-09-05,99,0,0.00
2020-09-06,00,358,4.67
2020-09-06,11,1563,20.38
2020-09-06,21,1925,25.09
2020-09-06,31,1165,15.19
2020-09-06,41,935,12.19
2020-09-06,51,787,10.26
2020-09-06,61,513,6.69
2020-09-06,71,296,3.86
2020-09-06,81,101,1.32
2020-09-06,91,28,0.37
2020-09-06,99,0,0.00
2020-09-07,00,364,4.64
2020-09-07,11,1654,21.09
2020-09-07,21,1962,25.02
2020-09-07,31,1171,14.93
2020-09-07,41,945,12.05
2020-09-07,51,793,10.11
2020-09-07,61,522,6.66
2020-09-07,71,301,3.84
2020-09-07,81,102,1.30
2020-09-07,91,28,0.36
2020-09-07,99,0,0.00
2020-09-08,00,369,4.65
2020-09-08,11,1689,21.30
2020-09-08,21,1982,24.99
2020-09-08,31,1176,14.83
2020-09-08,41,951,11.99
2020-09-08,51,798,10.06
2020-09-08,61,529,6.67
2020-09-08,71,305,3.85
2020-09-08,81,103,1.30
2020-09-08,91,28,0.35
2020-09-08,99,0,0.00
2020-09-09,00,369,4.59
2020-09-09,11,1737,21.62
2020-09-09,21,2000,24.90
2020-09-09,31,1185,14.75
2020-09-09,41,961,11.96
2020-09-09,51,806,10.03
2020-09-09,61,533,6.64
2020-09-09,71,309,3.85
2020-09-09,81,105,1.31
2020-09-09,91,28,0.35
2020-09-09,99,0,0.00
2020-09-10,00,373,4.57
2020-09-10,11,1797,22.02
2020-09-10,21,2027,24.84
2020-09-10,31,1189,14.57
2020-09-10,41,978,11.99
2020-09-10,51,811,9.94
2020-09-10,61,538,6.59
2020-09-10,71,312,3.82
2020-09-10,81,106,1.30
2020-09-10,91,29,0.36
2020-09-10,99,0,0.00
2020-09-11,00,380,4.58
2020-09-11,11,1858,22.41
2020-09-11,21,2052,24.75
2020-09-11,31,1197,14.44
2020-09-11,41,987,11.90
2020-09-11,51,820,9.89
2020-09-11,61,545,6.57
2020-09-11,71,312,3.76
2020-09-11,81,111,1.34
2020-09-11,91,29,0.35
2020-09-11,99,0,0.00
2020-09-12,00,386,4.55
2020-09-12,11,1933,22.79
2020-09-12,21,2102,24.78
2020-09-12,31,1212,14.29
2020-09-12,41,998,11.76
2020-09-12,51,832,9.81
2020-09-12,61,559,6.59
2020-09-12,71,320,3.77
2020-09-12,81,112,1.32
2020-09-12,91,29,0.34
2020-09-12,99,0,0.00
2020-09-13,00,388,4.51
2020-09-13,11,1974,22.92
2020-09-13,21,2128,24.71
2020-09-13,31,1234,14.33
2020-09-13,41,1009,11.72
2020-09-13,51,843,9.79
2020-09-13,61,569,6.61
2020-09-13,71,320,3.72
2020-09-13,81,116,1.35
2020-09-13,91,31,0.36
2020-09-13,99,0,0.00
2020-09-14,00,392,4.51
2020-09-14,11,2007,23.10
2020-09-14,21,2148,24.72
2020-09-14,31,1241,14.28
2020-09-14,41,1013,11.66
2020-09-14,51,847,9.75
2020-09-14,61,572,6.58
2020-09-14,71,321,3.69
2020-09-14,81,116,1.34
2020-09-14,91,32,0.37
2020-09-14,99,0,0.00
2020-09-15,00,401,4.50
2020-09-15,11,2080,23.33
2020-09-15,21,2207,24.76
2020-09-15,31,1276,14.31
2020-09-15,41,1034,11.60
2020-09-15,51,862,9.67
2020-09-15,61,578,6.48
2020-09-15,71,324,3.63
2020-09-15,81,118,1.32
2020-09-15,91,34,0.38
2020-09-15,99,0,0.00
2020-09-16,00,404,4.50
2020-09-16,11,2091,23.28
2020-09-16,21,2230,24.82
2020-09-16,31,1285,14.30
2020-09-16,41,1043,11.61
2020-09-16,51,869,9.67
2020-09-16,61,581,6.47
2020-09-16,71,327,3.64
2020-09-16,81,118,1.31
2020-09-16,91,35,0.39
2020-09-16,99,0,0.00
2020-09-17,00,411,4.50
2020-09-17,11,2145,23.46
2020-09-17,21,2266,24.78
2020-09-17,31,1299,14.21
2020-09-17,41,1058,11.57
2020-09-17,51,889,9.72
2020-09-17,61,588,6.43
2020-09-17,71,330,3.61
2020-09-17,81,121,1.32
2020-09-17,91,36,0.39
2020-09-17,99,0,0.00
2020-09-18,00,414,4.48
2020-09-18,11,2162,23.40
2020-09-18,21,2278,24.65
2020-09-18,31,1306,14.13
2020-09-18,41,1076,11.65
2020-09-18,51,912,9.87
2020-09-18,61,598,6.47
2020-09-18,71,336,3.64
2020-09-18,81,122,1.32
2020-09-18,91,36,0.39
2020-09-18,99,0,0.00
2020-09-19,00,420,4.46
2020-09-19,11,2221,23.57
2020-09-19,21,2323,24.66
2020-09-19,31,1320,14.01
2020-09-19,41,1094,11.61
2020-09-19,51,930,9.87
2020-09-19,61,609,6.46
2020-09-19,71,346,3.67
2020-09-19,81,122,1.29
2020-09-19,91,36,0.38
2020-09-19,99,0,0.00
2020-09-20,00,422,4.44
2020-09-20,11,2249,23.68
2020-09-20,21,2335,24.59
2020-09-20,31,1330,14.00
2020-09-20,41,1106,11.65
2020-09-20,51,935,9.85
2020-09-20,61,612,6.44
2020-09-20,71,347,3.65
2020-09-20,81,125,1.32
2020-09-20,91,36,0.38
2020-09-20,99,0,0.00
2020-09-21,00,425,4.42
2020-09-21,11,2278,23.71
2020-09-21,21,2356,24.53
2020-09-21,31,1351,14.06
2020-09-21,41,1117,11.63
2020-09-21,51,946,9.85
2020-09-21,61,621,6.46
2020-09-21,71,348,3.62
2020-09-21,81,128,1.33
2020-09-21,91,36,0.37
2020-09-21,99,0,0.00
2020-09-22,00,433,4.47
2020-09-22,11,2298,23.71
2020-09-22,21,2370,24.45
2020-09-22,31,1366,14.09
2020-09-22,41,1124,11.60
2020-09-22,51,951,9.81
2020-09-22,61,630,6.50
2020-09-22,71,354,3.65
2020-09-22,81,130,1.34
2020-09-22,91,36,0.37
2020-09-22,99,0,0.00
2020-09-23,00,435,4.46
2020-09-23,11,2310,23.70
2020-09-23,21,2381,24.43
2020-09-23,31,1371,14.07
2020-09-23,41,1137,11.67
2020-09-23,51,956,9.81
2020-09-23,61,633,6.49
2020-09-23,71,358,3.67
2020-09-23,81,130,1.33
2020-09-23,91,36,0.37
2020-09-23,99,0,0.00
2020-09-24,00,437,4.45
2020-09-24,11,2330,23.74
2020-09-24,21,2388,24.34
2020-09-24,31,1379,14.05
2020-09-24,41,1144,11.66
2020-09-24,51,965,9.83
2020-09-24,61,636,6.48
2020-09-24,71,364,3.71
2020-09-24,81,133,1.36
2020-09-24,91,37,0.38
2020-09-24,99,0,0.00
2020-09-25,00,443,4.48
2020-09-25,11,2353,23.78
2020-09-25,21,2402,24.28
2020-09-25,31,1386,14.01
2020-09-25,41,1151,11.63
2020-09-25,51,974,9.85
2020-09-25,61,644,6.51
2020-09-25,71,366,3.70
2020-09-25,81,135,1.36
2020-09-25,91,39,0.39
2020-09-25,99,0,0.00
2020-09-26,00,449,4.49
2020-09-26,11,2378,23.77
2020-09-26,21,2421,24.20
2020-09-26,31,1399,13.98
2020-09-26,41,1166,11.65
2020-09-26,51,987,9.87
2020-09-26,61,658,6.58
2020-09-26,71,372,3.72
2020-09-26,81,136,1.36
2020-09-26,91,39,0.39
2020-09-26,99,0,0.00
2020-09-27,00,453,4.49
2020-09-27,11,2390,23.71
2020-09-27,21,2438,24.19
2020-09-27,31,1405,13.94
2020-09-27,41,1173,11.64
2020-09-27,51,1001,9.93
2020-09-27,61,667,6.62
2020-09-27,71,378,3.75
2020-09-27,81,136,1.35
2020-09-27,91,39,0.39
2020-09-27,99,0,0.00
2020-09-28,00,460,4.51
2020-09-28,11,2413,23.66
2020-09-28,21,2455,24.08
2020-09-28,31,1423,13.96
2020-09-28,41,1196,11.73
2020-09-28,51,1012,9.92
2020-09-28,61,681,6.68
2020-09-28,71,380,3.73
2020-09-28,81,137,1.34
2020-09-28,91,40,0.39
2020-09-28,99,0,0.00
2020-09-29,00,465,4.53
2020-09-29,11,2422,23.62
2020-09-29,21,2460,23.99
2020-09-29,31,1430,13.94
2020-09-29,41,1201,11.71
2020-09-29,51,1028,10.02
2020-09-29,61,689,6.72
2020-09-29,71,382,3.73
2020-09-29,81,138,1.35
2020-09-29,91,40,0.39
2020-09-29,99,0,0.00
2020-09-30,00,464,4.50
2020-09-30,11,2433,23.59
2020-09-30,21,2478,24.03
2020-09-30,31,1438,13.94
2020-09-30,41,1213,11.76
2020-09-30,51,1033,10.02
2020-09-30,61,693,6.72
2020-09-30,71,384,3.72
2020-09-30,81,138,1.34
2020-09-30,91,40,0.39
2020-09-30,99,0,0.00
2020-10-01,00,469,4.51
2020-10-01,11,2452,23.59
2020-10-01,21,2494,23.99
2020-10-01,31,1448,13.93
2020-10-01,41,1223,11.77
2020-10-01,51,1045,10.05
2020-10-01,61,698,6.71
2020-10-01,71,387,3.72
2020-10-01,81,138,1.33
2020-10-01,91,41,0.39
2020-10-01,99,0,0.00
2020-10-02,00,475,4.54
2020-10-02,11,2475,23.66
2020-10-02,21,2497,23.87
2020-10-02,31,1454,13.90
2020-10-02,41,1231,11.77
2020-10-02,51,1055,10.09
2020-10-02,61,702,6.71
2020-10-02,71,392,3.75
2020-10-02,81,139,1.33
2020-10-02,91,41,0.39
2020-10-02,99,0,0.00
2020-10-03,00,477,4.53
2020-10-03,11,2478,23.54
2020-10-03,21,2516,23.90
2020-10-03,31,1466,13.93
2020-10-03,41,1241,11.79
2020-10-03,51,1070,10.16
2020-10-03,61,708,6.73
2020-10-03,71,392,3.72
2020-10-03,81,139,1.32
2020-10-03,91,40,0.38
2020-10-03,99,0,0.00
2020-10-04,00,483,4.55
2020-10-04,11,2491,23.48
2020-10-04,21,2529,23.84
2020-10-04,31,1478,13.93
2020-10-04,41,1255,11.83
2020-10-04,51,1083,10.21
2020-10-04,61,717,6.76
2020-10-04,71,393,3.70
2020-10-04,81,141,1.33
2020-10-04,91,40,0.38
2020-10-04,99,0,0.00
2020-10-05,00,485,4.53
2020-10-05,11,2508,23.45
2020-10-05,21,2541,23.76
2020-10-05,31,1492,13.95
2020-10-05,41,1264,11.82
2020-10-05,51,1098,10.27
2020-10-05,61,728,6.81
2020-10-05,71,398,3.72
2020-10-05,81,141,1.32
2020-10-05,91,40,0.37
2020-10-05,99,0,0.00
2020-10-06,00,489,4.52
2020-10-06,11,2526,23.35
2020-10-06,21,2568,23.74
2020-10-06,31,1507,13.93
2020-10-06,41,1283,11.86
2020-10-06,51,1114,10.30
2020-10-06,61,740,6.84
2020-10-06,71,406,3.75
2020-10-06,81,143,1.32
2020-10-06,91,40,0.37
2020-10-06,99,0,0.00
2020-10-07,00,497,4.55
2020-10-07,11,2537,23.21
2020-10-07,21,2591,23.71
2020-10-07,31,1518,13.89
2020-10-07,41,1304,11.93
2020-10-07,51,1127,10.31
2020-10-07,61,757,6.93
2020-10-07,71,413,3.78
2020-10-07,81,145,1.33
2020-10-07,91,40,0.37
2020-10-07,99,0,0.00
2020-10-08,00,501,4.55
2020-10-08,11,2554,23.17
2020-10-08,21,2609,23.67
2020-10-08,31,1536,13.94
2020-10-08,41,2609,23.67
2020-10-08,51,1136,10.31
2020-10-08,61,760,6.90
2020-10-08,71,417,3.78
2020-10-08,81,147,1.33
2020-10-08,91,40,0.36
2020-10-08,99,0,0.00
2020-10-09,00,508,4.57
2020-10-09,11,2564,23.04
2020-10-09,21,2646,23.78
2020-10-09,31,1546,13.89
2020-10-09,41,1334,11.99
2020-10-09,51,1146,10.30
2020-10-09,61,771,6.93
2020-10-09,71,425,3.82
2020-10-09,81,147,1.32
2020-10-09,91,41,0.37
2020-10-09,99,0,0.00
2020-10-10,00,509,4.52
2020-10-10,11,2590,22.98
2020-10-10,21,2681,23.78
2020-10-10,31,1566,13.89
2020-10-10,41,1352,11.99
2020-10-10,51,1164,10.33
2020-10-10,61,786,6.97
2020-10-10,71,433,3.84
2020-10-10,81,150,1.33
2020-10-10,91,41,0.36
2020-10-10,99,0,0.00
2020-10-11,00,512,4.50
2020-10-11,11,2608,22.92
2020-10-11,21,2712,23.83
2020-10-11,31,1583,13.91
2020-10-11,41,1370,12.04
2020-10-11,51,1170,10.28
2020-10-11,61,799,7.02
2020-10-11,71,437,3.84
2020-10-11,81,149,1.31
2020-10-11,91,41,0.36
2020-10-11,99,0,0.00
2020-10-12,00,519,4.50
2020-10-12,11,2631,22.83
2020-10-12,21,2740,23.77
2020-10-12,31,1602,13.90
2020-10-12,41,1391,12.07
2020-10-12,51,1188,10.31
2020-10-12,61,819,7.11
2020-10-12,71,445,3.86
2020-10-12,81,149,1.29
2020-10-12,91,41,0.36
2020-10-12,99,0,0.00
2020-10-13,00,524,4.49
2020-10-13,11,2643,22.62
2020-10-13,21,2773,23.74
2020-10-13,31,1626,13.92
2020-10-13,41,1414,12.10
2020-10-13,51,1214,10.39
2020-10-13,61,835,7.15
2020-10-13,71,459,3.93
2020-10-13,81,154,1.32
2020-10-13,91,41,0.35
2020-10-13,99,0,0.00
2020-10-14,00,526,4.47
2020-10-14,11,2651,22.54
2020-10-14,21,2785,23.68
2020-10-14,31,1635,13.90
2020-10-14,41,1428,12.14
2020-10-14,51,1236,10.51
2020-10-14,61,840,7.14
2020-10-14,71,465,3.95
2020-10-14,81,154,1.31
2020-10-14,91,41,0.35
2020-10-14,99,0,0.00
2020-10-15,00,535,4.52
2020-10-15,11,2652,22.40
2020-10-15,21,2793,23.59
2020-10-15,31,1648,13.92
2020-10-15,41,1442,12.18
2020-10-15,51,1256,10.61
2020-10-15,61,847,7.15
2020-10-15,71,470,3.97
2020-10-15,81,156,1.32
2020-10-15,91,42,0.35
2020-10-15,99,0,0.00
2020-10-16,00,541,4.52
2020-10-16,11,2667,22.27
2020-10-16,21,2820,23.55
2020-10-16,31,1668,13.93
2020-10-16,41,1456,12.16
2020-10-16,51,1284,10.72
2020-10-16,61,860,7.18
2020-10-16,71,476,3.97
2020-10-16,81,161,1.34
2020-10-16,91,42,0.35
2020-10-16,99,0,0.00
2020-10-17,00,543,4.51
2020-10-17,11,2677,22.25
2020-10-17,21,2830,23.53
2020-10-17,31,1676,13.93
2020-10-17,41,1460,12.14
2020-10-17,51,1288,10.71
2020-10-17,61,868,7.22
2020-10-17,71,482,4.01
2020-10-17,81,163,1.36
2020-10-17,91,42,0.35
2020-10-17,99,0,0.00
2020-10-18,00,550,4.53
2020-10-18,11,2689,22.14
2020-10-18,21,2856,23.51
2020-10-18,31,1687,13.89
2020-10-18,41,1473,12.13
2020-10-18,51,1312,10.80
2020-10-18,61,882,7.26
2020-10-18,71,487,4.01
2020-10-18,81,167,1.37
2020-10-18,91,43,0.35
2020-10-18,99,0,0.00
2020-10-19,00,553,4.51
2020-10-19,11,2712,22.10
2020-10-19,21,2878,23.46
2020-10-19,31,1700,13.86
2020-10-19,41,1486,12.11
2020-10-19,51,1332,10.86
2020-10-19,61,894,7.29
2020-10-19,71,498,4.06
2020-10-19,81,171,1.39
2020-10-19,91,45,0.37
2020-10-19,99,0,0.00
2020-10-20,00,560,4.51
2020-10-20,11,2733,22.01
2020-10-20,21,2915,23.47
2020-10-20,31,1723,13.88
2020-10-20,41,1506,12.13
2020-10-20,51,1353,10.90
2020-10-20,61,901,7.26
2020-10-20,71,508,4.09
2020-10-20,81,174,1.40
2020-10-20,91,45,0.36
2020-10-20,99,0,0.00
2020-10-21,00,564,4.51
2020-10-21,11,2743,21.96
2020-10-21,21,2928,23.44
2020-10-21,31,1736,13.90
2020-10-21,41,1522,12.18
2020-10-21,51,1361,10.89
2020-10-21,61,902,7.22
2020-10-21,71,514,4.11
2020-10-21,81,176,1.41
2020-10-21,91,46,0.37
2020-10-21,99,0,0.00
2020-10-22,00,568,4.50
2020-10-22,11,2761,21.86
2020-10-22,21,2953,23.38
2020-10-22,31,1756,13.90
2020-10-22,41,1543,12.22
2020-10-22,51,1385,10.96
2020-10-22,61,920,7.28
2020-10-22,71,523,4.14
2020-10-22,81,177,1.40
2020-10-22,91,46,0.36
2020-10-22,99,0,0.00
2020-10-23,00,571,4.49
2020-10-23,11,2781,21.85
2020-10-23,21,2968,23.32
2020-10-23,31,1774,13.94
2020-10-23,41,1557,12.24
2020-10-23,51,1394,10.95
2020-10-23,61,929,7.30
2020-10-23,71,527,4.14
2020-10-23,81,178,1.40
2020-10-23,91,46,0.36
2020-10-23,99,0,0.00
2020-10-24,00,580,4.48
2020-10-24,11,2812,21.74
2020-10-24,21,3006,23.24
2020-10-24,31,1804,13.95
2020-10-24,41,1582,12.23
2020-10-24,51,1425,11.02
2020-10-24,61,950,7.35
2020-10-24,71,539,4.17
2020-10-24,81,187,1.45
2020-10-24,91,47,0.36
2020-10-24,99,0,0.00
2020-10-25,00,583,4.46
2020-10-25,11,2833,21.69
2020-10-25,21,3029,23.19
2020-10-25,31,1826,13.98
2020-10-25,41,1607,12.30
2020-10-25,51,1446,11.07
2020-10-25,61,959,7.34
2020-10-25,71,543,4.16
2020-10-25,81,190,1.45
2020-10-25,91,47,0.36
2020-10-25,99,0,0.00
2020-10-26,00,590,4.46
2020-10-26,11,2849,21.54
2020-10-26,21,3064,23.16
2020-10-26,31,1852,14.00
2020-10-26,41,1629,12.31
2020-10-26,51,1472,11.13
2020-10-26,61,974,7.36
2020-10-26,71,551,4.17
2020-10-26,81,199,1.50
2020-10-26,91,48,0.36
2020-10-26,99,0,0.00
2020-10-27,00,597,4.48
2020-10-27,11,2867,21.49
2020-10-27,21,3087,23.14
2020-10-27,31,1859,13.94
2020-10-27,41,1652,12.38
2020-10-27,51,1492,11.19
2020-10-27,61,983,7.37
2020-10-27,71,554,4.15
2020-10-27,81,200,1.50
2020-10-27,91,48,0.36
2020-10-27,99,0,0.00
2020-10-28,00,600,4.46
2020-10-28,11,2884,21.44
2020-10-28,21,3105,23.08
2020-10-28,31,1879,13.97
2020-10-28,41,1675,12.45
2020-10-28,51,1510,11.22
2020-10-28,61,988,7.34
2020-10-28,71,561,4.17
2020-10-28,81,204,1.52
2020-10-28,91,48,0.36
2020-10-28,99,0,0.00
2020-10-29,00,602,4.45
2020-10-29,11,2895,21.38
2020-10-29,21,3126,23.09
2020-10-29,31,1892,13.98
2020-10-29,41,1688,12.47
2020-10-29,51,1519,11.22
2020-10-29,61,997,7.36
2020-10-29,71,563,4.16
2020-10-29,81,207,1.53
2020-10-29,91,49,0.36
2020-10-29,99,0,0.00
2020-10-30,00,616,4.50
2020-10-30,11,2915,21.30
2020-10-30,21,3155,23.05
2020-10-30,31,1916,14.00
2020-10-30,41,1704,12.45
2020-10-30,51,1535,11.22
2020-10-30,61,1012,7.39
2020-10-30,71,569,4.16
2020-10-30,81,214,1.56
2020-10-30,91,51,0.37
2020-10-30,99,0,0.00
2020-10-31,00,619,4.48
2020-10-31,11,2933,21.25
2020-10-31,21,3178,23.03
2020-10-31,31,1936,14.03
2020-10-31,41,1713,12.41
2020-10-31,51,1551,11.24
2020-10-31,61,1029,7.46
2020-10-31,71,574,4.16
2020-10-31,81,218,1.58
2020-10-31,91,51,0.37
2020-10-31,99,0,0.00
2020-11-01,00,619,4.48
2020-11-01,11,2933,21.25
2020-11-01,21,3178,23.03
2020-11-01,31,1936,14.03
2020-11-01,41,1713,12.41
2020-11-01,51,1551,11.24
2020-11-01,61,1029,7.46
2020-11-01,71,574,4.16
2020-11-01,81,218,1.58
2020-11-01,91,51,0.37
2020-11-01,99,0,0.00
2020-11-02,00,619,4.48
2020-11-02,11,2933,21.25
2020-11-02,21,3178,23.03
2020-11-02,31,1936,14.03
2020-11-02,41,1713,12.41
2020-11-02,51,1551,11.24
2020-11-02,61,1029,7.46
2020-11-02,71,574,4.16
2020-11-02,81,218,1.58
2020-11-02,91,51,0.37
2020-11-02,99,0,0.00
2020-11-03,00,627,4.49
2020-11-03,11,2955,21.15
2020-11-03,21,3212,22.99
2020-11-03,31,1967,14.08
2020-11-03,41,1738,12.44
2020-11-03,51,1574,11.26
2020-11-03,61,1044,7.47
2020-11-03,71,585,4.19
2020-11-03,81,221,1.58
2020-11-03,91,51,0.36
2020-11-03,99,0,0.00
2020-11-04,00,633,4.48
2020-11-04,11,2980,21.10
2020-11-04,21,3234,22.90
2020-11-04,31,1993,14.11
2020-11-04,41,1749,12.39
2020-11-04,51,1599,11.32
2020-11-04,61,1060,7.51
2020-11-04,71,590,4.18
2020-11-04,81,229,1.62
2020-11-04,91,54,0.38
2020-11-04,99,0,0.00
2020-11-05,00,642,4.51
2020-11-05,11,3002,21.07
2020-11-05,21,3263,22.90
2020-11-05,31,2014,14.14
2020-11-05,41,1770,12.42
2020-11-05,51,1607,11.28
2020-11-05,61,1070,7.51
2020-11-05,71,596,4.18
2020-11-05,81,230,1.61
2020-11-05,91,52,0.37
2020-11-05,99,0,0.00
2020-11-06,00,645,4.47
2020-11-06,11,3029,20.98
2020-11-06,21,3306,22.90
2020-11-06,31,2046,14.17
2020-11-06,41,1788,12.38
2020-11-06,51,1637,11.34
2020-11-06,61,1090,7.55
2020-11-06,71,614,4.25
2020-11-06,81,231,1.60
2020-11-06,91,53,0.37
2020-11-06,99,0,0.00
2020-11-07,00,654,4.49
2020-11-07,11,3045,20.92
2020-11-07,21,3325,22.84
2020-11-07,31,2057,14.13
2020-11-07,41,1807,12.41
2020-11-07,51,1658,11.39
2020-11-07,61,1106,7.60
2020-11-07,71,619,4.25
2020-11-07,81,233,1.60
2020-11-07,91,53,0.36
2020-11-07,99,0,0.00
2020-11-08,00,663,4.51
2020-11-08,11,3065,20.84
2020-11-08,21,3357,22.82
2020-11-08,31,2077,14.12
2020-11-08,41,1828,12.43
2020-11-08,51,1672,11.37
2020-11-08,61,1118,7.60
2020-11-08,71,625,4.25
2020-11-08,81,244,1.66
2020-11-08,91,59,0.40
2020-11-08,99,0,0.00
2020-11-09,00,671,4.50
2020-11-09,11,3097,20.79
2020-11-09,21,3387,22.73
2020-11-09,31,2109,14.16
2020-11-09,41,1858,12.47
2020-11-09,51,1692,11.36
2020-11-09,61,1133,7.60
2020-11-09,71,644,4.32
2020-11-09,81,248,1.66
2020-11-09,91,60,0.40
2020-11-09,99,0,0.00
2020-11-10,00,680,4.51
2020-11-10,11,3113,20.67
2020-11-10,21,3422,22.72
2020-11-10,31,2142,14.22
2020-11-10,41,1883,12.50
2020-11-10,51,1709,11.34
2020-11-10,61,1155,7.67
2020-11-10,71,649,4.31
2020-11-10,81,250,1.66
2020-11-10,91,61,0.40
2020-11-10,99,0,0.00
2020-11-11,00,691,4.52
2020-11-11,11,3147,20.57
2020-11-11,21,3481,22.75
2020-11-11,31,2187,14.29
2020-11-11,41,1905,12.45
2020-11-11,51,1744,11.40
2020-11-11,61,1173,7.67
2020-11-11,71,659,4.31
2020-11-11,81,250,1.63
2020-11-11,91,63,0.41
2020-11-11,99,0,0.00
2020-11-12,00,696,4.51
2020-11-12,11,3159,20.47
2020-11-12,21,3505,22.71
2020-11-12,31,2212,14.33
2020-11-12,41,1934,12.53
2020-11-12,51,1763,11.42
2020-11-12,61,1184,7.67
2020-11-12,71,665,4.31
2020-11-12,81,253,1.64
2020-11-12,91,63,0.41
2020-11-12,99,0,0.00
2020-11-13,00,704,4.52
2020-11-13,11,3178,20.38
2020-11-13,21,3534,22.67
2020-11-13,31,2235,14.33
2020-11-13,41,1960,12.57
2020-11-13,51,1782,11.43
2020-11-13,61,1199,7.69
2020-11-13,71,674,4.32
2020-11-13,81,258,1.65
2020-11-13,91,68,0.44
2020-11-13,99,0,0.00
2020-11-14,00,711,4.51
2020-11-14,11,3194,20.25
2020-11-14,21,3583,22.72
2020-11-14,31,2260,14.33
2020-11-14,41,1986,12.59
2020-11-14,51,1810,11.48
2020-11-14,61,1216,7.71
2020-11-14,71,679,4.31
2020-11-14,81,262,1.66
2020-11-14,91,70,0.44
2020-11-14,99,0,0.00
2020-11-15,00,718,4.51
2020-11-15,11,3212,20.19
2020-11-15,21,3618,22.74
2020-11-15,31,2290,14.39
2020-11-15,41,2006,12.61
2020-11-15,51,1824,11.47
2020-11-15,61,1224,7.69
2020-11-15,71,682,4.29
2020-11-15,81,265,1.67
2020-11-15,91,70,0.44
2020-11-15,99,0,0.00
2020-11-16,00,731,4.52
2020-11-16,11,3245,20.06
2020-11-16,21,3669,22.68
2020-11-16,31,2331,14.41
2020-11-16,41,2037,12.59
2020-11-16,51,1858,11.48
2020-11-16,61,1260,7.79
2020-11-16,71,697,4.31
2020-11-16,81,277,1.71
2020-11-16,91,75,0.46
2020-11-16,99,0,0.00
2020-11-17,00,742,4.49
2020-11-17,11,3282,19.86
2020-11-17,21,3743,22.65
2020-11-17,31,2395,14.49
2020-11-17,41,2088,12.64
2020-11-17,51,1906,11.54
2020-11-17,61,1294,7.83
2020-11-17,71,706,4.27
2020-11-17,81,289,1.75
