DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
05-15-20,Roane,8,0,8,0,4,0,8,2336,2344,58,0,0,0,7,0,1,0,1
05-15-20,Robertson,263,13,263,13,0,0,263,2470,2733,58,0,0,8,166,5,97,1,28
05-15-20,Rutherford,814,18,814,18,0,0,814,8222,9036,136,0,19,11,341,7,454,0,68
05-15-20,Scott,11,0,11,0,1,0,11,475,486,8,0,0,0,11,0,0,0,0
05-15-20,Sequatchie,10,0,10,0,0,0,10,782,792,12,0,0,0,6,0,4,0,1
05-15-20,Sevier,66,1,66,1,6,0,66,2869,2935,71,0,2,0,58,1,6,0,6
05-15-20,Shelby,3595,53,3595,53,0,0,3595,35357,38952,1233,0,81,193,2286,-140,1228,8,341
05-15-20,Smith,24,0,24,0,1,0,24,656,680,4,0,1,0,20,0,3,0,1
05-15-20,Stewart,7,0,7,0,0,0,7,270,277,6,0,0,0,3,0,4,0,1
05-15-20,Sullivan,57,1,57,1,3,-2,57,2703,2760,125,0,2,0,50,1,5,0,6
05-15-20,Sumner,724,4,724,4,3,0,724,5444,6168,74,0,41,2,354,2,329,0,195
05-15-20,Tipton,402,0,402,0,2,0,402,2622,3024,73,0,2,0,91,0,309,0,18
05-15-20,Trousdale,1382,0,1382,0,1,0,1382,1671,3053,8,1,4,70,110,-71,1268,0,13
05-15-20,Unicoi,3,0,3,0,0,0,3,367,370,3,0,0,0,2,0,1,0,0
05-15-20,Union,4,0,4,0,0,0,4,372,376,4,0,0,0,3,0,1,0,0
05-15-20,Van Buren,3,1,3,1,0,0,3,282,285,4,0,0,0,2,1,1,0,0
05-15-20,Warren,14,0,14,0,0,0,14,1345,1359,29,0,0,0,9,0,5,0,0
05-15-20,Washington,66,0,66,0,1,0,66,2547,2613,67,0,0,0,59,0,7,0,6
05-15-20,Wayne,61,58,61,58,0,0,61,1873,1934,1595,0,0,0,3,58,58,0,2
05-15-20,Weakley,24,0,24,0,1,0,24,808,832,24,0,0,0,23,0,1,0,1
05-15-20,White,17,0,17,0,1,0,17,996,1013,7,0,0,1,10,-1,7,0,1
05-15-20,Williamson,462,6,462,6,1,0,462,7251,7713,118,0,10,11,324,-5,128,0,45
05-15-20,Wilson,316,4,316,4,0,0,316,3853,4169,118,0,8,0,190,4,118,0,27
05-16-20,Anderson,36,0,36,0,2,0,36,3368,3404,77,0,1,0,28,0,7,0,3
05-16-20,Bedford,251,3,251,3,0,0,251,2001,2252,49,0,4,2,178,1,69,0,10
05-16-20,Benton,6,0,6,0,0,0,6,646,652,6,0,1,0,5,0,0,0,2
05-16-20,Bledsoe,607,2,607,2,0,0,607,3175,3782,11,0,1,0,596,2,10,0,4
05-16-20,Blount,75,0,75,0,5,0,75,2424,2499,74,0,3,0,59,0,13,0,5
05-16-20,Bradley,81,0,81,0,0,0,81,1896,1977,68,0,1,3,62,-3,18,0,13
05-16-20,Campbell,17,0,17,0,1,0,17,1109,1126,16,0,1,0,16,0,0,0,2
05-16-20,Cannon,13,0,13,0,0,0,13,403,416,12,0,0,0,9,0,4,0,2
05-16-20,Carroll,25,1,25,1,5,0,25,891,916,24,0,1,0,16,1,8,1,5
05-16-20,Carter,19,0,19,0,1,0,19,1115,1134,17,0,1,0,15,0,3,0,2
05-16-20,Cheatham,88,0,88,0,1,0,88,1417,1505,56,0,0,0,37,0,51,0,7
05-16-20,Chester,12,0,12,0,0,0,12,416,428,3,0,0,0,10,0,2,0,1
05-16-20,Claiborne,7,0,7,0,0,0,7,556,563,10,0,0,0,5,0,2,0,0
05-16-20,Clay,6,0,6,0,0,0,6,320,326,6,0,0,0,5,0,1,0,0
05-16-20,Cocke,20,0,20,0,2,0,20,755,775,17,0,0,0,16,0,4,0,1
05-16-20,Coffee,60,0,60,0,1,0,60,1738,1798,48,0,0,1,38,-1,22,0,5
05-16-20,Crockett,13,0,13,0,2,0,13,396,409,0,0,1,1,9,-1,3,0,1
05-16-20,Cumberland,88,0,88,0,1,0,88,2780,2868,40,0,1,0,59,0,28,0,9
05-16-20,Davidson,3872,77,3872,77,4,0,3872,25631,29503,599,0,41,92,2295,-15,1536,3,314
05-16-20,Decatur,5,0,5,0,0,0,5,254,259,13,0,0,0,5,0,0,0,0
05-16-20,Dekalb,29,1,29,1,0,0,29,996,1025,47,0,0,2,19,-1,10,0,0
05-16-20,Dickson,91,1,91,1,0,0,91,1648,1739,34,0,0,0,50,1,41,0,13
05-16-20,Dyer,44,0,44,0,3,0,44,1092,1136,11,0,0,1,35,-1,9,1,5
05-16-20,Fayette,88,0,88,0,1,0,88,1829,1917,82,0,2,4,66,-4,20,0,13
05-16-20,Fentress,6,0,6,0,0,0,6,527,533,11,0,0,0,3,0,3,0,1
05-16-20,Franklin,43,0,43,0,1,1,43,1703,1746,35,0,1,2,35,-2,7,0,5
05-16-20,Gibson,58,1,58,1,4,0,58,1802,1860,21,0,1,4,46,-3,11,0,4
05-16-20,Giles,9,0,9,0,0,0,9,772,781,11,0,0,0,7,0,2,0,1
05-16-20,Grainger,6,0,6,0,1,0,6,465,471,8,0,0,0,5,0,1,0,2
05-16-20,Greene,46,0,46,0,1,1,46,1512,1558,44,0,2,0,41,0,3,0,8
05-16-20,Grundy,30,0,30,0,0,0,30,411,441,9,0,1,0,26,0,3,0,10
05-16-20,Hamblen,24,0,24,0,4,0,24,1898,1922,41,0,2,0,17,0,5,0,4
05-16-20,Hamilton,342,10,342,10,2,0,342,5551,5893,765,0,13,3,129,7,200,3,54
05-16-20,Hancock,0,0,0,0,0,0,0,109,109,5,0,0,0,0,0,0,0,0
05-16-20,Hardeman,183,3,183,3,0,0,183,4661,4844,19,0,0,2,18,1,165,0,2
05-16-20,Hardin,9,0,9,0,0,0,9,1216,1225,104,0,0,1,6,-1,3,0,2
05-16-20,Hawkins,31,-1,31,-1,0,0,31,1223,1254,26,0,2,0,28,-1,1,0,6
05-16-20,Haywood,29,0,29,0,1,0,29,595,624,24,0,1,0,21,0,7,0,6
05-16-20,Henderson,12,1,12,1,0,0,12,792,804,14,0,0,2,10,-1,2,0,1
05-16-20,Henry,17,0,17,0,0,0,17,984,1001,36,0,0,0,13,0,4,0,3
05-16-20,Hickman,52,0,52,0,0,0,52,774,826,18,0,0,-1,42,1,10,0,2
05-16-20,Houston,6,0,6,0,0,0,6,227,233,2,0,0,0,4,0,2,0,4
05-16-20,Humphreys,12,0,12,0,0,0,12,465,477,4,0,1,0,6,0,5,0,1
05-16-20,Jackson,11,1,11,1,0,0,11,505,516,2,0,0,0,7,1,4,0,1
05-16-20,Jefferson,26,0,26,0,3,0,26,1359,1385,40,0,0,0,21,0,5,0,0
05-16-20,Johnson,15,0,15,0,0,0,15,1831,1846,6,0,0,0,5,0,10,0,0
05-16-20,Knox,303,1,303,1,3,-1,303,11309,11612,453,0,5,4,239,-3,59,0,30
05-16-20,Lake,401,0,401,0,1,0,401,1181,1582,1,0,0,1,54,-1,347,0,0
05-16-20,Lauderdale,44,1,44,1,1,0,44,2914,2958,30,0,0,0,19,1,25,0,6
05-16-20,Lawrence,21,0,21,0,0,0,21,1187,1208,20,0,0,0,17,0,4,0,3
05-16-20,Lewis,2,0,2,0,0,0,2,223,225,6,0,0,0,2,0,0,0,0
05-16-20,Lincoln,16,0,16,0,0,0,16,992,1008,33,0,0,2,15,-2,1,0,2
05-16-20,Loudon,48,0,48,0,1,0,48,1154,1202,24,0,0,1,42,-1,6,0,4
05-16-20,Macon,81,6,81,6,0,0,81,1087,1168,43,0,3,0,36,6,42,0,10
05-16-20,Madison,162,2,162,2,0,0,162,4016,4178,49,0,2,3,140,-1,20,0,17
05-16-20,Marion,31,1,31,1,1,1,31,663,694,5,0,1,0,23,1,7,0,9
05-16-20,Marshall,26,1,26,1,0,0,26,850,876,11,0,1,0,20,1,5,0,5
05-16-20,Maury,61,1,61,1,0,0,61,2296,2357,51,0,0,0,39,1,22,0,6
05-16-20,McMinn,123,0,123,0,0,0,123,2124,2247,25,1,12,30,80,-31,31,0,17
05-16-20,McNairy,12,0,12,0,0,0,12,591,603,15,0,0,0,11,0,1,0,1
05-16-20,Meigs,22,0,22,0,0,0,22,384,406,4,0,0,0,19,0,3,0,3
05-16-20,Monroe,41,3,41,3,5,0,41,679,720,14,0,1,1,20,2,20,1,7
05-16-20,Montgomery,204,1,204,1,0,0,204,5429,5633,101,0,2,0,99,1,103,0,21
05-16-20,Moore,3,0,3,0,0,0,3,247,250,3,0,0,0,3,0,0,0,0
05-16-20,Morgan,12,0,12,0,0,0,12,2766,2778,6,0,0,0,6,0,6,0,0
05-16-20,Obion,17,0,17,0,1,0,17,699,716,13,0,1,0,13,0,3,0,1
05-16-20,Out of State,324,-19,324,-19,0,0,324,48370,48694,1769,0,5,4,154,-23,165,0,18
05-16-20,Overton,14,0,14,0,0,0,14,873,887,10,0,0,0,8,0,6,0,2
05-16-20,Pending,41,33,41,33,0,0,41,32764,32805,1367,0,0,0,0,33,41,0,0
05-16-20,Perry,13,0,13,0,0,0,13,129,142,4,0,0,0,11,0,2,0,0
05-16-20,Pickett,1,0,1,0,0,0,1,209,210,2,0,0,0,0,0,1,0,0
05-16-20,Polk,12,0,12,0,0,0,12,412,424,7,0,0,1,11,-1,1,0,1
05-16-20,Putnam,232,26,232,26,0,0,232,3117,3349,81,0,5,0,109,26,118,0,5
05-16-20,Rhea,7,0,7,0,0,0,7,885,892,18,0,0,0,5,0,2,0,0
05-16-20,Roane,8,0,8,0,4,0,8,2406,2414,70,0,0,0,7,0,1,0,1
05-16-20,Robertson,274,11,274,11,0,0,274,2565,2839,106,0,0,4,170,7,104,0,28
05-16-20,Rutherford,847,33,847,33,0,0,847,8581,9428,392,0,19,19,360,14,468,3,71
05-16-20,Scott,11,0,11,0,1,0,11,484,495,9,0,0,0,11,0,0,0,0
05-16-20,Sequatchie,10,0,10,0,0,0,10,796,806,14,0,0,0,6,0,4,0,1
05-16-20,Sevier,68,2,68,2,6,0,68,2935,3003,68,0,2,4,62,-2,4,0,6
05-16-20,Shelby,3681,86,3681,86,1,1,3681,36976,40657,1705,4,85,44,2330,38,1266,8,349
05-16-20,Smith,24,0,24,0,1,0,24,675,699,19,0,1,0,20,0,3,0,1
05-16-20,Stewart,7,0,7,0,0,0,7,273,280,3,0,0,0,3,0,4,0,1
05-16-20,Sullivan,57,0,57,0,3,0,57,2966,3023,263,0,2,0,50,0,5,0,6
05-16-20,Sumner,737,13,737,13,3,0,737,5645,6382,214,0,41,1,355,12,341,0,195
05-16-20,Tipton,403,1,403,1,2,0,403,2708,3111,87,0,2,0,91,1,310,0,18
05-16-20,Trousdale,1382,0,1382,0,1,0,1382,1680,3062,9,0,4,1,111,-1,1267,0,13
05-16-20,Unicoi,3,0,3,0,0,0,3,371,374,4,0,0,0,2,0,1,0,0
05-16-20,Union,4,0,4,0,0,0,4,377,381,5,0,0,0,3,0,1,0,0
05-16-20,Van Buren,3,0,3,0,0,0,3,286,289,4,0,0,0,2,0,1,0,0
05-16-20,Warren,15,1,15,1,0,0,15,1390,1405,46,0,0,1,10,0,5,0,0
05-16-20,Washington,66,0,66,0,1,0,66,2606,2672,59,0,0,0,59,0,7,0,6
05-16-20,Wayne,63,2,63,2,0,0,63,2134,2197,263,0,0,1,4,1,59,0,2
05-16-20,Weakley,24,0,24,0,1,0,24,818,842,10,0,0,0,23,0,1,0,1
05-16-20,White,18,1,18,1,1,0,18,1047,1065,52,0,0,0,10,1,8,0,1
05-16-20,Williamson,471,9,471,9,1,0,471,7447,7918,205,0,10,3,327,6,134,0,45
05-16-20,Wilson,318,2,318,2,1,1,318,3959,4277,108,0,8,5,195,-3,115,0,27
05-17-20,Anderson,36,0,36,0,2,0,36,3538,3574,170,0,1,2,30,-2,5,0,3
05-17-20,Bedford,252,1,252,1,0,0,252,2056,2308,56,0,4,3,181,-2,67,0,10
05-17-20,Benton,6,0,6,0,0,0,6,648,654,2,0,1,0,5,0,0,0,2
05-17-20,Bledsoe,607,0,607,0,0,0,607,3181,3788,6,0,1,0,596,0,10,0,4
05-17-20,Blount,75,0,75,0,5,0,75,2461,2536,37,0,3,3,62,-3,10,0,5
05-17-20,Bradley,82,1,82,1,0,0,82,1961,2043,66,0,1,3,65,-2,16,1,14
05-17-20,Campbell,17,0,17,0,1,0,17,1125,1142,16,0,1,0,16,0,0,0,2
05-17-20,Cannon,13,0,13,0,0,0,13,414,427,11,0,0,0,9,0,4,0,2
05-17-20,Carroll,25,0,25,0,5,0,25,900,925,9,0,1,0,16,0,8,0,5
05-17-20,Carter,19,0,19,0,1,0,19,1142,1161,27,0,1,0,15,0,3,0,2
05-17-20,Cheatham,88,0,88,0,1,0,88,1433,1521,16,0,0,6,43,-6,45,0,7
05-17-20,Chester,12,0,12,0,0,0,12,508,520,92,0,0,0,10,0,2,0,1
05-17-20,Claiborne,7,0,7,0,0,0,7,568,575,12,0,0,0,5,0,2,0,0
05-17-20,Clay,6,0,6,0,0,0,6,330,336,10,0,0,0,5,0,1,0,0
05-17-20,Cocke,20,0,20,0,2,0,20,762,782,7,0,0,1,17,-1,3,0,1
05-17-20,Coffee,60,0,60,0,1,0,60,1768,1828,30,0,0,0,38,0,22,0,5
05-17-20,Crockett,13,0,13,0,2,0,13,403,416,7,0,1,0,9,0,3,0,1
05-17-20,Cumberland,89,1,89,1,1,0,89,2788,2877,9,0,1,2,61,-1,27,0,9
05-17-20,Davidson,3893,21,3893,21,5,1,3893,26017,29910,407,3,44,28,2323,-10,1526,3,317
05-17-20,Decatur,5,0,5,0,0,0,5,264,269,10,0,0,0,5,0,0,0,0
05-17-20,Dekalb,29,0,29,0,0,0,29,1005,1034,9,0,0,0,19,0,10,0,0
05-17-20,Dickson,92,1,92,1,1,1,92,1666,1758,19,0,0,0,50,1,42,0,13
05-17-20,Dyer,44,0,44,0,3,0,44,1104,1148,12,0,0,0,35,0,9,0,5
05-17-20,Fayette,90,2,90,2,1,0,90,2129,2219,302,0,2,0,66,2,22,0,13
05-17-20,Fentress,6,0,6,0,0,0,6,532,538,5,0,0,0,3,0,3,0,1
05-17-20,Franklin,43,0,43,0,1,0,43,1726,1769,23,0,1,0,35,0,7,0,5
05-17-20,Gibson,58,0,58,0,4,0,58,1823,1881,21,0,1,1,47,-1,10,0,4
05-17-20,Giles,10,1,10,1,0,0,10,795,805,24,0,0,0,7,1,3,0,1
05-17-20,Grainger,6,0,6,0,1,0,6,468,474,3,0,0,0,5,0,1,0,2
05-17-20,Greene,46,0,46,0,1,0,46,1540,1586,28,0,2,0,41,0,3,0,8
05-17-20,Grundy,30,0,30,0,0,0,30,414,444,3,0,1,0,26,0,3,0,10
05-17-20,Hamblen,25,1,25,1,4,0,25,1916,1941,19,0,2,1,18,0,5,0,4
05-17-20,Hamilton,347,5,347,5,2,0,347,5645,5992,99,0,13,3,132,2,202,0,54
05-17-20,Hancock,0,0,0,0,0,0,0,116,116,7,0,0,0,0,0,0,0,0
05-17-20,Hardeman,182,-1,182,-1,0,0,182,4674,4856,12,0,0,1,19,-2,163,0,2
05-17-20,Hardin,9,0,9,0,0,0,9,1224,1233,8,0,0,0,6,0,3,0,2
05-17-20,Hawkins,31,0,31,0,0,0,31,1254,1285,31,0,2,0,28,0,1,0,6
05-17-20,Haywood,29,0,29,0,1,0,29,616,645,21,0,1,0,21,0,7,0,6
05-17-20,Henderson,12,0,12,0,0,0,12,798,810,6,0,0,0,10,0,2,0,1
05-17-20,Henry,17,0,17,0,0,0,17,989,1006,5,0,0,0,13,0,4,0,3
05-17-20,Hickman,52,0,52,0,0,0,52,787,839,13,0,0,0,42,0,10,0,2
05-17-20,Houston,6,0,6,0,0,0,6,231,237,4,0,0,0,4,0,2,0,4
05-17-20,Humphreys,12,0,12,0,1,1,12,469,481,4,0,1,0,6,0,5,0,1
05-17-20,Jackson,11,0,11,0,0,0,11,508,519,3,0,0,0,7,0,4,0,1
05-17-20,Jefferson,26,0,26,0,3,0,26,1376,1402,17,0,0,0,21,0,5,0,0
05-17-20,Johnson,15,0,15,0,0,0,15,1840,1855,9,0,0,0,5,0,10,0,0
05-17-20,Knox,303,0,303,0,4,1,303,11583,11886,274,0,5,15,254,-15,44,0,30
05-17-20,Lake,404,3,404,3,1,0,404,1189,1593,11,0,0,0,54,3,350,0,0
05-17-20,Lauderdale,44,0,44,0,1,0,44,2928,2972,14,0,0,1,20,-1,24,0,6
05-17-20,Lawrence,21,0,21,0,0,0,21,1201,1222,14,0,0,0,17,0,4,0,3
05-17-20,Lewis,2,0,2,0,0,0,2,231,233,8,0,0,0,2,0,0,0,0
05-17-20,Lincoln,16,0,16,0,0,0,16,1010,1026,18,0,0,0,15,0,1,0,2
05-17-20,Loudon,48,0,48,0,1,0,48,1196,1244,42,0,0,0,42,0,6,0,4
05-17-20,Macon,81,0,81,0,0,0,81,1093,1174,6,0,3,0,36,0,42,0,10
05-17-20,Madison,163,1,163,1,0,0,163,4151,4314,136,0,2,1,141,0,20,0,17
05-17-20,Marion,32,1,32,1,1,0,32,673,705,11,0,1,0,23,1,8,0,9
05-17-20,Marshall,26,0,26,0,0,0,26,868,894,18,0,1,0,20,0,5,0,5
05-17-20,Maury,63,2,63,2,0,0,63,2332,2395,38,0,0,0,39,2,24,0,6
05-17-20,McMinn,123,0,123,0,0,0,123,2167,2290,43,0,12,1,81,-1,30,0,17
05-17-20,McNairy,12,0,12,0,0,0,12,597,609,6,0,0,0,11,0,1,0,1
05-17-20,Meigs,22,0,22,0,0,0,22,389,411,5,0,0,0,19,0,3,0,3
05-17-20,Monroe,41,0,41,0,5,0,41,695,736,16,0,1,1,21,-1,19,0,7
05-17-20,Montgomery,206,2,206,2,0,0,206,5504,5710,77,0,2,4,103,-2,101,1,22
05-17-20,Moore,3,0,3,0,0,0,3,253,256,6,0,0,0,3,0,0,0,0
05-17-20,Morgan,12,0,12,0,0,0,12,2788,2800,22,0,0,0,6,0,6,0,0
05-17-20,Obion,19,2,19,2,1,0,19,703,722,6,0,1,0,13,2,5,0,1
05-17-20,Out of State,337,13,337,13,0,0,337,49224,49561,867,0,5,5,159,8,173,0,18
05-17-20,Overton,14,0,14,0,0,0,14,971,985,98,0,0,0,8,0,6,0,2
05-17-20,Pending,32,-9,32,-9,2,2,32,33042,33074,269,0,0,0,0,-9,32,0,0
05-17-20,Perry,13,0,13,0,0,0,13,131,144,2,0,0,0,11,0,2,0,0
05-17-20,Pickett,1,0,1,0,0,0,1,213,214,4,0,0,0,0,0,1,0,0
05-17-20,Polk,13,1,13,1,0,0,13,425,438,14,0,0,0,11,1,2,0,1
05-17-20,Putnam,235,3,235,3,0,0,235,3153,3388,39,0,5,4,113,-1,117,0,5
05-17-20,Rhea,7,0,7,0,0,0,7,894,901,9,0,0,0,5,0,2,0,0
05-17-20,Roane,8,0,8,0,4,0,8,2451,2459,45,0,0,1,8,-1,0,0,1
05-17-20,Robertson,274,0,274,0,0,0,274,2575,2849,10,0,0,1,171,-1,103,0,28
05-17-20,Rutherford,847,0,847,0,9,9,847,8769,9616,188,0,19,3,363,-3,465,1,72
05-17-20,Scott,11,0,11,0,1,0,11,496,507,12,0,0,0,11,0,0,0,0
05-17-20,Sequatchie,10,0,10,0,0,0,10,805,815,9,0,0,0,6,0,4,0,1
05-17-20,Sevier,68,0,68,0,6,0,68,2957,3025,22,0,2,0,62,0,4,0,6
05-17-20,Shelby,3726,45,3726,45,0,-1,3726,37624,41350,693,0,85,28,2358,17,1283,1,350
05-17-20,Smith,24,0,24,0,1,0,24,682,706,7,0,1,0,20,0,3,0,1
05-17-20,Stewart,7,0,7,0,0,0,7,279,286,6,0,0,0,3,0,4,0,1
05-17-20,Sullivan,57,0,57,0,3,0,57,3004,3061,38,0,2,0,50,0,5,0,6
05-17-20,Sumner,739,2,739,2,7,4,739,5679,6418,36,0,41,0,355,2,343,0,195
05-17-20,Tipton,403,0,403,0,2,0,403,2740,3143,32,0,2,0,91,0,310,1,19
05-17-20,Trousdale,1383,1,1383,1,3,2,1383,1682,3065,3,0,4,0,111,1,1268,0,13
05-17-20,Unicoi,3,0,3,0,0,0,3,380,383,9,0,0,0,2,0,1,0,0
05-17-20,Union,4,0,4,0,0,0,4,380,384,3,0,0,0,3,0,1,0,0
05-17-20,Van Buren,3,0,3,0,0,0,3,287,290,1,0,0,0,2,0,1,0,0
05-17-20,Warren,15,0,15,0,0,0,15,1401,1416,11,0,0,0,10,0,5,0,0
05-17-20,Washington,66,0,66,0,1,0,66,2662,2728,56,0,0,0,59,0,7,0,6
05-17-20,Wayne,63,0,63,0,0,0,63,2142,2205,8,0,0,0,4,0,59,0,2
05-17-20,Weakley,24,0,24,0,1,0,24,825,849,7,0,0,0,23,0,1,0,1
05-17-20,White,18,0,18,0,1,0,18,1048,1066,1,0,0,1,11,-1,7,0,1
05-17-20,Williamson,471,0,471,0,1,0,471,7515,7986,68,0,10,3,330,-3,131,0,45
05-17-20,Wilson,318,0,318,0,2,1,318,3993,4311,34,0,8,0,195,0,115,0,27
05-18-20,Anderson,37,1,37,1,2,0,37,3599,3636,62,0,1,0,30,1,6,0,3
05-18-20,Bedford,254,2,254,2,0,0,254,2093,2347,39,0,4,7,188,-5,62,0,10
05-18-20,Benton,7,1,7,1,0,0,7,670,677,23,0,1,0,5,1,1,0,2
05-18-20,Bledsoe,607,0,607,0,0,0,607,3196,3803,15,0,1,1,597,-1,9,0,4
05-18-20,Blount,76,1,76,1,5,0,76,2486,2562,26,0,3,2,64,-1,9,0,5
05-18-20,Bradley,83,1,83,1,0,0,83,2021,2104,61,0,1,2,67,-1,15,0,14
05-18-20,Campbell,17,0,17,0,1,0,17,1175,1192,50,0,1,0,16,0,0,0,2
05-18-20,Cannon,13,0,13,0,0,0,13,424,437,10,0,0,1,10,-1,3,0,2
05-18-20,Carroll,25,0,25,0,5,0,25,1024,1049,124,0,1,1,17,-1,7,0,5
05-18-20,Carter,19,0,19,0,1,0,19,1176,1195,34,0,1,0,15,0,3,0,2
05-18-20,Cheatham,92,4,92,4,1,0,92,1509,1601,80,0,0,0,43,4,49,0,7
05-18-20,Chester,12,0,12,0,0,0,12,527,539,19,0,0,0,10,0,2,0,1
05-18-20,Claiborne,8,1,8,1,0,0,8,579,587,12,0,0,0,5,1,3,0,0
05-18-20,Clay,6,0,6,0,0,0,6,344,350,14,0,0,0,5,0,1,0,0
05-18-20,Cocke,20,0,20,0,2,0,20,782,802,20,0,0,0,17,0,3,0,1
05-18-20,Coffee,61,1,61,1,1,0,61,1811,1872,44,0,0,1,39,0,22,0,5
05-18-20,Crockett,13,0,13,0,2,0,13,418,431,15,0,1,0,9,0,3,0,1
05-18-20,Cumberland,93,4,93,4,1,0,93,2920,3013,136,0,1,1,62,3,30,0,9
05-18-20,Davidson,4066,173,4066,173,5,0,4066,27213,31279,1369,0,44,67,2390,106,1632,2,319
05-18-20,Decatur,5,0,5,0,0,0,5,276,281,12,0,0,0,5,0,0,0,0
05-18-20,Dekalb,30,1,30,1,0,0,30,1036,1066,32,0,0,0,19,1,11,0,0
05-18-20,Dickson,93,1,93,1,1,0,93,1781,1874,116,0,0,0,50,1,43,0,13
05-18-20,Dyer,44,0,44,0,3,0,44,1150,1194,46,0,0,0,35,0,9,1,6
05-18-20,Fayette,94,4,94,4,1,0,94,2235,2329,110,0,2,2,68,2,24,0,13
05-18-20,Fentress,6,0,6,0,0,0,6,563,569,31,0,0,0,3,0,3,0,1
05-18-20,Franklin,43,0,43,0,1,0,43,1762,1805,36,0,1,1,36,-1,6,0,5
05-18-20,Gibson,59,1,59,1,4,0,59,1952,2011,130,0,1,0,47,1,11,0,4
05-18-20,Giles,12,2,12,2,0,0,12,812,824,19,0,0,1,8,1,4,0,1
05-18-20,Grainger,6,0,6,0,1,0,6,471,477,3,0,0,0,5,0,1,0,2
05-18-20,Greene,46,0,46,0,1,0,46,1577,1623,37,0,2,0,41,0,3,0,8
05-18-20,Grundy,30,0,30,0,0,0,30,427,457,13,0,1,0,26,0,3,0,10
05-18-20,Hamblen,25,0,25,0,4,0,25,1985,2010,69,0,2,1,19,-1,4,0,4
05-18-20,Hamilton,357,10,357,10,2,0,357,5831,6188,196,0,13,7,139,3,205,0,54
05-18-20,Hancock,0,0,0,0,0,0,0,117,117,1,0,0,0,0,0,0,0,0
05-18-20,Hardeman,183,1,183,1,0,0,183,4725,4908,52,0,0,1,20,0,163,0,2
05-18-20,Hardin,10,1,10,1,0,0,10,1279,1289,56,0,0,0,6,1,4,0,2
05-18-20,Hawkins,31,0,31,0,0,0,31,1294,1325,40,0,2,0,28,0,1,0,6
05-18-20,Haywood,29,0,29,0,1,0,29,637,666,21,0,1,0,21,0,7,0,6
05-18-20,Henderson,12,0,12,0,0,0,12,822,834,24,0,0,0,10,0,2,0,1
05-18-20,Henry,19,2,19,2,0,0,19,1058,1077,71,0,0,0,13,2,6,0,3
05-18-20,Hickman,52,0,52,0,0,0,52,810,862,23,0,0,0,42,0,10,0,2
05-18-20,Houston,6,0,6,0,0,0,6,235,241,4,0,0,0,4,0,2,0,4
05-18-20,Humphreys,12,0,12,0,1,0,12,483,495,14,0,1,0,6,0,5,0,1
05-18-20,Jackson,11,0,11,0,0,0,11,517,528,9,0,0,0,7,0,4,0,1
05-18-20,Jefferson,26,0,26,0,3,0,26,1426,1452,50,0,0,0,21,0,5,0,0
05-18-20,Johnson,15,0,15,0,0,0,15,1860,1875,20,0,0,0,5,0,10,0,0
05-18-20,Knox,308,5,308,5,5,1,308,11769,12077,191,0,5,7,261,-2,42,0,30
05-18-20,Lake,404,0,404,0,1,0,404,1193,1597,4,0,0,1,55,-1,349,0,0
05-18-20,Lauderdale,44,0,44,0,1,0,44,2983,3027,55,1,1,1,21,-2,22,1,7
05-18-20,Lawrence,21,0,21,0,0,0,21,1229,1250,28,0,0,0,17,0,4,0,3
05-18-20,Lewis,2,0,2,0,0,0,2,237,239,6,0,0,0,2,0,0,0,0
05-18-20,Lincoln,16,0,16,0,0,0,16,1039,1055,29,0,0,0,15,0,1,0,2
05-18-20,Loudon,94,46,94,46,2,1,94,1400,1494,250,0,0,1,43,45,51,0,4
05-18-20,Macon,90,9,90,9,0,0,90,1134,1224,50,0,3,0,36,9,51,0,10
05-18-20,Madison,163,0,163,0,0,0,163,4304,4467,153,0,2,2,143,-2,18,0,17
05-18-20,Marion,33,1,33,1,1,0,33,684,717,12,0,1,0,23,1,9,0,9
05-18-20,Marshall,27,1,27,1,0,0,27,882,909,15,0,1,0,20,1,6,0,5
05-18-20,Maury,68,5,68,5,0,0,68,2390,2458,63,0,0,1,40,4,28,0,6
05-18-20,McMinn,123,0,123,0,0,0,123,2228,2351,61,0,12,3,84,-3,27,0,17
05-18-20,McNairy,12,0,12,0,0,0,12,615,627,18,0,0,0,11,0,1,0,1
05-18-20,Meigs,22,0,22,0,0,0,22,401,423,12,0,0,0,19,0,3,0,3
05-18-20,Monroe,49,8,49,8,5,0,49,739,788,52,0,1,3,24,5,24,0,7
05-18-20,Montgomery,213,7,213,7,0,0,213,5779,5992,282,0,2,0,103,7,108,0,22
05-18-20,Moore,3,0,3,0,0,0,3,260,263,7,0,0,0,3,0,0,0,0
05-18-20,Morgan,12,0,12,0,0,0,12,2806,2818,18,0,0,0,6,0,6,0,0
05-18-20,Obion,19,0,19,0,1,0,19,752,771,49,0,1,0,13,0,5,0,1
05-18-20,Out of State,386,49,386,49,0,0,386,51144,51530,1969,0,5,9,168,40,213,0,18
