DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
08-29-20,Grainger,270,3,257,3,13,0,324,3,4531,41,4855,44,0,1,,186,3,83,,,0,15
08-29-20,Greene,816,16,770,12,46,4,972,13,11463,134,12435,147,0,16,3,257,13,543,,,2,55
08-29-20,Grundy,149,2,145,2,4,0,172,1,1864,28,2036,29,0,2,,110,2,37,,,0,17
08-29-20,Hamblen,1646,12,1576,10,70,2,1801,13,17230,113,19031,126,1,21,6,1296,5,329,,,1,73
08-29-20,Hamilton,7939,76,7805,75,134,1,9124,98,98688,2109,107812,2207,0,73,94,6355,-18,1511,,,4,315
08-29-20,Hancock,91,1,84,1,7,0,103,1,1528,28,1631,29,0,2,1,27,0,62,,,0,10
08-29-20,Hardeman,1231,8,1175,8,56,0,1413,17,11176,189,12589,206,0,21,2,804,6,406,,,0,52
08-29-20,Hardin,685,18,589,16,96,2,755,17,9153,133,9908,150,0,10,2,372,16,303,,,0,18
08-29-20,Hawkins,665,11,652,11,13,0,777,13,7515,91,8292,104,0,13,1,204,10,448,,,0,50
08-29-20,Haywood,737,9,701,7,36,2,790,9,4636,37,5426,46,0,11,4,420,5,306,,,0,26
08-29-20,Henderson,865,33,705,29,160,4,1063,37,6271,155,7334,192,1,7,1,515,31,343,,,0,29
08-29-20,Henry,452,12,443,12,9,0,528,14,7384,119,7912,133,1,5,,260,11,187,,,1,28
08-29-20,Hickman,371,6,355,5,16,1,468,10,5111,65,5579,75,0,3,2,238,4,130,,,0,9
08-29-20,Houston,92,5,89,5,3,0,100,4,1532,25,1632,29,0,0,,45,5,47,,,0,7
08-29-20,Humphreys,167,2,153,1,14,1,190,3,3919,70,4109,73,0,3,1,94,1,70,,,0,4
08-29-20,Jackson,214,6,199,5,15,1,237,7,1899,19,2136,26,0,1,2,133,4,80,,,0,10
08-29-20,Jefferson,785,4,694,3,91,1,823,0,12622,175,13445,175,0,6,7,556,-3,223,,,2,38
08-29-20,Johnson,407,2,403,2,4,0,445,2,4609,37,5054,39,0,1,,110,2,296,,,0,13
08-29-20,Knox,6275,105,6063,104,212,1,7052,119,96763,947,103815,1066,5,56,42,4448,58,1771,,,1,252
08-29-20,Lake,834,3,828,3,6,0,1018,4,5110,52,6128,56,1,2,,775,2,57,,,0,4
08-29-20,Lauderdale,714,9,664,5,50,4,777,7,8152,61,8929,68,0,12,,434,9,268,,,0,36
08-29-20,Lawrence,751,11,743,10,8,1,888,11,8084,53,8972,64,0,9,2,481,9,261,,,0,30
08-29-20,Lewis,131,2,131,2,0,0,144,3,3151,84,3295,87,0,1,1,64,1,66,,,0,9
08-29-20,Lincoln,403,3,395,3,8,0,506,3,5977,167,6483,170,0,1,6,280,-3,122,,,1,15
08-29-20,Loudon,939,5,912,4,27,1,1035,5,9541,96,10576,101,0,3,3,696,2,240,,,0,26
08-29-20,Macon,902,4,894,4,8,0,1105,4,5541,29,6646,33,0,15,2,799,2,88,,,1,66
08-29-20,Madison,1763,43,1670,32,93,11,1953,46,20049,252,22002,298,4,41,28,1360,11,362,,,4,104
08-29-20,Marion,323,5,319,5,4,0,398,5,4373,33,4771,38,0,6,1,227,4,90,,,1,27
08-29-20,Marshall,529,10,525,10,4,0,599,14,6822,155,7421,169,0,4,3,248,7,277,,,0,16
08-29-20,Maury,1725,14,1716,14,9,0,2026,16,18655,109,20681,125,0,14,11,1089,3,622,,,0,58
08-29-20,McMinn,788,13,777,13,11,0,931,16,12052,151,12983,167,0,21,5,544,8,223,,,0,45
08-29-20,McNairy,541,15,447,11,94,4,616,21,4966,71,5582,92,0,11,1,303,14,227,,,0,27
08-29-20,Meigs,163,4,160,4,3,0,190,5,2284,36,2474,41,0,2,2,111,2,50,,,0,7
08-29-20,Monroe,726,15,700,13,26,2,811,17,7657,196,8468,213,1,15,5,436,9,275,,,1,47
08-29-20,Montgomery,2452,12,2389,11,63,1,2805,13,31320,272,34125,285,0,28,10,1339,2,1085,,,1,103
08-29-20,Moore,92,2,88,2,4,0,114,2,1542,21,1656,23,0,0,3,54,-1,38,,,0,1
08-29-20,Morgan,205,1,196,2,9,-1,230,3,6418,26,6648,29,0,1,3,124,-2,80,,,0,4
08-29-20,Obion,809,13,793,13,16,0,898,14,7226,94,8124,108,1,8,5,509,7,292,,,0,33
08-29-20,Out of State,2970,-31,2917,-37,53,6,3000,11,218062,-1053,221062,-1042,-1,25,-22,2137,-8,808,,,2,94
08-29-20,Overton,427,14,401,14,26,0,470,14,5178,75,5648,89,0,2,3,222,11,203,,,0,11
08-29-20,Pending,3344,12,3260,10,84,2,3809,7,136603,1243,140412,1250,0,6,11,2468,1,870,,,0,55
08-29-20,Perry,106,2,94,0,12,2,117,2,2420,20,2537,22,0,0,1,78,1,28,,,0,5
08-29-20,Pickett,59,1,49,1,10,0,61,1,783,9,844,10,0,1,,34,1,24,,,0,0
08-29-20,Polk,326,7,319,7,7,0,368,8,2934,30,3302,38,0,10,,226,7,90,,,1,17
08-29-20,Putnam,2345,31,2267,32,78,-1,2855,43,22418,258,25273,301,2,30,6,1679,23,636,,,1,77
08-29-20,Rhea,644,5,644,5,0,0,783,7,7946,110,8729,117,0,3,1,539,4,102,,,1,19
08-29-20,Roane,632,8,608,8,24,0,763,11,13432,73,14195,84,0,2,8,461,0,169,,,0,20
08-29-20,Robertson,1869,79,1858,78,11,1,2304,84,13532,285,15836,369,0,26,5,1329,74,514,,,0,118
08-29-20,Rutherford,7770,45,7736,45,34,0,9582,60,62709,677,72291,737,0,68,37,5601,8,2101,,,2,223
08-29-20,Scott,155,-1,151,-1,4,0,168,0,3150,40,3318,40,0,2,,104,-1,49,,,0,11
08-29-20,Sequatchie,142,1,141,1,1,0,169,1,3750,67,3919,68,0,1,1,104,0,37,,,0,7
08-29-20,Sevier,2219,8,2154,8,65,0,2479,14,20160,125,22639,139,1,12,3,1713,4,494,,,2,81
08-29-20,Shelby,26839,190,26657,186,182,4,33109,248,295361,2788,328470,3036,2,380,129,23418,59,3041,,,17,1697
08-29-20,Smith,515,2,501,2,14,0,650,5,4243,35,4893,40,0,8,1,423,1,84,,,0,23
08-29-20,Stewart,95,2,95,2,0,0,121,2,2150,30,2271,32,0,0,1,65,1,30,,,0,6
08-29-20,Sullivan,1597,26,1514,21,83,5,1730,26,21737,314,23467,340,0,25,28,1150,-2,422,,,2,127
08-29-20,Sumner,4051,44,4027,43,24,1,4868,52,33861,382,38729,434,0,86,27,3007,17,958,,,2,330
08-29-20,Tipton,1448,17,1385,10,63,7,1694,25,16402,169,18096,194,0,15,2,1019,15,414,,,2,73
08-29-20,Trousdale,1617,14,1614,14,3,0,1694,17,3845,56,5539,73,0,6,,1549,14,62,,,0,21
08-29-20,Unicoi,221,1,218,1,3,0,253,2,4296,44,4549,46,0,1,,89,1,131,,,0,11
08-29-20,Union,221,1,212,1,9,0,242,1,3340,47,3582,48,0,1,1,158,0,62,,,0,5
08-29-20,Van Buren,70,1,64,1,6,0,77,2,1064,18,1141,20,0,0,,37,1,33,,,0,4
08-29-20,Warren,830,6,771,4,59,2,929,6,9946,64,10875,70,0,7,3,523,3,300,,,1,13
08-29-20,Washington,1700,29,1654,29,46,0,1972,36,22016,296,23988,332,0,12,5,856,24,832,,,-1,77
08-29-20,Wayne,297,5,287,2,10,3,326,6,4558,32,4884,38,0,3,3,192,2,102,,,0,10
08-29-20,Weakley,824,17,762,15,62,2,901,15,8028,146,8929,161,2,13,2,425,13,386,,,0,20
08-29-20,White,549,13,519,14,30,-1,659,23,6759,76,7418,99,0,7,3,278,10,264,,,1,19
08-29-20,Williamson,4328,33,4304,33,24,0,5145,45,51662,394,56807,439,0,27,33,3172,0,1129,,,1,102
08-29-20,Wilson,2791,27,2781,27,10,0,3363,28,29219,332,32582,360,0,31,16,2030,11,730,,,1,88
08-30-20,Anderson,862,5,846,5,16,0,1019,6,19509,141,20528,147,0,8,3,659,2,195,,,0,34
08-30-20,Bedford,1107,2,1064,2,43,0,1316,4,9878,24,11194,28,0,14,2,831,0,262,,,0,47
08-30-20,Benton,253,3,244,3,9,0,268,4,3291,21,3559,25,0,5,,132,3,116,,,0,13
08-30-20,Bledsoe,775,0,772,0,3,0,806,0,5606,5,6412,5,1,4,2,716,-3,55,,,0,14
08-30-20,Blount,2003,11,1965,11,38,0,2318,16,20894,125,23212,141,0,17,9,1302,2,684,,,0,80
08-30-20,Bradley,2468,8,2405,8,63,0,2969,6,19651,60,22620,66,0,16,40,1967,-32,485,,,1,130
08-30-20,Campbell,325,3,300,1,25,2,363,0,8175,193,8538,193,0,2,1,227,2,96,,,0,15
08-30-20,Cannon,198,0,186,0,12,0,245,-6,2793,31,3038,25,0,0,1,153,-1,45,,,0,5
08-30-20,Carroll,624,13,526,10,98,3,661,13,7054,72,7715,85,0,8,4,259,9,357,,,1,30
08-30-20,Carter,818,3,780,2,38,1,907,3,11571,31,12478,34,0,18,1,219,2,581,,,0,62
08-30-20,Cheatham,710,1,703,1,7,0,860,0,8372,43,9232,43,0,10,1,469,0,231,,,0,26
08-30-20,Chester,376,0,332,0,44,0,419,-2,3815,13,4234,11,0,5,2,214,-2,157,,,0,14
08-30-20,Claiborne,363,9,338,8,25,1,414,11,7818,79,8232,90,0,3,,258,9,102,,,0,17
08-30-20,Clay,111,1,103,1,8,0,119,1,1987,6,2106,7,0,0,1,79,0,32,,,0,3
08-30-20,Cocke,641,2,605,2,36,0,682,3,6201,41,6883,44,0,7,1,443,1,191,,,0,24
08-30-20,Coffee,760,3,703,3,57,0,924,0,13205,32,14129,32,0,6,2,471,1,283,,,0,23
08-30-20,Crockett,401,4,354,3,47,1,435,4,2342,7,2777,11,0,14,,254,4,133,,,0,15
08-30-20,Cumberland,812,10,802,10,10,0,1000,12,17376,111,18376,123,0,8,2,449,8,355,,,0,40
08-30-20,Davidson,23430,31,23325,31,105,0,29359,33,246179,1935,275538,1968,3,258,63,20280,-35,2892,,,3,914
08-30-20,Decatur,302,0,238,0,64,0,342,0,3928,17,4270,17,0,4,,171,0,127,,,0,7
08-30-20,Dekalb,469,11,457,11,12,0,582,14,6000,36,6582,50,0,5,2,331,9,133,,,0,16
08-30-20,Dickson,907,3,842,3,65,0,1139,7,10678,34,11817,41,0,9,2,517,1,381,,,0,44
08-30-20,Dyer,952,5,895,4,57,1,1032,6,7928,58,8960,64,0,10,8,511,-3,431,,,0,46
08-30-20,Fayette,882,7,867,7,15,0,1106,8,12540,92,13646,100,0,10,2,606,5,266,,,0,56
08-30-20,Fentress,218,10,195,10,23,0,242,10,2951,32,3193,42,0,0,,91,10,127,,,0,11
08-30-20,Franklin,488,5,477,5,11,0,594,7,11551,339,12145,346,0,4,8,340,-3,144,,,0,24
08-30-20,Gibson,1104,17,906,14,198,3,1227,18,10265,74,11492,92,0,14,12,625,5,465,,,0,41
08-30-20,Giles,441,1,438,1,3,0,534,3,6655,76,7189,79,0,14,1,306,0,121,,,0,28
08-30-20,Grainger,274,4,261,4,13,0,328,4,4559,28,4887,32,0,1,,186,4,87,,,0,15
08-30-20,Greene,814,-2,768,-2,46,0,970,-2,11492,29,12462,27,0,16,4,261,-6,537,,,0,55
08-30-20,Grundy,149,0,145,0,4,0,173,1,1869,5,2042,6,0,2,4,114,-4,33,,,0,17
08-30-20,Hamblen,1649,3,1576,0,73,3,1800,-1,17274,44,19074,43,1,22,1,1297,1,330,,,0,73
08-30-20,Hamilton,7965,26,7829,24,136,2,9144,20,100172,1484,109316,1504,0,73,72,6427,-46,1465,,,1,316
08-30-20,Hancock,92,1,85,1,7,0,104,1,1533,5,1637,6,0,2,,27,1,63,,,0,10
08-30-20,Hardeman,1237,6,1181,6,56,0,1418,5,11213,37,12631,42,0,21,3,807,3,409,,,0,52
08-30-20,Hardin,685,0,589,0,96,0,757,2,9208,55,9965,57,0,10,,372,0,303,,,0,18
08-30-20,Hawkins,667,2,654,2,13,0,779,2,7553,38,8332,40,0,13,1,205,1,449,,,0,50
08-30-20,Haywood,740,3,705,4,35,-1,793,3,4659,23,5452,26,0,11,5,425,-2,304,,,0,26
08-30-20,Henderson,873,8,710,5,163,3,1073,10,6296,25,7369,35,0,7,,515,8,351,,,1,30
08-30-20,Henry,455,3,446,3,9,0,534,6,7420,36,7954,42,0,5,,260,3,190,,,1,29
08-30-20,Hickman,371,0,355,0,16,0,467,-1,5120,9,5587,8,0,3,1,239,-1,129,,,0,9
08-30-20,Houston,93,1,90,1,3,0,103,3,1575,43,1678,46,0,0,,45,1,48,,,0,7
08-30-20,Humphreys,169,2,155,2,14,0,193,3,3942,23,4135,26,0,3,,94,2,72,,,0,4
08-30-20,Jackson,217,3,202,3,15,0,241,4,1917,18,2158,22,0,1,,133,3,83,,,0,10
08-30-20,Jefferson,805,20,712,18,93,2,843,20,12713,91,13556,111,0,6,2,558,18,241,,,0,38
08-30-20,Johnson,407,0,403,0,4,0,445,0,4610,1,5055,1,0,1,,110,0,296,,,0,13
08-30-20,Knox,6336,61,6119,56,217,5,7107,55,97422,659,104529,714,1,57,54,4502,6,1777,,,0,252
08-30-20,Lake,834,0,828,0,6,0,1018,0,5118,8,6136,8,0,2,,775,0,57,,,0,4
08-30-20,Lauderdale,720,6,669,5,51,1,784,7,8173,21,8957,28,0,12,2,436,4,272,,,0,36
08-30-20,Lawrence,759,8,751,8,8,0,896,8,8134,50,9030,58,0,9,1,482,7,268,,,0,30
08-30-20,Lewis,132,1,132,1,0,0,145,1,3156,5,3301,6,0,1,,64,1,67,,,0,9
08-30-20,Lincoln,409,6,401,6,8,0,512,6,6014,37,6526,43,0,1,,280,6,128,,,0,15
08-30-20,Loudon,944,5,916,4,28,1,1042,7,9628,87,10670,94,0,3,2,698,3,243,,,0,26
08-30-20,Macon,907,5,899,5,8,0,1112,7,5569,28,6681,35,0,15,2,801,3,91,,,0,66
08-30-20,Madison,1781,18,1676,6,105,12,1970,17,20152,103,22122,120,0,41,5,1365,13,375,,,0,104
08-30-20,Marion,325,2,321,2,4,0,400,2,4382,9,4782,11,1,7,8,235,-7,83,,,0,27
08-30-20,Marshall,532,3,528,3,4,0,601,2,6845,23,7446,25,0,4,4,252,-1,276,,,1,17
08-30-20,Maury,1735,10,1726,10,9,0,2034,8,18725,70,20759,78,1,15,4,1093,5,627,,,1,59
08-30-20,McMinn,791,3,780,3,11,0,936,5,12102,50,13038,55,2,23,17,561,-16,207,,,0,45
08-30-20,McNairy,544,3,449,2,95,1,618,2,4989,23,5607,25,0,11,,303,3,230,,,0,27
08-30-20,Meigs,162,-1,160,0,2,-1,190,0,2289,5,2479,5,0,2,3,114,-4,46,,,1,8
08-30-20,Monroe,738,12,712,12,26,0,827,16,7799,142,8626,158,0,15,3,439,9,284,,,0,47
08-30-20,Montgomery,2467,15,2404,15,63,0,2819,14,31500,180,34319,194,2,30,7,1346,6,1091,,,0,103
08-30-20,Moore,93,1,89,1,4,0,115,1,1546,4,1661,5,0,0,1,55,0,38,,,0,1
08-30-20,Morgan,207,2,198,2,9,0,232,2,6472,54,6704,56,1,2,-1,123,2,82,,,0,4
08-30-20,Obion,820,11,802,9,18,2,908,10,7265,39,8173,49,0,8,6,515,5,297,,,0,33
08-30-20,Out of State,2994,24,2940,23,54,1,3021,21,216790,-1272,219811,-1251,0,25,18,2155,6,814,,,1,95
08-30-20,Overton,433,6,407,6,26,0,477,7,5209,31,5686,38,0,2,2,224,4,207,,,0,11
08-30-20,Pending,3360,16,3274,14,86,2,3834,25,137323,720,141157,745,0,6,19,2487,-3,867,,,0,55
08-30-20,Perry,107,1,95,1,12,0,118,1,2430,10,2548,11,0,0,1,79,0,28,,,0,5
08-30-20,Pickett,61,2,51,2,10,0,63,2,789,6,852,8,0,1,,34,2,26,,,0,0
08-30-20,Polk,326,0,319,0,7,0,368,0,2938,4,3306,4,0,10,3,229,-3,87,,,0,17
08-30-20,Putnam,2362,17,2284,17,78,0,2877,22,22655,237,25532,259,0,30,4,1683,13,649,,,0,77
08-30-20,Rhea,647,3,647,3,0,0,786,3,7964,18,8750,21,0,3,5,544,-2,100,,,0,19
08-30-20,Roane,643,11,619,11,24,0,776,13,13583,151,14359,164,0,2,3,464,8,177,,,0,20
08-30-20,Robertson,1885,16,1874,16,11,0,2323,19,13713,181,16036,200,0,26,11,1340,5,519,,,1,119
08-30-20,Rutherford,7799,29,7766,30,33,-1,9618,36,63077,368,72695,404,2,70,35,5636,-8,2093,,,1,224
08-30-20,Scott,155,0,151,0,4,0,170,2,3193,43,3363,45,0,2,,104,0,49,,,0,11
08-30-20,Sequatchie,142,0,141,0,1,0,169,0,3778,28,3947,28,0,1,3,107,-3,34,,,0,7
08-30-20,Sevier,2232,13,2167,13,65,0,2493,14,20316,156,22809,170,0,12,8,1721,5,499,,,0,81
08-30-20,Shelby,26976,137,26793,136,183,1,33250,141,297124,1763,330374,1904,5,385,80,23498,52,3093,,,5,1702
08-30-20,Smith,515,0,501,0,14,0,649,-1,4256,13,4905,12,0,8,1,424,-1,83,,,0,23
08-30-20,Stewart,96,1,95,0,1,1,121,0,2153,3,2274,3,0,0,,65,1,31,,,0,6
08-30-20,Sullivan,1615,18,1531,17,84,1,1750,20,21825,88,23575,108,0,25,10,1160,8,430,,,3,130
08-30-20,Sumner,4065,14,4041,14,24,0,4888,20,34046,185,38934,205,0,86,28,3035,-14,944,,,0,330
08-30-20,Tipton,1455,7,1391,6,64,1,1704,10,16489,87,18193,97,0,15,,1019,7,421,,,1,74
08-30-20,Trousdale,1618,1,1615,1,3,0,1693,-1,3859,14,5552,13,0,6,,1549,1,63,,,0,21
08-30-20,Unicoi,221,0,218,0,3,0,253,0,4301,5,4554,5,0,1,,89,0,131,,,0,11
08-30-20,Union,222,1,213,1,9,0,242,0,3377,37,3619,37,0,1,1,159,0,62,,,0,5
08-30-20,Van Buren,71,1,65,1,6,0,78,1,1080,16,1158,17,0,0,,37,1,34,,,0,4
08-30-20,Warren,851,21,792,21,59,0,949,20,10094,148,11043,168,0,7,4,527,17,317,,,0,13
08-30-20,Washington,1718,18,1672,18,46,0,1993,21,22199,183,24192,204,1,13,,856,17,849,,,0,77
08-30-20,Wayne,312,15,302,15,10,0,342,16,4570,12,4912,28,0,3,1,193,14,116,,,0,10
08-30-20,Weakley,831,7,770,8,61,-1,910,9,8087,59,8997,68,0,13,2,427,5,391,,,0,20
08-30-20,White,560,11,530,11,30,0,670,11,6830,71,7500,82,0,7,2,280,9,273,,,0,19
08-30-20,Williamson,4334,6,4310,6,24,0,5155,10,51858,196,57013,206,1,28,30,3202,-25,1104,,,0,102
08-30-20,Wilson,2811,20,2801,20,10,0,3382,19,29405,186,32787,205,0,31,18,2048,2,732,,,0,88
08-31-20,Anderson,874,12,857,11,17,1,1030,11,19623,114,20653,125,0,8,13,672,-1,194,,,0,34
08-31-20,Bedford,1114,7,1070,6,44,1,1324,8,9925,47,11249,55,0,14,15,846,-8,254,,,0,47
08-31-20,Benton,257,4,248,4,9,0,273,5,3320,29,3593,34,0,5,10,142,-6,110,,,0,13
08-31-20,Bledsoe,775,0,772,0,3,0,806,0,5612,6,6418,6,0,4,13,729,-13,42,,,0,14
08-31-20,Blount,2010,7,1972,7,38,0,2325,7,20979,85,23304,92,0,17,35,1337,-28,656,,,2,82
08-31-20,Bradley,2473,5,2411,6,62,-1,2974,5,19686,35,22660,40,0,16,50,2017,-45,440,,,3,133
08-31-20,Campbell,328,3,303,3,25,0,367,4,8277,102,8644,106,0,2,9,236,-6,90,,,0,15
08-31-20,Cannon,200,2,188,2,12,0,248,3,2817,24,3065,27,0,0,4,157,-2,43,,,0,5
08-31-20,Carroll,637,13,535,9,102,4,673,12,7091,37,7764,49,0,8,8,267,5,362,,,1,31
08-31-20,Carter,829,11,790,10,39,1,916,9,11609,38,12525,47,0,18,7,226,4,585,,,2,64
08-31-20,Cheatham,710,0,703,0,7,0,859,-1,8427,55,9286,54,0,10,12,481,-12,219,,,0,26
08-31-20,Chester,377,1,333,1,44,0,422,3,3844,29,4266,32,0,5,14,228,-13,144,,,0,14
08-31-20,Claiborne,366,3,340,2,26,1,416,2,7970,152,8386,154,0,3,14,272,-11,91,,,0,17
08-31-20,Clay,112,1,104,1,8,0,120,1,1998,11,2118,12,0,0,4,83,-3,29,,,0,3
08-31-20,Cocke,642,1,606,1,36,0,684,2,6242,41,6926,43,0,7,20,463,-19,172,,,1,25
08-31-20,Coffee,764,4,707,4,57,0,929,5,13269,64,14198,69,0,6,11,482,-7,276,,,0,23
08-31-20,Crockett,403,2,355,1,48,1,438,3,2352,10,2790,13,0,14,3,257,-1,132,,,0,15
08-31-20,Cumberland,826,14,816,14,10,0,1016,16,17435,59,18451,75,0,8,31,480,-17,338,,,0,40
08-31-20,Davidson,23474,44,23369,44,105,0,29417,58,249647,3468,279064,3526,1,259,192,20472,-149,2743,,,1,915
08-31-20,Decatur,303,1,239,1,64,0,342,0,3940,12,4282,12,0,4,7,178,-6,121,,,0,7
08-31-20,Dekalb,469,0,457,0,12,0,581,-1,6028,28,6609,27,0,5,7,338,-7,126,,,0,16
08-31-20,Dickson,913,6,848,6,65,0,1147,8,10737,59,11884,67,0,9,13,530,-7,374,,,0,44
08-31-20,Dyer,964,12,907,12,57,0,1045,13,7957,29,9002,42,0,10,14,525,-2,429,,,1,47
08-31-20,Fayette,886,4,871,4,15,0,1109,3,12613,73,13722,76,0,10,9,615,-5,261,,,0,56
08-31-20,Fentress,223,5,200,5,23,0,247,5,2971,20,3218,25,0,0,4,95,1,128,,,0,11
08-31-20,Franklin,492,4,481,4,11,0,597,3,11721,170,12318,173,0,4,8,348,-4,140,,,0,24
08-31-20,Gibson,1115,11,916,10,199,1,1239,12,10319,54,11558,66,0,14,16,641,-5,460,,,1,42
08-31-20,Giles,442,1,439,1,3,0,536,2,6670,15,7206,17,0,14,8,314,-7,114,,,0,28
08-31-20,Grainger,278,4,264,3,14,1,330,2,4576,17,4906,19,0,1,4,190,0,87,,,0,15
08-31-20,Greene,820,6,774,6,46,0,976,6,11532,40,12508,46,0,16,17,278,-11,526,,,0,55
08-31-20,Grundy,149,0,145,0,4,0,173,0,1877,8,2050,8,0,2,7,121,-7,26,,,0,17
08-31-20,Hamblen,1659,10,1587,11,72,-1,1812,12,17379,105,19191,117,0,22,15,1312,-5,325,,,0,73
08-31-20,Hamilton,7998,33,7862,33,136,0,9181,37,102441,2269,111622,2306,1,74,113,6540,-81,1384,,,1,317
08-31-20,Hancock,92,0,85,0,7,0,104,0,1536,3,1640,3,0,2,,27,0,63,,,0,10
08-31-20,Hardeman,1238,1,1182,1,56,0,1423,5,11250,37,12673,42,0,21,21,828,-20,389,,,0,52
08-31-20,Hardin,700,15,603,14,97,1,771,14,9264,56,10035,70,0,10,11,383,4,307,,,0,18
08-31-20,Hawkins,669,2,656,2,13,0,782,3,7582,29,8364,32,0,13,5,210,-3,446,,,0,50
08-31-20,Haywood,744,4,709,4,35,0,798,5,4682,23,5480,28,0,11,36,461,-32,272,,,0,26
08-31-20,Henderson,878,5,715,5,163,0,1079,6,6324,28,7403,34,0,7,16,531,-11,340,,,0,30
08-31-20,Henry,460,5,451,5,9,0,539,5,7445,25,7984,30,0,5,8,268,-3,187,,,0,29
08-31-20,Hickman,376,5,360,5,16,0,471,4,5133,13,5604,17,0,3,10,249,-5,124,,,1,10
08-31-20,Houston,93,0,90,0,3,0,102,-1,1579,4,1681,3,0,0,1,46,-1,47,,,0,7
08-31-20,Humphreys,168,-1,154,-1,14,0,191,-2,3959,17,4150,15,0,3,1,95,-2,70,,,0,4
08-31-20,Jackson,217,0,202,0,15,0,241,0,1923,6,2164,6,0,1,4,137,-4,79,,,0,10
08-31-20,Jefferson,815,10,717,5,98,5,847,4,12767,54,13614,58,0,6,17,575,-7,234,,,0,38
08-31-20,Johnson,407,0,403,0,4,0,445,0,4615,5,5060,5,0,1,5,115,-5,291,,,0,13
08-31-20,Knox,6429,93,6213,94,216,-1,7206,99,97976,554,105182,653,0,57,109,4611,-16,1761,,,2,254
08-31-20,Lake,837,3,831,3,6,0,1021,3,5144,26,6165,29,0,2,1,776,2,59,,,0,4
08-31-20,Lauderdale,725,5,674,5,51,0,790,6,8215,42,9005,48,0,12,41,477,-36,236,,,0,36
08-31-20,Lawrence,762,3,754,3,8,0,899,3,8170,36,9069,39,0,9,20,502,-17,251,,,0,30
08-31-20,Lewis,132,0,132,0,0,0,145,0,3165,9,3310,9,0,1,4,68,-4,63,,,0,9
08-31-20,Lincoln,412,3,404,3,8,0,516,4,6031,17,6547,21,0,1,7,287,-4,124,,,0,15
08-31-20,Loudon,952,8,924,8,28,0,1049,7,9723,95,10772,102,0,3,14,712,-6,237,,,0,26
08-31-20,Macon,906,-1,898,-1,8,0,1112,0,5596,27,6708,27,0,15,1,802,-2,89,,,0,66
08-31-20,Madison,1804,23,1690,14,114,9,1997,27,20300,148,22297,175,-1,40,15,1380,9,384,,,1,105
08-31-20,Marion,325,0,321,0,4,0,400,0,4387,5,4787,5,0,7,7,242,-7,76,,,0,27
08-31-20,Marshall,533,1,529,1,4,0,602,1,6865,20,7467,21,0,4,17,269,-16,260,,,0,17
08-31-20,Maury,1749,14,1739,13,10,1,2050,16,18829,104,20879,120,0,15,27,1120,-13,614,,,0,59
08-31-20,McMinn,791,0,780,0,11,0,938,2,12146,44,13084,46,0,23,11,572,-11,196,,,1,46
08-31-20,McNairy,549,5,454,5,95,0,623,5,5012,23,5635,28,0,11,8,311,-3,227,,,1,28
08-31-20,Meigs,162,0,160,0,2,0,191,1,2293,4,2484,5,0,2,1,115,-1,45,,,0,8
08-31-20,Monroe,749,11,723,11,26,0,839,12,7842,43,8681,55,0,15,12,451,-1,283,,,0,47
08-31-20,Montgomery,2475,8,2411,7,64,1,2825,6,31667,167,34492,173,0,30,42,1388,-34,1057,,,0,103
08-31-20,Moore,93,0,89,0,4,0,115,0,1548,2,1663,2,0,0,3,58,-3,35,,,0,1
08-31-20,Morgan,209,2,200,2,9,0,234,2,6511,39,6745,41,0,2,3,126,-1,81,,,0,4
08-31-20,Obion,829,9,808,6,21,3,917,9,7314,49,8231,58,0,8,17,532,-8,289,,,0,33
08-31-20,Out of State,3010,16,2957,17,53,-1,3024,3,212853,-3937,215877,-3934,2,27,41,2196,-27,787,,,2,97
08-31-20,Overton,435,2,409,2,26,0,478,1,5256,47,5734,48,0,2,21,245,-19,188,,,0,11
08-31-20,Pending,3368,8,3283,9,85,-1,3848,14,137950,627,141798,641,1,7,49,2536,-42,825,,,1,56
08-31-20,Perry,110,3,98,3,12,0,121,3,2441,11,2562,14,0,0,3,82,0,28,,,0,5
08-31-20,Pickett,63,2,53,2,10,0,65,2,799,10,864,12,0,1,,34,2,28,,,0,0
08-31-20,Polk,327,1,320,1,7,0,368,0,2948,10,3316,10,0,10,7,236,-6,81,,,0,17
08-31-20,Putnam,2368,6,2289,5,79,1,2886,9,22695,40,25581,49,0,30,51,1734,-45,604,,,0,77
08-31-20,Rhea,652,5,651,4,1,1,791,5,7984,20,8775,25,1,4,16,560,-12,88,,,1,20
08-31-20,Roane,651,8,624,5,27,3,785,9,13655,72,14440,81,0,2,12,476,-4,173,,,0,20
08-31-20,Robertson,1886,1,1876,2,10,-1,2327,4,13780,67,16107,71,0,26,17,1357,-16,503,,,0,119
