DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
04-23-20,Pending,30,-30,,,,,30,-30,14901,934,14931,904,0,0,2,4,-32,26,,
04-23-20,Perry,8,0,,,,,8,0,55,1,63,1,0,0,0,3,0,5,,
04-23-20,Pickett,0,0,,,,,0,0,142,74,142,74,0,0,0,0,0,0,,
04-23-20,Polk,7,1,,,,,7,1,88,4,95,5,0,0,0,4,1,3,,
04-23-20,Putnam,101,1,,,,,101,1,1182,85,1283,86,0,4,1,75,0,22,,
04-23-20,Rhea,4,0,,,,,4,0,308,11,312,11,0,0,0,3,0,1,,
04-23-20,Roane,8,0,,,,,8,0,1118,557,1126,557,0,0,0,7,0,1,,
04-23-20,Robertson,126,3,,,,,126,3,1101,62,1227,65,0,0,2,81,1,45,,
04-23-20,Rutherford,352,7,,,,,352,7,3260,121,3612,128,0,7,6,170,1,175,,
04-23-20,Scott,11,0,,,,,11,0,188,3,199,3,0,0,0,10,0,1,,
04-23-20,Sequatchie,3,0,,,,,3,0,224,24,227,24,0,0,1,3,-1,0,,
04-23-20,Sevier,34,1,,,,,34,1,1099,21,1133,22,0,1,0,23,1,10,,
04-23-20,Shelby,1953,29,,,,,1953,29,12170,585,14123,614,1,44,79,878,-51,1031,,
04-23-20,Smith,18,0,,,,,18,0,266,6,284,6,0,1,0,4,0,13,,
04-23-20,Stewart,7,1,,,,,7,1,127,2,134,3,0,0,0,1,1,6,,
04-23-20,Sullivan,47,0,,,,,47,0,713,67,760,67,0,1,1,41,-1,5,,
04-23-20,Sumner,556,6,,,,,556,6,2704,217,3260,223,0,32,6,315,0,209,,
04-23-20,Tipton,87,4,,,,,87,4,959,48,1046,52,0,0,3,41,1,46,,
04-23-20,Trousdale,27,0,,,,,27,0,150,10,177,10,0,1,1,8,-1,18,,
04-23-20,Unicoi,1,0,,,,,1,0,111,26,112,26,0,0,0,1,0,0,,
04-23-20,Union,3,0,,,,,3,0,172,50,175,50,0,0,0,2,0,1,,
04-23-20,Van Buren,1,0,,,,,1,0,147,1,148,1,0,0,0,0,0,1,,
04-23-20,Warren,4,0,,,,,4,0,435,32,439,32,0,0,0,3,0,1,,
04-23-20,Washington,46,0,,,,,46,0,1175,426,1221,426,0,0,5,42,-5,4,,
04-23-20,Wayne,2,0,,,,,2,0,137,7,139,7,0,0,0,2,0,0,,
04-23-20,Weakley,9,0,,,,,9,0,316,22,325,22,0,0,1,4,-1,5,,
04-23-20,White,4,0,,,,,4,0,394,16,398,16,0,0,0,3,0,1,,
04-23-20,Williamson,369,4,,,,,369,4,3492,140,3861,144,1,7,5,249,-2,113,,
04-23-20,Wilson,196,2,,,,,196,2,2012,91,2208,93,0,1,3,112,-1,83,,
04-24-20,Anderson,24,1,,,,,24,1,1138,45,1162,46,0,1,1,16,0,7,,
04-24-20,Bedford,138,8,,,,,138,8,877,81,1015,89,0,2,1,18,7,118,,
04-24-20,Benton,5,0,,,,,5,0,142,13,147,13,0,1,0,4,0,0,,
04-24-20,Bledsoe,585,234,,,,,585,234,2494,695,3079,929,0,0,0,6,234,579,,
04-24-20,Blount,49,1,,,,,49,1,838,23,887,24,0,3,0,41,1,5,,
04-24-20,Bradley,40,2,,,,,40,2,583,41,623,43,0,1,1,36,1,3,,
04-24-20,Campbell,13,0,,,,,13,0,231,7,244,7,0,1,0,11,0,1,,
04-24-20,Cannon,10,0,,,,,10,0,201,15,211,15,0,0,0,5,0,5,,
04-24-20,Carroll,14,0,,,,,14,0,346,20,360,20,0,1,0,11,0,2,,
04-24-20,Carter,7,1,,,,,7,1,315,11,322,12,0,1,0,3,1,3,,
04-24-20,Cheatham,32,4,,,,,32,4,649,13,681,17,0,0,3,23,1,9,,
04-24-20,Chester,10,0,,,,,10,0,213,22,223,22,0,0,0,5,0,5,,
04-24-20,Claiborne,5,0,,,,,5,0,162,0,167,0,0,0,0,4,0,1,,
04-24-20,Clay,5,0,,,,,5,0,195,9,200,9,0,0,0,3,0,2,,
04-24-20,Cocke,14,0,,,,,14,0,232,26,246,26,0,0,0,12,0,2,,
04-24-20,Coffee,27,2,,,,,27,2,803,35,830,37,0,0,0,9,2,18,,
04-24-20,Crockett,6,0,,,,,6,0,200,10,206,10,0,0,0,1,0,5,,
04-24-20,Cumberland,67,6,,,,,67,6,1178,129,1245,135,0,0,4,36,2,31,,
04-24-20,Davidson,2011,77,,,,,2011,77,11423,239,13434,316,0,21,73,1015,4,975,,
04-24-20,Decatur,4,0,,,,,4,0,121,14,125,14,0,0,0,2,0,2,,
04-24-20,Dekalb,12,2,,,,,12,2,409,60,421,62,0,0,0,7,2,5,,
04-24-20,Dickson,63,7,,,,,63,7,671,98,734,105,0,0,3,34,4,29,,
04-24-20,Dyer,30,0,,,,,30,0,481,43,511,43,0,0,0,13,0,17,,
04-24-20,Fayette,48,0,,,,,48,0,788,20,836,20,0,1,0,28,0,19,,
04-24-20,Fentress,4,0,,,,,4,0,191,17,195,17,0,0,0,1,0,3,,
04-24-20,Franklin,29,1,,,,,29,1,651,85,680,86,0,1,0,24,1,4,,
04-24-20,Gibson,34,2,,,,,34,2,694,55,728,57,0,1,1,17,1,16,,
04-24-20,Giles,5,-1,,,,,5,-1,302,31,307,30,0,0,0,3,-1,2,,
04-24-20,Grainger,4,0,,,,,4,0,235,13,239,13,0,0,0,4,0,0,,
04-24-20,Greene,41,3,,,,,41,3,491,68,532,71,0,2,0,25,3,14,,
04-24-20,Grundy,28,1,,,,,28,1,261,15,289,16,0,1,0,20,1,7,,
04-24-20,Hamblen,14,0,,,,,14,0,397,8,411,8,0,2,0,5,0,7,,
04-24-20,Hamilton,133,4,,,,,133,4,1742,41,1875,45,0,13,4,80,0,40,,
04-24-20,Hancock,0,0,,,,,0,0,25,0,25,0,0,0,0,0,0,0,,
04-24-20,Hardeman,9,1,,,,,9,1,259,25,268,26,0,0,0,6,1,3,,
04-24-20,Hardin,4,0,,,,,4,0,702,59,706,59,0,0,0,3,0,1,,
04-24-20,Hawkins,28,0,,,,,28,0,599,32,627,32,0,2,0,25,0,1,,
04-24-20,Haywood,15,1,,,,,15,1,228,20,243,21,0,1,0,5,1,9,,
04-24-20,Henderson,5,0,,,,,5,0,297,16,302,16,0,0,0,3,0,2,,
04-24-20,Henry,11,0,,,,,11,0,370,54,381,54,0,0,0,6,0,5,,
04-24-20,Hickman,20,4,,,,,20,4,202,18,222,22,0,0,0,2,4,18,,
04-24-20,Houston,4,0,,,,,4,0,138,2,142,2,0,0,0,4,0,0,,
04-24-20,Humphreys,7,0,,,,,7,0,200,22,207,22,0,0,0,4,0,3,,
04-24-20,Jackson,7,1,,,,,7,1,190,12,197,13,0,0,0,6,1,1,,
04-24-20,Jefferson,17,1,,,,,17,1,428,9,445,10,0,0,0,13,1,4,,
04-24-20,Johnson,2,0,,,,,2,0,49,3,51,3,0,0,0,2,0,0,,
04-24-20,Knox,204,1,,,,,204,1,4357,331,4561,332,0,4,7,180,-6,20,,
04-24-20,Lake,46,26,,,,,46,26,1008,7,1054,33,0,0,0,0,26,46,,
04-24-20,Lauderdale,17,1,,,,,17,1,234,15,251,16,0,0,0,2,1,15,,
04-24-20,Lawrence,16,0,,,,,16,0,502,55,518,55,0,0,0,13,0,3,,
04-24-20,Lewis,2,0,,,,,2,0,67,6,69,6,0,0,0,2,0,0,,
04-24-20,Lincoln,11,0,,,,,11,0,279,32,290,32,0,0,0,7,0,4,,
04-24-20,Loudon,25,1,,,,,25,1,413,10,438,11,0,0,1,19,0,6,,
04-24-20,Macon,35,0,,,,,35,0,599,32,634,32,0,3,1,17,-1,15,,
04-24-20,Madison,98,2,,,,,98,2,1734,189,1832,191,0,1,2,52,0,45,,
04-24-20,Marion,28,0,,,,,28,0,446,15,474,15,0,1,0,21,0,6,,
04-24-20,Marshall,22,0,,,,,22,0,370,42,392,42,0,1,0,11,0,10,,
04-24-20,Maury,36,1,,,,,36,1,1022,59,1058,60,0,0,0,30,1,6,,
04-24-20,McMinn,7,1,,,,,7,1,773,20,780,21,0,0,0,4,1,3,,
04-24-20,McNairy,11,1,,,,,11,1,231,19,242,20,0,0,0,7,1,4,,
04-24-20,Meigs,5,0,,,,,5,0,117,7,122,7,0,0,0,2,0,3,,
04-24-20,Monroe,12,0,,,,,12,0,327,6,339,6,0,1,2,9,-2,2,,
04-24-20,Montgomery,132,2,,,,,132,2,2245,143,2377,145,0,2,2,63,0,67,,
04-24-20,Moore,3,0,,,,,3,0,106,6,109,6,0,0,0,0,0,3,,
04-24-20,Morgan,5,0,,,,,5,0,182,4,187,4,0,0,0,5,0,0,,
04-24-20,Obion,12,0,,,,,12,0,249,23,261,23,0,1,0,3,0,8,,
04-24-20,Out of State,260,-17,,,,,260,-17,21555,1666,21815,1649,0,1,-30,127,13,132,,
04-24-20,Overton,7,0,,,,,7,0,494,2,501,2,0,0,0,5,0,2,,
04-24-20,Pending,19,-11,,,,,19,-11,15826,925,15845,914,0,0,-4,0,-7,19,,
04-24-20,Perry,8,0,,,,,8,0,59,4,67,4,0,0,0,3,0,5,,
04-24-20,Pickett,0,0,,,,,0,0,147,5,147,5,0,0,0,0,0,0,,
04-24-20,Polk,6,-1,,,,,6,-1,95,7,101,6,0,0,0,4,-1,2,,
04-24-20,Putnam,101,0,,,,,101,0,1225,43,1326,43,0,4,2,77,-2,20,,
04-24-20,Rhea,3,-1,,,,,3,-1,313,5,316,4,0,0,0,3,-1,0,,
04-24-20,Roane,8,0,,,,,8,0,1177,59,1185,59,0,0,1,8,-1,0,,
04-24-20,Robertson,125,-1,,,,,125,-1,1205,104,1330,103,0,0,3,84,-4,41,,
04-24-20,Rutherford,364,12,,,,,364,12,3468,208,3832,220,0,7,6,176,6,181,,
04-24-20,Scott,11,0,,,,,11,0,198,10,209,10,0,0,0,10,0,1,,
04-24-20,Sequatchie,3,0,,,,,3,0,236,12,239,12,0,0,0,3,0,0,,
04-24-20,Sevier,35,1,,,,,35,1,1116,17,1151,18,0,1,0,23,1,11,,
04-24-20,Shelby,2001,48,,,,,2001,48,12806,636,14807,684,-2,42,78,956,-28,1003,,
04-24-20,Smith,19,1,,,,,19,1,303,37,322,38,0,1,0,4,1,14,,
04-24-20,Stewart,6,-1,,,,,6,-1,138,11,144,10,0,0,1,2,-2,4,,
04-24-20,Sullivan,47,0,,,,,47,0,791,78,838,78,0,1,0,41,0,5,,
04-24-20,Sumner,573,17,,,,,573,17,2794,90,3367,107,0,32,2,317,15,224,,
04-24-20,Tipton,88,1,,,,,88,1,994,35,1082,36,0,0,0,41,1,47,,
04-24-20,Trousdale,29,2,,,,,29,2,165,15,194,17,0,1,0,8,2,20,,
04-24-20,Unicoi,1,0,,,,,1,0,118,7,119,7,0,0,0,1,0,0,,
04-24-20,Union,3,0,,,,,3,0,174,2,177,2,0,0,0,2,0,1,,
04-24-20,Van Buren,1,0,,,,,1,0,149,2,150,2,0,0,0,0,0,1,,
04-24-20,Warren,5,1,,,,,5,1,453,18,458,19,0,0,0,3,1,2,,
04-24-20,Washington,46,0,,,,,46,0,1261,86,1307,86,0,0,0,42,0,4,,
04-24-20,Wayne,2,0,,,,,2,0,140,3,142,3,0,0,0,2,0,0,,
04-24-20,Weakley,10,1,,,,,10,1,346,30,356,31,0,0,0,4,1,6,,
04-24-20,White,4,0,,,,,4,0,406,12,410,12,0,0,1,4,-1,0,,
04-24-20,Williamson,377,8,,,,,377,8,3791,299,4168,307,0,7,6,255,2,115,,
04-24-20,Wilson,197,1,,,,,197,1,2057,45,2254,46,0,1,5,117,-4,79,,
04-25-20,Anderson,24,0,,,,,24,0,1218,80,1242,80,0,1,0,16,0,7,,
04-25-20,Bedford,150,12,,,,,150,12,956,79,1106,91,0,2,0,18,12,130,,
04-25-20,Benton,6,1,,,,,6,1,153,11,159,12,0,1,0,4,1,1,,
04-25-20,Bledsoe,586,1,,,,,586,1,2526,32,3112,33,0,0,0,6,1,580,,
04-25-20,Blount,53,4,,,,,53,4,922,84,975,88,0,3,0,41,4,9,,
04-25-20,Bradley,41,1,,,,,41,1,642,59,683,60,0,1,0,36,1,4,,
04-25-20,Campbell,13,0,,,,,13,0,261,30,274,30,0,1,1,12,-1,0,,
04-25-20,Cannon,10,0,,,,,10,0,220,19,230,19,0,0,1,6,-1,4,,
04-25-20,Carroll,16,2,,,,,16,2,375,29,391,31,0,1,0,11,2,4,,
04-25-20,Carter,10,3,,,,,10,3,358,43,368,46,0,1,1,4,2,5,,
04-25-20,Cheatham,36,4,,,,,36,4,675,26,711,30,0,0,0,23,4,13,,
04-25-20,Chester,10,0,,,,,10,0,238,25,248,25,0,0,0,5,0,5,,
04-25-20,Claiborne,5,0,,,,,5,0,170,8,175,8,0,0,0,4,0,1,,
04-25-20,Clay,5,0,,,,,5,0,203,8,208,8,0,0,0,3,0,2,,
04-25-20,Cocke,14,0,,,,,14,0,250,18,264,18,0,0,0,12,0,2,,
04-25-20,Coffee,31,4,,,,,31,4,850,47,881,51,0,0,0,9,4,22,,
04-25-20,Crockett,7,1,,,,,7,1,267,67,274,68,0,0,0,1,1,6,,
04-25-20,Cumberland,66,-1,,,,,66,-1,1266,88,1332,87,0,0,1,37,-2,29,,
04-25-20,Davidson,2136,125,,,,,2136,125,12306,883,14442,1008,1,22,14,1029,110,1085,,
04-25-20,Decatur,4,0,,,,,4,0,127,6,131,6,0,0,0,2,0,2,,
04-25-20,Dekalb,11,-1,,,,,11,-1,439,30,450,29,0,0,1,8,-2,3,,
04-25-20,Dickson,64,1,,,,,64,1,758,87,822,88,0,0,1,35,0,29,,
04-25-20,Dyer,31,1,,,,,31,1,511,30,542,31,0,0,0,13,1,18,,
04-25-20,Fayette,51,3,,,,,51,3,828,40,879,43,0,1,0,28,3,22,,
04-25-20,Fentress,4,0,,,,,4,0,203,12,207,12,0,0,0,1,0,3,,
04-25-20,Franklin,29,0,,,,,29,0,725,74,754,74,0,1,0,24,0,4,,
04-25-20,Gibson,35,1,,,,,35,1,768,74,803,75,0,1,0,17,1,17,,
04-25-20,Giles,5,0,,,,,5,0,328,26,333,26,0,0,0,3,0,2,,
04-25-20,Grainger,4,0,,,,,4,0,241,6,245,6,0,0,0,4,0,0,,
04-25-20,Greene,41,0,,,,,41,0,564,73,605,73,0,2,0,25,0,14,,
04-25-20,Grundy,28,0,,,,,28,0,270,9,298,9,0,1,0,20,0,7,,
04-25-20,Hamblen,14,0,,,,,14,0,427,30,441,30,0,2,0,5,0,7,,
04-25-20,Hamilton,140,7,,,,,140,7,1799,57,1939,64,0,13,0,80,7,47,,
04-25-20,Hancock,0,0,,,,,0,0,27,2,27,2,0,0,0,0,0,0,,
04-25-20,Hardeman,11,2,,,,,11,2,291,32,302,34,0,0,1,7,1,4,,
04-25-20,Hardin,5,1,,,,,5,1,746,44,751,45,0,0,0,3,1,2,,
04-25-20,Hawkins,29,1,,,,,29,1,613,14,642,15,0,2,1,26,0,1,,
04-25-20,Haywood,17,2,,,,,17,2,256,28,273,30,0,1,1,6,1,10,,
04-25-20,Henderson,5,0,,,,,5,0,327,30,332,30,0,0,0,3,0,2,,
04-25-20,Henry,11,0,,,,,11,0,423,53,434,53,0,0,0,6,0,5,,
04-25-20,Hickman,40,20,,,,,40,20,395,193,435,213,0,0,0,2,20,38,,
04-25-20,Houston,4,0,,,,,4,0,142,4,146,4,0,0,0,4,0,0,,
04-25-20,Humphreys,9,2,,,,,9,2,211,11,220,13,1,1,0,4,1,4,,
04-25-20,Jackson,7,0,,,,,7,0,218,28,225,28,0,0,0,6,0,1,,
04-25-20,Jefferson,17,0,,,,,17,0,451,23,468,23,0,0,0,13,0,4,,
04-25-20,Johnson,2,0,,,,,2,0,56,7,58,7,0,0,0,2,0,0,,
04-25-20,Knox,210,6,,,,,210,6,4939,582,5149,588,0,4,2,182,4,24,,
04-25-20,Lake,48,2,,,,,48,2,1010,2,1058,4,0,0,0,0,2,48,,
04-25-20,Lauderdale,16,-1,,,,,16,-1,250,16,266,15,0,0,0,2,-1,14,,
04-25-20,Lawrence,16,0,,,,,16,0,566,64,582,64,0,0,0,13,0,3,,
04-25-20,Lewis,2,0,,,,,2,0,73,6,75,6,0,0,0,2,0,0,,
04-25-20,Lincoln,12,1,,,,,12,1,320,41,332,42,0,0,0,7,1,5,,
04-25-20,Loudon,25,0,,,,,25,0,435,22,460,22,0,0,0,19,0,6,,
04-25-20,Macon,37,2,,,,,37,2,604,5,641,7,0,3,0,17,2,17,,
04-25-20,Madison,99,1,,,,,99,1,2066,332,2165,333,0,1,3,55,-2,43,,
04-25-20,Marion,28,0,,,,,28,0,454,8,482,8,0,1,0,21,0,6,,
04-25-20,Marshall,22,0,,,,,22,0,409,39,431,39,0,1,0,11,0,10,,
04-25-20,Maury,38,2,,,,,38,2,1075,53,1113,55,0,0,2,32,0,6,,
04-25-20,McMinn,10,3,,,,,10,3,821,48,831,51,0,0,0,4,3,6,,
04-25-20,McNairy,11,0,,,,,11,0,249,18,260,18,0,0,0,7,0,4,,
04-25-20,Meigs,5,0,,,,,5,0,121,4,126,4,0,0,0,2,0,3,,
04-25-20,Monroe,12,0,,,,,12,0,341,14,353,14,0,1,0,9,0,2,,
04-25-20,Montgomery,134,2,,,,,134,2,2445,200,2579,202,0,2,1,64,1,68,,
04-25-20,Moore,3,0,,,,,3,0,117,11,120,11,0,0,0,0,0,3,,
04-25-20,Morgan,6,1,,,,,6,1,208,26,214,27,0,0,1,6,0,0,,
04-25-20,Obion,12,0,,,,,12,0,256,7,268,7,0,1,0,3,0,8,,
04-25-20,Out of State,307,47,,,,,307,47,23052,1497,23359,1544,1,2,4,131,42,174,,
04-25-20,Overton,7,0,,,,,7,0,511,17,518,17,0,0,0,5,0,2,,
04-25-20,Pending,48,29,,,,,48,29,16745,919,16793,948,0,0,0,0,29,48,,
04-25-20,Perry,8,0,,,,,8,0,62,3,70,3,0,0,0,3,0,5,,
04-25-20,Pickett,0,0,,,,,0,0,155,8,155,8,0,0,0,0,0,0,,
04-25-20,Polk,6,0,,,,,6,0,99,4,105,4,0,0,0,4,0,2,,
04-25-20,Putnam,106,5,,,,,106,5,1347,122,1453,127,1,5,-1,76,5,25,,
04-25-20,Rhea,3,0,,,,,3,0,339,26,342,26,0,0,0,3,0,0,,
04-25-20,Roane,7,-1,,,,,7,-1,1233,56,1240,55,0,0,-1,7,0,0,,
04-25-20,Robertson,127,2,,,,,127,2,1243,38,1370,40,0,0,3,87,-1,40,,
04-25-20,Rutherford,387,23,,,,,387,23,3684,216,4071,239,1,8,-1,175,23,204,,
04-25-20,Scott,11,0,,,,,11,0,213,15,224,15,0,0,1,11,-1,0,,
04-25-20,Sequatchie,4,1,,,,,4,1,259,23,263,24,0,0,0,3,1,1,,
04-25-20,Sevier,42,7,,,,,42,7,1219,103,1261,110,0,1,1,24,6,17,,
04-25-20,Shelby,2086,85,,,,,2086,85,14229,1423,16315,1508,1,43,51,1007,33,1036,,
04-25-20,Smith,19,0,,,,,19,0,313,10,332,10,0,1,0,4,0,14,,
04-25-20,Stewart,6,0,,,,,6,0,143,5,149,5,0,0,0,2,0,4,,
04-25-20,Sullivan,48,1,,,,,48,1,877,86,925,87,0,1,1,42,0,5,,
04-25-20,Sumner,584,11,,,,,584,11,2894,100,3478,111,2,34,-1,316,10,234,,
04-25-20,Tipton,91,3,,,,,91,3,1053,59,1144,62,0,0,0,41,3,50,,
04-25-20,Trousdale,47,18,,,,,47,18,262,97,309,115,0,1,1,9,17,37,,
04-25-20,Unicoi,1,0,,,,,1,0,127,9,128,9,0,0,0,1,0,0,,
04-25-20,Union,3,0,,,,,3,0,184,10,187,10,0,0,0,2,0,1,,
04-25-20,Van Buren,2,1,,,,,2,1,155,6,157,7,0,0,0,0,1,2,,
04-25-20,Warren,5,0,,,,,5,0,512,59,517,59,0,0,0,3,0,2,,
04-25-20,Washington,49,3,,,,,49,3,1354,93,1403,96,0,0,2,44,1,5,,
04-25-20,Wayne,2,0,,,,,2,0,232,92,234,92,0,0,0,2,0,0,,
04-25-20,Weakley,16,6,,,,,16,6,374,28,390,34,0,0,0,4,6,12,,
04-25-20,White,4,0,,,,,4,0,443,37,447,37,0,0,0,4,0,0,,
04-25-20,Williamson,381,4,,,,,381,4,4017,226,4398,230,0,7,3,258,1,116,,
04-25-20,Wilson,199,2,,,,,199,2,2128,71,2327,73,2,3,2,119,-2,77,,
04-26-20,Anderson,25,1,,,,,25,1,1259,41,1284,42,0,1,0,16,1,8,,
04-26-20,Bedford,159,9,,,,,159,9,1055,99,1214,108,0,2,2,20,7,137,,
04-26-20,Benton,6,0,,,,,6,0,167,14,173,14,0,1,0,4,0,1,,
04-26-20,Bledsoe,588,2,,,,,588,2,2536,10,3124,12,0,0,2,8,0,580,,
04-26-20,Blount,53,0,,,,,53,0,968,46,1021,46,0,3,0,41,0,9,,
04-26-20,Bradley,43,2,,,,,43,2,678,36,721,38,0,1,1,37,1,5,,
04-26-20,Campbell,14,1,,,,,14,1,291,30,305,31,0,1,0,12,1,1,,
04-26-20,Cannon,10,0,,,,,10,0,222,2,232,2,0,0,0,6,0,4,,
04-26-20,Carroll,16,0,,,,,16,0,384,9,400,9,0,1,0,11,0,4,,
04-26-20,Carter,12,2,,,,,12,2,385,27,397,29,0,1,1,5,1,6,,
04-26-20,Cheatham,36,0,,,,,36,0,710,35,746,35,0,0,0,23,0,13,,
04-26-20,Chester,10,0,,,,,10,0,241,3,251,3,0,0,0,5,0,5,,
04-26-20,Claiborne,5,0,,,,,5,0,174,4,179,4,0,0,1,5,-1,0,,
04-26-20,Clay,5,0,,,,,5,0,209,6,214,6,0,0,0,3,0,2,,
04-26-20,Cocke,14,0,,,,,14,0,288,38,302,38,0,0,1,13,-1,1,,
04-26-20,Coffee,32,1,,,,,32,1,900,50,932,51,0,0,0,9,1,23,,
04-26-20,Crockett,7,0,,,,,7,0,270,3,277,3,0,0,0,1,0,6,,
04-26-20,Cumberland,67,1,,,,,67,1,1345,79,1412,80,0,0,0,37,1,30,,
04-26-20,Davidson,2236,100,,,,,2236,100,12679,373,14915,473,1,23,3,1032,96,1181,,
04-26-20,Decatur,4,0,,,,,4,0,127,0,131,0,0,0,0,2,0,2,,
04-26-20,Dekalb,13,2,,,,,13,2,504,65,517,67,0,0,0,8,2,5,,
04-26-20,Dickson,66,2,,,,,66,2,830,72,896,74,0,0,0,35,2,31,,
04-26-20,Dyer,31,0,,,,,31,0,529,18,560,18,0,0,0,13,0,18,,
04-26-20,Fayette,52,1,,,,,52,1,867,39,919,40,0,1,0,28,1,23,,
04-26-20,Fentress,4,0,,,,,4,0,207,4,211,4,0,0,0,1,0,3,,
04-26-20,Franklin,29,0,,,,,29,0,772,47,801,47,0,1,0,24,0,4,,
04-26-20,Gibson,38,3,,,,,38,3,800,32,838,35,0,1,0,17,3,20,,
04-26-20,Giles,5,0,,,,,5,0,340,12,345,12,0,0,0,3,0,2,,
04-26-20,Grainger,4,0,,,,,4,0,245,4,249,4,0,0,0,4,0,0,,
04-26-20,Greene,41,0,,,,,41,0,629,65,670,65,0,2,0,25,0,14,,
04-26-20,Grundy,28,0,,,,,28,0,282,12,310,12,0,1,0,20,0,7,,
04-26-20,Hamblen,15,1,,,,,15,1,464,37,479,38,0,2,0,5,1,8,,
04-26-20,Hamilton,141,1,,,,,141,1,1834,35,1975,36,0,13,0,80,1,48,,
04-26-20,Hancock,0,0,,,,,0,0,32,5,32,5,0,0,0,0,0,0,,
04-26-20,Hardeman,11,0,,,,,11,0,306,15,317,15,0,0,0,7,0,4,,
04-26-20,Hardin,5,0,,,,,5,0,764,18,769,18,0,0,0,3,0,2,,
04-26-20,Hawkins,29,0,,,,,29,0,646,33,675,33,0,2,0,26,0,1,,
04-26-20,Haywood,18,1,,,,,18,1,269,13,287,14,0,1,1,7,0,10,,
04-26-20,Henderson,6,1,,,,,6,1,336,9,342,10,0,0,0,3,1,3,,
04-26-20,Henry,11,0,,,,,11,0,443,20,454,20,0,0,0,6,0,5,,
04-26-20,Hickman,41,1,,,,,41,1,416,21,457,22,0,0,0,2,1,39,,
04-26-20,Houston,4,0,,,,,4,0,143,1,147,1,0,0,0,4,0,0,,
04-26-20,Humphreys,9,0,,,,,9,0,215,4,224,4,0,1,1,5,-1,3,,
04-26-20,Jackson,7,0,,,,,7,0,248,30,255,30,0,0,0,6,0,1,,
04-26-20,Jefferson,18,1,,,,,18,1,486,35,504,36,0,0,0,13,1,5,,
04-26-20,Johnson,2,0,,,,,2,0,57,1,59,1,0,0,0,2,0,0,,
04-26-20,Knox,210,0,,,,,210,0,5033,94,5243,94,0,4,0,182,0,24,,
04-26-20,Lake,48,0,,,,,48,0,1010,0,1058,0,0,0,0,0,0,48,,
04-26-20,Lauderdale,18,2,,,,,18,2,262,12,280,14,0,0,0,2,2,16,,
04-26-20,Lawrence,16,0,,,,,16,0,599,33,615,33,0,0,0,13,0,3,,
04-26-20,Lewis,2,0,,,,,2,0,78,5,80,5,0,0,0,2,0,0,,
04-26-20,Lincoln,12,0,,,,,12,0,356,36,368,36,0,0,0,7,0,5,,
04-26-20,Loudon,27,2,,,,,27,2,441,6,468,8,0,0,2,21,0,6,,
04-26-20,Macon,38,1,,,,,38,1,621,17,659,18,0,3,0,17,1,18,,
04-26-20,Madison,101,2,,,,,101,2,2113,47,2214,49,0,1,3,58,-1,42,,
04-26-20,Marion,28,0,,,,,28,0,469,15,497,15,0,1,1,22,-1,5,,
04-26-20,Marshall,22,0,,,,,22,0,441,32,463,32,0,1,0,11,0,10,,
04-26-20,Maury,40,2,,,,,40,2,1125,50,1165,52,0,0,1,33,1,7,,
04-26-20,McMinn,14,4,,,,,14,4,853,32,867,36,0,0,0,4,4,10,,
04-26-20,McNairy,11,0,,,,,11,0,254,5,265,5,0,0,0,7,0,4,,
04-26-20,Meigs,6,1,,,,,6,1,126,5,132,6,0,0,1,3,0,3,,
04-26-20,Monroe,13,1,,,,,13,1,349,8,362,9,0,1,0,9,1,3,,
04-26-20,Montgomery,136,2,,,,,136,2,2485,40,2621,42,0,2,0,64,2,70,,
04-26-20,Moore,3,0,,,,,3,0,126,9,129,9,0,0,0,0,0,3,,
04-26-20,Morgan,6,0,,,,,6,0,213,5,219,5,0,0,0,6,0,0,,
04-26-20,Obion,12,0,,,,,12,0,294,38,306,38,0,1,0,3,0,8,,
04-26-20,Out of State,332,25,,,,,332,25,24066,1014,24398,1039,0,2,1,132,24,198,,
04-26-20,Overton,7,0,,,,,7,0,516,5,523,5,0,0,0,5,0,2,,
04-26-20,Pending,37,-11,,,,,37,-11,17187,442,17224,431,0,0,0,0,-11,37,,
04-26-20,Perry,8,0,,,,,8,0,66,4,74,4,0,0,1,4,-1,4,,
04-26-20,Pickett,0,0,,,,,0,0,160,5,160,5,0,0,0,0,0,0,,
04-26-20,Polk,7,1,,,,,7,1,116,17,123,18,0,0,0,4,1,3,,
04-26-20,Putnam,109,3,,,,,109,3,1464,117,1573,120,0,5,0,76,3,28,,
04-26-20,Rhea,3,0,,,,,3,0,357,18,360,18,0,0,0,3,0,0,,
04-26-20,Roane,7,0,,,,,7,0,1249,16,1256,16,0,0,0,7,0,0,,
04-26-20,Robertson,136,9,,,,,136,9,1253,10,1389,19,0,0,1,88,8,48,,
04-26-20,Rutherford,405,18,,,,,405,18,3768,84,4173,102,1,9,3,178,14,218,,
