DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
04-12-20,Wilson,139,4,,,139,1352,1491,31,0,1,3,46,1,92,,
04-13-20,Anderson,15,3,,,15,446,461,47,0,1,0,9,3,5,,
04-13-20,Bedford,23,3,,,23,282,305,29,0,1,1,3,2,19,,
04-13-20,Benton,4,0,,,4,86,90,3,0,0,0,1,0,3,,
04-13-20,Bledsoe,8,5,,,8,737,745,385,0,0,1,3,4,5,,
04-13-20,Blount,46,0,,,46,503,549,19,0,3,0,36,0,7,,
04-13-20,Bradley,32,1,,,32,392,424,35,0,0,0,22,1,10,,
04-13-20,Campbell,11,1,,,11,144,155,13,0,0,0,6,1,5,,
04-13-20,Cannon,7,0,,,7,125,132,9,0,0,2,2,-2,5,,
04-13-20,Carroll,12,1,,,12,225,237,18,0,0,0,6,1,6,,
04-13-20,Carter,3,0,,,3,162,165,14,0,0,0,2,0,1,,
04-13-20,Cheatham,18,0,,,18,448,466,28,0,0,0,11,0,7,,
04-13-20,Chester,5,-1,,,5,132,137,10,0,0,1,5,-2,0,,
04-13-20,Claiborne,4,-1,,,4,102,106,1,0,0,0,2,-1,2,,
04-13-20,Clay,4,2,,,4,130,134,5,0,0,0,1,2,3,,
04-13-20,Cocke,5,1,,,5,105,110,11,0,0,0,1,1,4,,
04-13-20,Coffee,11,0,,,11,331,342,25,0,0,1,4,-1,7,,
04-13-20,Crockett,0,0,,,0,77,77,7,0,0,0,0,0,0,,
04-13-20,Cumberland,43,1,,,43,796,839,44,0,0,4,10,-3,33,,
04-13-20,Davidson,1207,29,,,1207,7693,8900,129,3,16,12,291,14,900,,
04-13-20,Decatur,3,1,,,3,79,82,6,0,0,0,0,1,3,,
04-13-20,Dekalb,10,1,,,10,238,248,25,0,0,2,3,-1,7,,
04-13-20,Dickson,30,0,,,30,294,324,12,0,0,1,12,-1,18,,
04-13-20,Dyer,22,3,,,22,269,291,40,0,0,1,5,2,17,,
04-13-20,Fayette,36,4,,,36,364,400,46,0,0,2,10,2,26,,
04-13-20,Fentress,2,0,,,2,125,127,8,0,0,0,0,0,2,,
04-13-20,Franklin,21,-1,,,21,234,255,22,0,1,0,17,-1,3,,
04-13-20,Gibson,20,0,,,20,351,371,37,0,0,2,8,-2,12,,
04-13-20,Giles,3,0,,,3,149,152,10,0,0,0,0,0,3,,
04-13-20,Grainger,4,0,,,4,86,90,6,0,0,0,4,0,0,,
04-13-20,Greene,27,1,,,27,253,280,41,0,1,0,18,1,8,,
04-13-20,Grundy,23,0,,,23,186,209,17,0,0,1,15,-1,8,,
04-13-20,Hamblen,6,1,,,6,237,243,24,0,1,0,3,1,2,,
04-13-20,Hamilton,109,2,,,109,1304,1413,59,0,10,7,50,-5,49,,
04-13-20,Hancock,0,0,,,0,20,20,3,0,0,0,0,0,0,,
04-13-20,Hardeman,7,0,,,7,154,161,18,0,0,1,2,-1,5,,
04-13-20,Hardin,2,0,,,2,252,254,20,0,0,0,1,0,1,,
04-13-20,Hawkins,24,1,,,24,223,247,31,0,2,0,6,1,16,,
04-13-20,Haywood,12,-1,,,12,125,137,22,0,1,0,3,-1,8,,
04-13-20,Henderson,2,0,,,2,198,200,17,0,0,0,1,0,1,,
04-13-20,Henry,8,2,,,8,173,181,12,0,0,0,2,2,6,,
04-13-20,Hickman,2,0,,,2,115,117,5,0,0,0,1,0,1,,
04-13-20,Houston,3,0,,,3,110,113,4,0,0,1,2,-1,1,,
04-13-20,Humphreys,4,0,,,4,104,108,8,0,0,0,2,0,2,,
04-13-20,Jackson,7,2,,,7,126,133,15,0,0,0,1,2,6,,
04-13-20,Jefferson,16,1,,,16,209,225,20,0,0,0,8,1,8,,
04-13-20,Johnson,2,0,,,2,29,31,2,0,0,0,0,0,2,,
04-13-20,Knox,173,4,,,173,2411,2584,219,0,4,-1,128,5,41,,
04-13-20,Lake,4,4,,,4,455,459,427,0,0,0,0,4,4,,
04-13-20,Lauderdale,9,1,,,9,136,145,8,0,0,0,1,1,8,,
04-13-20,Lawrence,13,1,,,13,315,328,27,0,0,0,5,1,8,,
04-13-20,Lewis,2,0,,,2,33,35,1,0,0,0,1,0,1,,
04-13-20,Lincoln,9,1,,,9,101,110,11,0,0,0,2,1,7,,
04-13-20,Loudon,16,0,,,16,258,274,21,0,0,0,11,0,5,,
04-13-20,Macon,26,2,,,26,402,428,51,0,2,1,7,1,17,,
04-13-20,Madison,68,9,,,68,733,801,91,0,0,2,11,7,57,,
04-13-20,Marion,26,1,,,26,139,165,10,0,1,0,13,1,12,,
04-13-20,Marshall,9,0,,,9,196,205,12,0,1,0,2,0,6,,
04-13-20,Maury,33,1,,,33,629,662,13,0,0,1,17,0,16,,
04-13-20,McMinn,5,1,,,5,355,360,47,0,0,1,4,0,1,,
04-13-20,McNairy,9,0,,,9,119,128,8,0,0,0,4,0,5,,
04-13-20,Meigs,3,0,,,3,78,81,4,0,0,0,2,0,1,,
04-13-20,Monroe,8,0,,,8,222,230,11,0,0,0,5,0,3,,
04-13-20,Montgomery,102,5,,,102,1284,1386,97,0,2,1,20,4,80,,
04-13-20,Moore,0,0,,,0,38,38,5,0,0,0,0,0,0,,
04-13-20,Morgan,5,0,,,5,93,98,6,0,0,0,4,0,1,,
04-13-20,Obion,8,1,,,8,139,147,12,0,1,0,2,1,5,,
04-13-20,Out of State,260,21,,,260,13253,13513,801,0,1,-7,0,28,259,,
04-13-20,Overton,5,0,,,5,331,336,23,0,0,0,3,0,2,,
04-13-20,Pending,46,34,,,46,9637,9683,583,0,0,7,7,27,39,,
04-13-20,Perry,4,0,,,4,38,42,2,0,0,0,2,0,2,,
04-13-20,Pickett,0,0,,,0,39,39,6,0,0,0,0,0,0,,
04-13-20,Polk,5,1,,,5,45,50,5,0,0,0,3,1,2,,
04-13-20,Putnam,87,0,,,87,780,867,43,0,0,7,28,-7,59,,
04-13-20,Rhea,0,0,,,0,215,215,21,0,0,0,0,0,0,,
04-13-20,Roane,5,0,,,5,338,343,43,0,0,0,4,0,1,,
04-13-20,Robertson,88,4,,,88,738,826,34,0,0,5,46,-1,42,,
04-13-20,Rutherford,250,7,,,250,2147,2397,122,0,6,16,84,-9,160,,
04-13-20,Scott,9,1,,,9,109,118,5,0,0,0,3,1,6,,
04-13-20,Sequatchie,3,2,,,3,90,93,11,0,0,0,0,2,3,,
04-13-20,Sevier,22,1,,,22,516,538,43,0,0,0,17,1,5,,
04-13-20,Shelby,1331,116,,,1331,6845,8176,994,1,21,57,236,58,1074,,
04-13-20,Smith,10,0,,,10,189,199,6,0,0,0,0,0,10,,
04-13-20,Stewart,4,0,,,4,98,102,3,0,0,0,0,0,4,,
04-13-20,Sullivan,42,5,,,42,414,456,42,0,1,2,21,3,20,,
04-13-20,Sumner,454,9,,,454,1787,2241,75,4,26,16,114,-11,314,,
04-13-20,Tipton,50,1,,,50,532,582,69,0,0,3,20,-2,30,,
04-13-20,Trousdale,20,0,,,20,93,113,3,0,1,1,1,-1,18,,
04-13-20,Unicoi,1,0,,,1,57,58,4,0,0,1,1,-1,0,,
04-13-20,Union,3,0,,,3,62,65,7,0,0,0,1,0,2,,
04-13-20,Van Buren,1,1,,,1,44,45,5,0,0,0,0,1,1,,
04-13-20,Warren,4,0,,,4,242,246,24,0,0,0,0,0,4,,
04-13-20,Washington,42,0,,,42,544,586,30,0,0,0,23,0,19,,
04-13-20,Wayne,2,0,,,2,86,88,8,0,0,0,1,0,1,,
04-13-20,Weakley,6,1,,,6,160,166,14,0,0,0,1,1,5,,
04-13-20,White,4,1,,,4,253,257,26,0,0,1,1,0,3,,
04-13-20,Williamson,318,0,,,318,2449,2767,54,0,4,5,172,-5,142,,
04-13-20,Wilson,143,4,,,143,1396,1539,48,0,1,8,54,-4,88,,
04-14-20,Anderson,15,0,,,15,453,468,7,0,1,1,10,-1,4,,
04-14-20,Bedford,25,2,,,25,282,307,2,1,2,1,4,0,19,,
04-14-20,Benton,4,0,,,4,87,91,1,0,0,1,2,-1,2,,
04-14-20,Bledsoe,8,0,,,8,738,746,1,0,0,0,3,0,5,,
04-14-20,Blount,47,1,,,47,503,550,1,0,3,0,36,1,8,,
04-14-20,Bradley,33,1,,,33,393,426,2,1,1,2,24,-2,8,,
04-14-20,Campbell,12,1,,,12,145,157,2,0,0,1,7,0,5,,
04-14-20,Cannon,7,0,,,7,126,133,1,0,0,0,2,0,5,,
04-14-20,Carroll,12,0,,,12,226,238,1,0,0,1,7,-1,5,,
04-14-20,Carter,3,0,,,3,162,165,0,1,1,0,2,-1,0,,
04-14-20,Cheatham,19,1,,,19,448,467,1,0,0,2,13,-1,6,,
04-14-20,Chester,5,0,,,5,132,137,0,0,0,0,5,0,0,,
04-14-20,Claiborne,5,1,,,5,110,115,9,0,0,2,4,-1,1,,
04-14-20,Clay,4,0,,,4,130,134,0,0,0,0,1,0,3,,
04-14-20,Cocke,7,2,,,7,105,112,2,0,0,2,3,0,4,,
04-14-20,Coffee,12,1,,,12,332,344,2,0,0,0,4,1,8,,
04-14-20,Crockett,0,0,,,0,77,77,0,0,0,0,0,0,0,,
04-14-20,Cumberland,51,8,,,51,797,848,9,0,0,2,12,6,39,,
04-14-20,Davidson,1237,30,,,1237,7701,8938,38,2,18,16,307,12,912,,
04-14-20,Decatur,3,0,,,3,79,82,0,0,0,0,0,0,3,,
04-14-20,Dekalb,10,0,,,10,238,248,0,0,0,-3,0,3,10,,
04-14-20,Dickson,33,3,,,33,296,329,5,0,0,1,13,2,20,,
04-14-20,Dyer,22,0,,,22,271,293,2,0,0,3,8,-3,14,,
04-14-20,Fayette,37,1,,,37,365,402,2,0,0,2,12,-1,25,,
04-14-20,Fentress,3,1,,,3,125,128,1,0,0,0,0,1,3,,
04-14-20,Franklin,23,2,,,23,234,257,2,0,1,2,19,0,3,,
04-14-20,Gibson,21,1,,,21,351,372,1,0,0,3,11,-2,10,,
04-14-20,Giles,3,0,,,3,149,152,0,0,0,0,0,0,3,,
04-14-20,Grainger,4,0,,,4,86,90,0,0,0,0,4,0,0,,
04-14-20,Greene,27,0,,,27,253,280,0,1,2,1,19,-2,6,,
04-14-20,Grundy,22,-1,,,22,187,209,0,1,1,1,16,-3,5,,
04-14-20,Hamblen,6,0,,,6,244,250,7,0,1,1,4,-1,1,,
04-14-20,Hamilton,110,1,,,110,1307,1417,4,1,11,3,53,-3,46,,
04-14-20,Hancock,0,0,,,0,20,20,0,0,0,0,0,0,0,,
04-14-20,Hardeman,7,0,,,7,153,160,-1,0,0,1,3,-1,4,,
04-14-20,Hardin,2,0,,,2,252,254,0,0,0,0,1,0,1,,
04-14-20,Hawkins,24,0,,,24,224,248,1,0,2,1,7,-1,15,,
04-14-20,Haywood,12,0,,,12,125,137,0,0,1,0,3,0,8,,
04-14-20,Henderson,2,0,,,2,198,200,0,0,0,0,1,0,1,,
04-14-20,Henry,8,0,,,8,173,181,0,0,0,0,2,0,6,,
04-14-20,Hickman,2,0,,,2,115,117,0,0,0,0,1,0,1,,
04-14-20,Houston,3,0,,,3,110,113,0,0,0,0,2,0,1,,
04-14-20,Humphreys,4,0,,,4,104,108,0,0,0,0,2,0,2,,
04-14-20,Jackson,6,-1,,,6,127,133,0,0,0,1,2,-2,4,,
04-14-20,Jefferson,16,0,,,16,211,227,2,0,0,1,9,-1,7,,
04-14-20,Johnson,2,0,,,2,29,31,0,0,0,0,0,0,2,,
04-14-20,Knox,174,1,,,174,2442,2616,32,0,4,-14,114,15,56,,
04-14-20,Lake,4,0,,,4,459,463,4,0,0,0,0,0,4,,
04-14-20,Lauderdale,9,0,,,9,136,145,0,0,0,0,1,0,8,,
04-14-20,Lawrence,15,2,,,15,315,330,2,0,0,1,6,1,9,,
04-14-20,Lewis,2,0,,,2,33,35,0,0,0,1,2,-1,0,,
04-14-20,Lincoln,9,0,,,9,101,110,0,0,0,1,3,-1,6,,
04-14-20,Loudon,17,1,,,17,262,279,5,0,0,2,13,-1,4,,
04-14-20,Macon,27,1,,,27,402,429,1,0,2,1,8,0,17,,
04-14-20,Madison,73,5,,,73,734,807,6,0,0,4,15,1,58,,
04-14-20,Marion,26,0,,,26,139,165,0,0,1,2,15,-2,10,,
04-14-20,Marshall,9,0,,,9,196,205,0,0,1,2,4,-2,4,,
04-14-20,Maury,33,0,,,33,629,662,0,0,0,3,20,-3,13,,
04-14-20,McMinn,5,0,,,5,355,360,0,0,0,0,4,0,1,,
04-14-20,McNairy,9,0,,,9,119,128,0,0,0,1,5,-1,4,,
04-14-20,Meigs,3,0,,,3,78,81,0,0,0,0,2,0,1,,
04-14-20,Monroe,9,1,,,9,223,232,2,0,0,1,6,0,3,,
04-14-20,Montgomery,101,-1,,,101,1286,1387,1,0,2,2,22,-3,77,,
04-14-20,Moore,0,0,,,0,38,38,0,0,0,0,0,0,0,,
04-14-20,Morgan,5,0,,,5,93,98,0,0,0,0,4,0,1,,
04-14-20,Obion,8,0,,,8,139,147,0,0,1,0,2,0,5,,
04-14-20,Out of State,253,-7,,,253,14076,14329,816,0,1,138,138,-145,114,,
04-14-20,Overton,6,1,,,6,331,337,1,0,0,0,3,1,3,,
04-14-20,Pending,136,90,,,136,11082,11218,1535,0,0,-6,1,96,135,,
04-14-20,Perry,4,0,,,4,38,42,0,0,0,0,2,0,2,,
04-14-20,Pickett,0,0,,,0,39,39,0,0,0,0,0,0,0,,
04-14-20,Polk,5,0,,,5,45,50,0,0,0,0,3,0,2,,
04-14-20,Putnam,92,5,,,92,780,872,5,0,0,1,29,4,63,,
04-14-20,Rhea,0,0,,,0,215,215,0,0,0,0,0,0,0,,
04-14-20,Roane,5,0,,,5,345,350,7,0,0,1,5,-1,0,,
04-14-20,Robertson,92,4,,,92,742,834,8,0,0,5,51,-1,41,,
04-14-20,Rutherford,253,3,,,253,2150,2403,6,0,6,9,93,-6,154,,
04-14-20,Scott,10,1,,,10,109,119,1,0,0,2,5,-1,5,,
04-14-20,Sequatchie,3,0,,,3,90,93,0,0,0,0,0,0,3,,
04-14-20,Sevier,22,0,,,22,529,551,13,0,0,1,18,-1,4,,
04-14-20,Shelby,1359,28,,,1359,6858,8217,41,5,26,56,292,-33,1041,,
04-14-20,Smith,10,0,,,10,190,200,1,0,0,0,0,0,10,,
04-14-20,Stewart,4,0,,,4,98,102,0,0,0,0,0,0,4,,
04-14-20,Sullivan,43,1,,,43,414,457,1,0,1,6,27,-5,15,,
04-14-20,Sumner,466,12,,,466,1797,2263,22,1,27,9,123,2,316,,
04-14-20,Tipton,52,2,,,52,535,587,5,0,0,2,22,0,30,,
04-14-20,Trousdale,20,0,,,20,93,113,0,0,1,0,1,0,18,,
04-14-20,Unicoi,1,0,,,1,57,58,0,0,0,0,1,0,0,,
04-14-20,Union,3,0,,,3,63,66,1,0,0,0,1,0,2,,
04-14-20,Van Buren,1,0,,,1,44,45,0,0,0,1,1,-1,0,,
04-14-20,Warren,4,0,,,4,242,246,0,0,0,1,1,-1,3,,
04-14-20,Washington,44,2,,,44,545,589,3,0,0,4,27,-2,17,,
04-14-20,Wayne,2,0,,,2,86,88,0,0,0,0,1,0,1,,
04-14-20,Weakley,6,0,,,6,160,166,0,0,0,0,1,0,5,,
04-14-20,White,4,0,,,4,253,257,0,0,0,1,2,-1,2,,
04-14-20,Williamson,322,4,,,322,2453,2775,8,1,5,7,179,-4,138,,
04-14-20,Wilson,145,2,,,145,1397,1542,3,0,1,4,58,-2,86,,
04-15-20,Anderson,16,1,,,16,459,475,7,0,1,1,11,0,4,,
04-15-20,Bedford,33,8,,,33,283,316,9,0,2,0,4,8,27,,
04-15-20,Benton,4,0,,,4,87,91,0,0,0,1,3,-1,1,,
04-15-20,Bledsoe,7,-1,,,7,740,747,1,0,0,0,3,-1,4,,
04-15-20,Blount,47,0,,,47,503,550,0,0,3,2,38,-2,6,,
04-15-20,Bradley,33,0,,,33,393,426,0,0,1,2,26,-2,6,,
04-15-20,Campbell,12,0,,,12,146,158,1,1,1,1,8,-2,3,,
04-15-20,Cannon,7,0,,,7,127,134,1,0,0,0,2,0,5,,
04-15-20,Carroll,13,1,,,13,227,240,2,0,0,2,9,-1,4,,
04-15-20,Carter,4,1,,,4,163,167,2,0,1,1,3,0,0,,
04-15-20,Cheatham,19,0,,,19,449,468,1,0,0,1,14,-1,5,,
04-15-20,Chester,6,1,,,6,132,138,1,0,0,0,5,1,1,,
04-15-20,Claiborne,5,0,,,5,111,116,1,0,0,0,4,0,1,,
04-15-20,Clay,5,1,,,5,132,137,3,0,0,0,1,1,4,,
04-15-20,Cocke,8,1,,,8,107,115,3,0,0,0,3,1,5,,
04-15-20,Coffee,13,1,,,13,334,347,3,0,0,0,4,1,9,,
04-15-20,Crockett,0,0,,,0,78,78,1,0,0,0,0,0,0,,
04-15-20,Cumberland,53,2,,,53,806,859,11,0,0,2,14,0,39,,
04-15-20,Davidson,1283,46,,,1283,7706,8989,51,1,19,17,324,28,940,,
04-15-20,Decatur,3,0,,,3,79,82,0,0,0,1,1,-1,2,,
04-15-20,Dekalb,10,0,,,10,238,248,0,0,0,6,6,-6,4,,
04-15-20,Dickson,37,4,,,37,297,334,5,0,0,4,17,0,20,,
04-15-20,Dyer,24,2,,,24,278,302,9,0,0,0,8,2,16,,
04-15-20,Fayette,39,2,,,39,366,405,3,1,1,1,13,0,25,,
04-15-20,Fentress,3,0,,,3,130,133,5,0,0,0,0,0,3,,
04-15-20,Franklin,23,0,,,23,236,259,2,0,1,1,20,-1,2,,
04-15-20,Gibson,24,3,,,24,351,375,3,0,0,1,12,2,12,,
04-15-20,Giles,4,1,,,4,149,153,1,0,0,0,0,1,4,,
04-15-20,Grainger,4,0,,,4,87,91,1,0,0,0,4,0,0,,
04-15-20,Greene,28,1,,,28,254,282,2,0,2,0,19,1,7,,
04-15-20,Grundy,24,2,,,24,186,210,1,0,1,0,16,2,7,,
04-15-20,Hamblen,7,1,,,7,252,259,9,0,1,0,4,1,2,,
04-15-20,Hamilton,109,-1,,,109,1311,1420,3,0,11,1,54,-2,44,,
04-15-20,Hancock,0,0,,,0,20,20,0,0,0,0,0,0,0,,
04-15-20,Hardeman,7,0,,,7,154,161,1,0,0,0,3,0,4,,
04-15-20,Hardin,4,2,,,4,254,258,4,0,0,0,1,2,3,,
04-15-20,Hawkins,26,2,,,26,225,251,3,0,2,2,9,0,15,,
04-15-20,Haywood,12,0,,,12,125,137,0,0,1,0,3,0,8,,
04-15-20,Henderson,2,0,,,2,198,200,0,0,0,0,1,0,1,,
04-15-20,Henry,8,0,,,8,173,181,0,0,0,0,2,0,6,,
04-15-20,Hickman,2,0,,,2,115,117,0,0,0,0,1,0,1,,
04-15-20,Houston,4,1,,,4,110,114,1,0,0,1,3,0,1,,
04-15-20,Humphreys,4,0,,,4,104,108,0,0,0,0,2,0,2,,
04-15-20,Jackson,6,0,,,6,134,140,7,0,0,0,2,0,4,,
04-15-20,Jefferson,16,0,,,16,214,230,3,1,1,0,9,-1,6,,
04-15-20,Johnson,2,0,,,2,29,31,0,0,0,2,2,-2,0,,
04-15-20,Knox,179,5,,,179,2480,2659,43,0,4,22,136,-17,39,,
04-15-20,Lake,4,0,,,4,460,464,1,0,0,0,0,0,4,,
04-15-20,Lauderdale,12,3,,,12,138,150,5,0,0,0,1,3,11,,
04-15-20,Lawrence,15,0,,,15,316,331,1,0,0,3,9,-3,6,,
04-15-20,Lewis,2,0,,,2,33,35,0,0,0,0,2,0,0,,
04-15-20,Lincoln,9,0,,,9,101,110,0,0,0,0,3,0,6,,
04-15-20,Loudon,18,1,,,18,271,289,10,0,0,2,15,-1,3,,
04-15-20,Macon,29,2,,,29,404,433,4,1,3,0,8,1,18,,
04-15-20,Madison,75,2,,,75,735,810,3,0,0,7,22,-5,53,,
04-15-20,Marion,27,1,,,27,140,167,2,0,1,0,15,1,11,,
04-15-20,Marshall,9,0,,,9,198,207,2,0,1,0,4,0,4,,
04-15-20,Maury,33,0,,,33,632,665,3,0,0,2,22,-2,11,,
04-15-20,McMinn,5,0,,,5,361,366,6,0,0,0,4,0,1,,
04-15-20,McNairy,9,0,,,9,119,128,0,0,0,0,5,0,4,,
04-15-20,Meigs,3,0,,,3,78,81,0,0,0,0,2,0,1,,
04-15-20,Monroe,9,0,,,9,225,234,2,0,0,0,6,0,3,,
04-15-20,Montgomery,102,1,,,102,1297,1399,12,0,2,5,27,-4,73,,
04-15-20,Moore,1,1,,,1,38,39,1,0,0,0,0,1,1,,
04-15-20,Morgan,5,0,,,5,99,104,6,0,0,0,4,0,1,,
04-15-20,Obion,8,0,,,8,139,147,0,0,1,0,2,0,5,,
04-15-20,Out of State,243,-10,,,243,14463,14706,377,0,1,-5,133,-5,109,,
04-15-20,Overton,7,1,,,7,351,358,21,0,0,0,3,1,4,,
04-15-20,Pending,196,60,,,196,12138,12334,1116,0,0,3,4,57,192,,
04-15-20,Perry,5,1,,,5,38,43,1,0,0,1,3,0,2,,
04-15-20,Pickett,0,0,,,0,42,42,3,0,0,0,0,0,0,,
04-15-20,Polk,5,0,,,5,45,50,0,0,0,0,3,0,2,,
04-15-20,Putnam,93,1,,,93,878,971,99,0,0,3,32,-2,61,,
04-15-20,Rhea,0,0,,,0,218,218,3,0,0,0,0,0,0,,
04-15-20,Roane,6,1,,,6,355,361,11,0,0,0,5,1,1,,
04-15-20,Robertson,94,2,,,94,750,844,10,0,0,6,57,-4,37,,
04-15-20,Rutherford,269,16,,,269,2161,2430,27,0,6,14,107,2,156,,
04-15-20,Scott,11,1,,,11,114,125,6,0,0,0,5,1,6,,
04-15-20,Sequatchie,3,0,,,3,91,94,1,0,0,0,0,0,3,,
04-15-20,Sevier,22,0,,,22,541,563,12,0,0,3,21,-3,1,,
04-15-20,Shelby,1421,62,,,1421,6856,8277,60,5,31,57,349,0,1041,,
04-15-20,Smith,11,1,,,11,194,205,5,1,1,1,1,-1,9,,
04-15-20,Stewart,4,0,,,4,99,103,1,0,0,0,0,0,4,,
04-15-20,Sullivan,43,0,,,43,417,460,3,0,1,3,30,-3,12,,
04-15-20,Sumner,478,12,,,478,1801,2279,16,0,27,18,141,-6,310,,
04-15-20,Tipton,53,1,,,53,542,595,8,0,0,3,25,-2,28,,
04-15-20,Trousdale,19,-1,,,19,94,113,0,0,1,0,1,-1,17,,
04-15-20,Unicoi,1,0,,,1,57,58,0,0,0,0,1,0,0,,
04-15-20,Union,3,0,,,3,63,66,0,0,0,1,2,-1,1,,
04-15-20,Van Buren,1,0,,,1,45,46,1,0,0,0,1,0,0,,
04-15-20,Warren,4,0,,,4,242,246,0,0,0,0,1,0,3,,
04-15-20,Washington,45,1,,,45,548,593,4,0,0,0,27,1,18,,
04-15-20,Wayne,2,0,,,2,87,89,1,0,0,0,1,0,1,,
04-15-20,Weakley,6,0,,,6,160,166,0,0,0,1,2,-1,4,,
04-15-20,White,4,0,,,4,259,263,6,0,0,0,2,0,2,,
04-15-20,Williamson,321,-1,,,321,2456,2777,2,0,5,18,197,-19,119,,
04-15-20,Wilson,155,10,,,155,1396,1551,9,0,1,9,67,1,87,,
04-16-20,Anderson,15,-1,,,15,468,483,8,0,1,0,11,-1,3,,
04-16-20,Bedford,40,7,,,40,283,323,7,0,2,0,4,7,34,,
04-16-20,Benton,4,0,,,4,87,91,0,0,0,1,4,-1,0,,
04-16-20,Bledsoe,7,0,,,7,742,749,2,0,0,0,3,0,4,,
04-16-20,Blount,46,-1,,,46,503,549,-1,0,3,1,39,-2,4,,
04-16-20,Bradley,35,2,,,35,394,429,3,0,1,4,30,-2,4,,
04-16-20,Campbell,12,0,,,12,148,160,2,0,1,0,8,0,3,,
04-16-20,Cannon,8,1,,,8,127,135,1,0,0,1,3,0,5,,
04-16-20,Carroll,13,0,,,13,228,241,1,0,0,0,9,0,4,,
04-16-20,Carter,5,1,,,5,166,171,4,0,1,0,3,1,1,,
04-16-20,Cheatham,20,1,,,20,450,470,2,0,0,2,16,-1,4,,
04-16-20,Chester,6,0,,,6,132,138,0,0,0,0,5,0,1,,
04-16-20,Claiborne,5,0,,,5,121,126,10,0,0,0,4,0,1,,
04-16-20,Clay,5,0,,,5,132,137,0,0,0,0,1,0,4,,
04-16-20,Cocke,11,3,,,11,109,120,5,0,0,0,3,3,8,,
04-16-20,Coffee,17,4,,,17,334,351,4,0,0,0,4,4,13,,
04-16-20,Crockett,0,0,,,0,80,80,2,0,0,0,0,0,0,,
04-16-20,Cumberland,55,2,,,55,813,868,9,0,0,3,17,-1,38,,
04-16-20,Davidson,1307,24,,,1307,7721,9028,39,0,19,380,704,-356,584,,
04-16-20,Decatur,3,0,,,3,79,82,0,0,0,0,1,0,2,,
04-16-20,Dekalb,10,0,,,10,238,248,0,0,0,0,6,0,4,,
04-16-20,Dickson,39,2,,,39,298,337,3,0,0,3,20,-1,19,,
04-16-20,Dyer,24,0,,,24,280,304,2,0,0,0,8,0,16,,
04-16-20,Fayette,42,3,,,42,367,409,4,0,1,4,17,-1,24,,
04-16-20,Fentress,4,1,,,4,132,136,3,0,0,0,0,1,4,,
04-16-20,Franklin,23,0,,,23,239,262,3,0,1,0,20,0,2,,
04-16-20,Gibson,25,1,,,25,351,376,1,0,0,1,13,0,12,,
04-16-20,Giles,5,1,,,5,150,155,2,0,0,0,0,1,5,,
04-16-20,Grainger,4,0,,,4,91,95,4,0,0,0,4,0,0,,
04-16-20,Greene,29,1,,,29,261,290,8,0,2,4,23,-3,4,,
04-16-20,Grundy,25,1,,,25,187,212,2,0,1,1,17,0,7,,
04-16-20,Hamblen,7,0,,,7,256,263,4,0,1,0,4,0,2,,
04-16-20,Hamilton,110,1,,,110,1322,1432,12,0,11,1,55,0,44,,
04-16-20,Hancock,0,0,,,0,21,21,1,0,0,0,0,0,0,,
04-16-20,Hardeman,7,0,,,7,154,161,0,0,0,0,3,0,4,,
04-16-20,Hardin,4,0,,,4,256,260,2,0,0,2,3,-2,1,,
04-16-20,Hawkins,26,0,,,26,228,254,3,0,2,11,20,-11,4,,
04-16-20,Haywood,12,0,,,12,125,137,0,0,1,1,4,-1,7,,
04-16-20,Henderson,2,0,,,2,199,201,1,0,0,0,1,0,1,,
04-16-20,Henry,8,0,,,8,174,182,1,0,0,0,2,0,6,,
04-16-20,Hickman,2,0,,,2,116,118,1,0,0,0,1,0,1,,
04-16-20,Houston,4,0,,,4,110,114,0,0,0,0,3,0,1,,
04-16-20,Humphreys,4,0,,,4,104,108,0,0,0,0,2,0,2,,
04-16-20,Jackson,6,0,,,6,135,141,1,0,0,0,2,0,4,,
04-16-20,Jefferson,16,0,,,16,214,230,0,0,1,2,11,-2,4,,
04-16-20,Johnson,2,0,,,2,29,31,0,0,0,0,2,0,0,,
04-16-20,Knox,182,3,,,182,2529,2711,52,0,4,-7,129,10,49,,
04-16-20,Lake,4,0,,,4,460,464,0,0,0,0,0,0,4,,
04-16-20,Lauderdale,12,0,,,12,138,150,0,0,0,0,1,0,11,,
04-16-20,Lawrence,15,0,,,15,316,331,0,0,0,1,10,-1,5,,
04-16-20,Lewis,2,0,,,2,33,35,0,0,0,0,2,0,0,,
04-16-20,Lincoln,9,0,,,9,103,112,2,0,0,0,3,0,6,,
04-16-20,Loudon,19,1,,,19,276,295,6,0,0,0,15,1,4,,
04-16-20,Macon,30,1,,,30,406,436,3,0,3,0,8,1,19,,
04-16-20,Madison,73,-2,,,73,738,811,1,0,0,6,28,-8,45,,
04-16-20,Marion,27,0,,,27,142,169,2,0,1,0,15,0,11,,
