Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
03/11/2020,Orange,1,1,4,5
03/12/2020,Orange,0,1,12,17
03/13/2020,Orange,5,6,22,39
03/14/2020,Orange,0,6,12,51
03/15/2020,Orange,5,11,36,87
03/16/2020,Orange,4,15,36,123
03/17/2020,Orange,17,32,83,206
03/18/2020,Orange,19,51,94,300
03/19/2020,Orange,33,84,180,480
03/20/2020,Orange,79,163,377,857
03/21/2020,Orange,84,247,393,1250
03/22/2020,Orange,142,389,472,1722
03/23/2020,Orange,109,498,340,2062
03/24/2020,Orange,140,638,298,2360
03/25/2020,Orange,113,751,322,2682
03/26/2020,Orange,160,911,394,3076
03/27/2020,Orange,190,1101,498,3574
03/28/2020,Orange,146,1247,373,3947
03/29/2020,Orange,188,1435,394,4341
03/30/2020,Orange,121,1556,306,4647
03/31/2020,Orange,200,1756,477,5124
04/01/2020,Orange,237,1993,628,5752
04/02/2020,Orange,404,2397,1114,6866
04/03/2020,Orange,344,2741,1046,7912
04/04/2020,Orange,361,3102,1077,8989
04/05/2020,Orange,295,3397,827,9816
04/06/2020,Orange,202,3599,604,10420
04/07/2020,Orange,266,3865,711,11131
04/08/2020,Orange,225,4090,578,11709
04/09/2020,Orange,442,4532,1335,13044
04/10/2020,Orange,315,4847,879,13923
04/11/2020,Orange,180,5027,563,14486
04/12/2020,Orange,155,5182,492,14978
04/13/2020,Orange,396,5578,1161,16139
04/14/2020,Orange,138,5716,341,16480
04/15/2020,Orange,172,5888,521,17001
04/16/2020,Orange,196,6084,512,17513
04/17/2020,Orange,182,6266,575,18088
04/18/2020,Orange,113,6379,411,18499
04/19/2020,Orange,103,6482,278,18777
04/20/2020,Orange,79,6561,298,19075
04/21/2020,Orange,129,6690,430,19505
04/22/2020,Orange,126,6816,399,19904
04/23/2020,Orange,339,7155,1213,21117
04/24/2020,Orange,818,7973,2748,23865
04/25/2020,Orange,133,8106,643,24508
04/26/2020,Orange,132,8238,587,25095
04/27/2020,Orange,136,8374,645,25740
04/28/2020,Orange,114,8488,602,26342
04/29/2020,Orange,162,8650,880,27222
04/30/2020,Orange,101,8751,787,28009
05/01/2020,Orange,159,8910,839,28848
05/02/2020,Orange,57,8967,510,29358
05/03/2020,Orange,48,9015,421,29779
05/04/2020,Orange,129,9144,869,30648
05/05/2020,Orange,71,9215,509,31157
05/06/2020,Orange,113,9328,1181,32338
05/07/2020,Orange,74,9402,842,33180
05/08/2020,Orange,84,9486,690,33870
05/09/2020,Orange,57,9543,535,34405
05/10/2020,Orange,41,9584,402,34807
05/11/2020,Orange,48,9632,516,35323
05/12/2020,Orange,61,9693,614,35937
05/13/2020,Orange,78,9771,939,36876
05/14/2020,Orange,54,9825,766,37642
05/15/2020,Orange,54,9879,715,38357
05/16/2020,Orange,64,9943,662,39019
05/17/2020,Orange,22,9965,367,39386
05/18/2020,Orange,23,9988,362,39748
05/19/2020,Orange,55,10043,819,40567
05/20/2020,Orange,49,10092,919,41486
05/21/2020,Orange,50,10142,753,42239
05/22/2020,Orange,55,10197,764,43003
05/23/2020,Orange,28,10225,638,43641
05/24/2020,Orange,19,10244,478,44119
05/25/2020,Orange,33,10277,617,44736
05/26/2020,Orange,15,10292,528,45264
05/27/2020,Orange,33,10325,1013,46277
05/28/2020,Orange,36,10361,868,47145
05/29/2020,Orange,28,10389,776,47921
05/30/2020,Orange,17,10406,683,48604
05/31/2020,Orange,16,10422,713,49317
06/01/2020,Orange,27,10449,1027,50344
06/02/2020,Orange,11,10460,842,51186
06/03/2020,Orange,11,10471,941,52127
06/04/2020,Orange,13,10484,978,53105
06/05/2020,Orange,24,10508,1157,54262
06/06/2020,Orange,6,10514,847,55109
06/07/2020,Orange,9,10523,827,55936
06/08/2020,Orange,10,10533,957,56893
06/09/2020,Orange,8,10541,937,57830
06/10/2020,Orange,9,10550,1056,58886
06/11/2020,Orange,8,10558,1048,59934
06/12/2020,Orange,5,10563,967,60901
06/13/2020,Orange,8,10571,655,61556
06/14/2020,Orange,2,10573,810,62366
06/15/2020,Orange,7,10580,758,63124
06/16/2020,Orange,19,10599,744,63868
06/17/2020,Orange,5,10604,793,64661
06/18/2020,Orange,16,10620,1197,65858
06/19/2020,Orange,18,10638,646,66504
06/20/2020,Orange,10,10648,698,67202
06/21/2020,Orange,6,10654,577,67779
06/22/2020,Orange,12,10666,1239,69018
06/23/2020,Orange,3,10669,502,69520
06/24/2020,Orange,10,10679,912,70432
06/25/2020,Orange,19,10698,887,71319
06/26/2020,Orange,12,10710,1012,72331
06/27/2020,Orange,3,10713,508,72839
06/28/2020,Orange,3,10716,459,73298
06/29/2020,Orange,7,10723,734,74032
06/30/2020,Orange,7,10730,638,74670
07/01/2020,Orange,14,10744,702,75372
07/02/2020,Orange,15,10759,1204,76576
07/03/2020,Orange,7,10766,923,77499
07/04/2020,Orange,9,10775,885,78384
07/05/2020,Orange,6,10781,622,79006
07/06/2020,Orange,17,10798,642,79648
07/07/2020,Orange,8,10806,734,80382
07/08/2020,Orange,4,10810,866,81248
07/09/2020,Orange,10,10820,959,82207
07/10/2020,Orange,10,10830,1007,83214
07/11/2020,Orange,5,10835,847,84061
07/12/2020,Orange,6,10841,605,84666
07/13/2020,Orange,9,10850,914,85580
07/14/2020,Orange,28,10878,947,86527
07/15/2020,Orange,17,10895,796,87323
07/16/2020,Orange,13,10908,1081,88404
07/17/2020,Orange,13,10921,796,89200
07/18/2020,Orange,10,10931,596,89796
07/19/2020,Orange,7,10938,417,90213
07/20/2020,Orange,15,10953,864,91077
07/21/2020,Orange,7,10960,670,91747
07/22/2020,Orange,8,10968,831,92578
07/23/2020,Orange,8,10976,974,93552
07/24/2020,Orange,18,10994,972,94524
07/25/2020,Orange,4,10998,418,94942
07/26/2020,Orange,12,11010,634,95576
07/27/2020,Orange,14,11024,792,96368
07/28/2020,Orange,10,11034,648,97016
07/29/2020,Orange,38,11072,2123,99139
07/30/2020,Orange,10,11082,712,99851
07/31/2020,Orange,6,11088,986,100837
08/01/2020,Orange,5,11093,585,101422
08/02/2020,Orange,3,11096,583,102005
08/03/2020,Orange,9,11105,1050,103055
08/04/2020,Orange,8,11113,659,103714
08/05/2020,Orange,14,11127,848,104562
08/06/2020,Orange,2,11129,734,105296
08/07/2020,Orange,27,11156,1153,106449
08/08/2020,Orange,3,11159,644,107093
08/09/2020,Orange,9,11168,543,107636
08/10/2020,Orange,12,11180,1202,108838
08/11/2020,Orange,11,11191,990,109828
08/12/2020,Orange,19,11210,904,110732
08/13/2020,Orange,7,11217,1055,111787
08/14/2020,Orange,12,11229,1349,113136
08/15/2020,Orange,25,11254,858,113994
08/16/2020,Orange,2,11256,662,114656
08/17/2020,Orange,13,11269,942,115598
08/18/2020,Orange,13,11282,1068,116666
08/19/2020,Orange,10,11292,1080,117746
08/20/2020,Orange,24,11316,1128,118874
08/21/2020,Orange,12,11328,1315,120189
08/22/2020,Orange,6,11334,940,121129
08/23/2020,Orange,9,11343,587,121716
08/24/2020,Orange,11,11354,671,122387
08/25/2020,Orange,12,11366,798,123185
08/26/2020,Orange,16,11382,873,124058
08/27/2020,Orange,17,11399,1435,125493
08/28/2020,Orange,11,11410,1140,126633
08/29/2020,Orange,8,11418,1565,128198
08/30/2020,Orange,15,11433,668,128866
08/31/2020,Orange,12,11445,829,129695
09/01/2020,Orange,15,11460,1787,131482
09/02/2020,Orange,18,11478,1105,132587
09/03/2020,Orange,9,11487,1220,133807
09/04/2020,Orange,17,11504,1095,134902
09/05/2020,Orange,11,11515,944,135846
09/06/2020,Orange,10,11525,654,136500
09/07/2020,Orange,10,11535,651,137151
09/08/2020,Orange,17,11552,891,138042
09/09/2020,Orange,20,11572,973,139015
09/10/2020,Orange,22,11594,1354,140369
09/11/2020,Orange,17,11611,1222,141591
09/12/2020,Orange,24,11635,798,142389
09/13/2020,Orange,17,11652,759,143148
09/14/2020,Orange,24,11676,1534,144682
09/15/2020,Orange,35,11711,816,145498
09/16/2020,Orange,23,11734,1112,146610
09/17/2020,Orange,26,11760,1228,147838
09/18/2020,Orange,30,11790,1413,149251
09/19/2020,Orange,22,11812,916,150167
09/20/2020,Orange,10,11822,724,150891
09/21/2020,Orange,13,11835,1278,152169
09/22/2020,Orange,16,11851,845,153014
09/23/2020,Orange,39,11890,1507,154521
09/24/2020,Orange,65,11955,1592,156113
09/25/2020,Orange,59,12014,1462,157575
09/26/2020,Orange,22,12036,1205,158780
09/27/2020,Orange,26,12062,566,159346
09/28/2020,Orange,60,12122,1497,160843
09/29/2020,Orange,21,12143,1121,161964
09/30/2020,Orange,56,12199,1405,163369
10/01/2020,Orange,74,12273,1595,164964
10/02/2020,Orange,87,12360,1425,166389
10/03/2020,Orange,34,12394,875,167264
10/04/2020,Orange,44,12438,945,168209
10/05/2020,Orange,55,12493,1702,169911
10/06/2020,Orange,70,12563,1790,171701
10/07/2020,Orange,101,12664,2622,174323
10/08/2020,Orange,84,12748,2324,176647
03/01/2020,Orleans,0,0,0,0
03/02/2020,Orleans,0,0,0,0
03/03/2020,Orleans,0,0,0,0
03/04/2020,Orleans,0,0,0,0
03/05/2020,Orleans,0,0,0,0
03/06/2020,Orleans,0,0,0,0
03/07/2020,Orleans,0,0,0,0
03/08/2020,Orleans,0,0,0,0
03/09/2020,Orleans,0,0,0,0
03/10/2020,Orleans,0,0,0,0
03/11/2020,Orleans,0,0,0,0
03/12/2020,Orleans,0,0,0,0
03/13/2020,Orleans,0,0,1,1
03/14/2020,Orleans,0,0,0,1
03/15/2020,Orleans,0,0,0,1
03/16/2020,Orleans,0,0,5,6
03/17/2020,Orleans,0,0,5,11
03/18/2020,Orleans,0,0,3,14
03/19/2020,Orleans,0,0,6,20
03/20/2020,Orleans,0,0,5,25
03/21/2020,Orleans,0,0,7,32
03/22/2020,Orleans,0,0,4,36
03/23/2020,Orleans,2,2,9,45
03/24/2020,Orleans,0,2,7,52
03/25/2020,Orleans,0,2,11,63
03/26/2020,Orleans,1,3,11,74
03/27/2020,Orleans,0,3,8,82
03/28/2020,Orleans,0,3,3,85
03/29/2020,Orleans,1,4,11,96
03/30/2020,Orleans,2,6,14,110
03/31/2020,Orleans,0,6,6,116
04/01/2020,Orleans,0,6,11,127
04/02/2020,Orleans,3,9,13,140
04/03/2020,Orleans,1,10,11,151
04/04/2020,Orleans,1,11,9,160
04/05/2020,Orleans,2,13,16,176
04/06/2020,Orleans,2,15,17,193
04/07/2020,Orleans,1,16,14,207
04/08/2020,Orleans,6,22,27,234
04/09/2020,Orleans,2,24,14,248
04/10/2020,Orleans,0,24,3,251
04/11/2020,Orleans,1,25,7,258
04/12/2020,Orleans,1,26,6,264
04/13/2020,Orleans,5,31,18,282
04/14/2020,Orleans,2,33,8,290
04/15/2020,Orleans,1,34,5,295
04/16/2020,Orleans,0,34,4,299
04/17/2020,Orleans,7,41,14,313
04/18/2020,Orleans,5,46,35,348
04/19/2020,Orleans,0,46,3,351
04/20/2020,Orleans,7,53,33,384
04/21/2020,Orleans,3,56,11,395
04/22/2020,Orleans,3,59,11,406
04/23/2020,Orleans,1,60,13,419
04/24/2020,Orleans,15,75,98,517
04/25/2020,Orleans,5,80,28,545
04/26/2020,Orleans,0,80,14,559
04/27/2020,Orleans,0,80,8,567
04/28/2020,Orleans,5,85,26,593
04/29/2020,Orleans,4,89,35,628
04/30/2020,Orleans,3,92,23,651
05/01/2020,Orleans,1,93,29,680
05/02/2020,Orleans,4,97,22,702
05/03/2020,Orleans,0,97,21,723
05/04/2020,Orleans,2,99,15,738
05/05/2020,Orleans,4,103,36,774
05/06/2020,Orleans,5,108,33,807
05/07/2020,Orleans,13,121,62,869
05/08/2020,Orleans,1,122,29,898
05/09/2020,Orleans,4,126,41,939
05/10/2020,Orleans,4,130,40,979
05/11/2020,Orleans,3,133,31,1010
05/12/2020,Orleans,9,142,61,1071
05/13/2020,Orleans,3,145,57,1128
05/14/2020,Orleans,2,147,38,1166
05/15/2020,Orleans,16,163,102,1268
05/16/2020,Orleans,4,167,59,1327
05/17/2020,Orleans,0,167,42,1369
05/18/2020,Orleans,1,168,48,1417
05/19/2020,Orleans,3,171,60,1477
05/20/2020,Orleans,3,174,98,1575
05/21/2020,Orleans,1,175,50,1625
05/22/2020,Orleans,21,196,85,1710
05/23/2020,Orleans,6,202,129,1839
05/24/2020,Orleans,3,205,63,1902
05/25/2020,Orleans,3,208,49,1951
05/26/2020,Orleans,2,210,44,1995
05/27/2020,Orleans,2,212,117,2112
05/28/2020,Orleans,4,216,112,2224
05/29/2020,Orleans,12,228,83,2307
05/30/2020,Orleans,1,229,101,2408
05/31/2020,Orleans,7,236,105,2513
06/01/2020,Orleans,5,241,89,2602
06/02/2020,Orleans,5,246,157,2759
06/03/2020,Orleans,1,247,81,2840
06/04/2020,Orleans,0,247,102,2942
06/05/2020,Orleans,7,254,183,3125
06/06/2020,Orleans,1,255,115,3240
06/07/2020,Orleans,1,256,69,3309
06/08/2020,Orleans,1,257,77,3386
06/09/2020,Orleans,2,259,117,3503
06/10/2020,Orleans,1,260,89,3592
06/11/2020,Orleans,0,260,89,3681
06/12/2020,Orleans,1,261,114,3795
06/13/2020,Orleans,6,267,92,3887
06/14/2020,Orleans,1,268,60,3947
06/15/2020,Orleans,0,268,117,4064
06/16/2020,Orleans,2,270,81,4145
06/17/2020,Orleans,1,271,121,4266
06/18/2020,Orleans,3,274,110,4376
06/19/2020,Orleans,1,275,89,4465
06/20/2020,Orleans,1,276,97,4562
06/21/2020,Orleans,0,276,111,4673
06/22/2020,Orleans,1,277,98,4771
06/23/2020,Orleans,0,277,53,4824
06/24/2020,Orleans,2,279,85,4909
06/25/2020,Orleans,0,279,37,4946
06/26/2020,Orleans,1,280,128,5074
06/27/2020,Orleans,1,281,98,5172
06/28/2020,Orleans,0,281,121,5293
06/29/2020,Orleans,0,281,70,5363
06/30/2020,Orleans,0,281,84,5447
07/01/2020,Orleans,1,282,68,5515
07/02/2020,Orleans,0,282,78,5593
07/03/2020,Orleans,0,282,152,5745
07/04/2020,Orleans,0,282,138,5883
07/05/2020,Orleans,2,284,95,5978
07/06/2020,Orleans,1,285,98,6076
07/07/2020,Orleans,1,286,115,6191
07/08/2020,Orleans,0,286,41,6232
07/09/2020,Orleans,1,287,140,6372
07/10/2020,Orleans,0,287,105,6477
07/11/2020,Orleans,0,287,144,6621
07/12/2020,Orleans,0,287,66,6687
07/13/2020,Orleans,1,288,65,6752
07/14/2020,Orleans,0,288,81,6833
07/15/2020,Orleans,0,288,147,6980
07/16/2020,Orleans,0,288,73,7053
07/17/2020,Orleans,0,288,114,7167
07/18/2020,Orleans,0,288,48,7215
07/19/2020,Orleans,0,288,64,7279
07/20/2020,Orleans,0,288,90,7369
07/21/2020,Orleans,0,288,72,7441
07/22/2020,Orleans,0,288,78,7519
07/23/2020,Orleans,1,289,85,7604
07/24/2020,Orleans,0,289,71,7675
07/25/2020,Orleans,1,290,70,7745
07/26/2020,Orleans,0,290,75,7820
07/27/2020,Orleans,0,290,74,7894
07/28/2020,Orleans,1,291,111,8005
07/29/2020,Orleans,0,291,80,8085
07/30/2020,Orleans,2,293,100,8185
07/31/2020,Orleans,2,295,170,8355
08/01/2020,Orleans,0,295,81,8436
08/02/2020,Orleans,0,295,61,8497
08/03/2020,Orleans,0,295,123,8620
08/04/2020,Orleans,2,297,162,8782
08/05/2020,Orleans,0,297,66,8848
08/06/2020,Orleans,0,297,111,8959
08/07/2020,Orleans,1,298,199,9158
08/08/2020,Orleans,0,298,89,9247
08/09/2020,Orleans,0,298,65,9312
08/10/2020,Orleans,0,298,110,9422
08/11/2020,Orleans,0,298,110,9532
08/12/2020,Orleans,1,299,166,9698
08/13/2020,Orleans,0,299,113,9811
08/14/2020,Orleans,1,300,104,9915
08/15/2020,Orleans,1,301,174,10089
08/16/2020,Orleans,1,302,75,10164
08/17/2020,Orleans,0,302,96,10260
08/18/2020,Orleans,1,303,134,10394
08/19/2020,Orleans,0,303,95,10489
08/20/2020,Orleans,0,303,94,10583
08/21/2020,Orleans,1,304,130,10713
08/22/2020,Orleans,0,304,111,10824
08/23/2020,Orleans,0,304,99,10923
08/24/2020,Orleans,0,304,67,10990
08/25/2020,Orleans,1,305,143,11133
08/26/2020,Orleans,0,305,105,11238
08/27/2020,Orleans,1,306,97,11335
08/28/2020,Orleans,0,306,147,11482
08/29/2020,Orleans,0,306,114,11596
08/30/2020,Orleans,0,306,118,11714
08/31/2020,Orleans,0,306,71,11785
09/01/2020,Orleans,0,306,112,11897
09/02/2020,Orleans,0,306,184,12081
09/03/2020,Orleans,1,307,225,12306
09/04/2020,Orleans,3,310,161,12467
09/05/2020,Orleans,4,314,347,12814
09/06/2020,Orleans,1,315,66,12880
09/07/2020,Orleans,2,317,130,13010
09/08/2020,Orleans,0,317,86,13096
09/09/2020,Orleans,1,318,99,13195
09/10/2020,Orleans,2,320,195,13390
09/11/2020,Orleans,1,321,123,13513
09/12/2020,Orleans,0,321,132,13645
09/13/2020,Orleans,0,321,81,13726
09/14/2020,Orleans,1,322,57,13783
09/15/2020,Orleans,0,322,165,13948
09/16/2020,Orleans,0,322,251,14199
09/17/2020,Orleans,0,322,160,14359
09/18/2020,Orleans,1,323,240,14599
09/19/2020,Orleans,0,323,171,14770
09/20/2020,Orleans,1,324,62,14832
09/21/2020,Orleans,1,325,278,15110
09/22/2020,Orleans,0,325,144,15254
09/23/2020,Orleans,2,327,256,15510
09/24/2020,Orleans,3,330,164,15674
09/25/2020,Orleans,2,332,149,15823
09/26/2020,Orleans,3,335,162,15985
09/27/2020,Orleans,0,335,80,16065
09/28/2020,Orleans,0,335,131,16196
09/29/2020,Orleans,1,336,135,16331
09/30/2020,Orleans,0,336,192,16523
10/01/2020,Orleans,0,336,118,16641
10/02/2020,Orleans,1,337,164,16805
10/03/2020,Orleans,0,337,130,16935
10/04/2020,Orleans,0,337,47,16982
10/05/2020,Orleans,1,338,89,17071
10/06/2020,Orleans,2,340,148,17219
10/07/2020,Orleans,2,342,190,17409
10/08/2020,Orleans,1,343,163,17572
03/01/2020,Oswego,0,0,0,0
03/02/2020,Oswego,0,0,0,0
03/03/2020,Oswego,0,0,0,0
03/04/2020,Oswego,0,0,0,0
03/05/2020,Oswego,0,0,0,0
03/06/2020,Oswego,0,0,0,0
03/07/2020,Oswego,0,0,0,0
03/08/2020,Oswego,0,0,0,0
03/09/2020,Oswego,0,0,0,0
03/10/2020,Oswego,0,0,1,1
03/11/2020,Oswego,0,0,0,1
03/12/2020,Oswego,0,0,0,1
03/13/2020,Oswego,0,0,2,3
03/14/2020,Oswego,0,0,2,5
03/15/2020,Oswego,0,0,0,5
03/16/2020,Oswego,0,0,4,9
03/17/2020,Oswego,0,0,3,12
03/18/2020,Oswego,0,0,8,20
03/19/2020,Oswego,0,0,3,23
03/20/2020,Oswego,0,0,11,34
03/21/2020,Oswego,0,0,19,53
03/22/2020,Oswego,1,1,23,76
03/23/2020,Oswego,1,2,28,104
03/24/2020,Oswego,0,2,13,117
03/25/2020,Oswego,2,4,25,142
03/26/2020,Oswego,0,4,18,160
03/27/2020,Oswego,3,7,38,198
03/28/2020,Oswego,1,8,35,233
03/29/2020,Oswego,6,14,53,286
03/30/2020,Oswego,1,15,30,316
03/31/2020,Oswego,2,17,27,343
04/01/2020,Oswego,5,22,80,423
04/02/2020,Oswego,4,26,82,505
04/03/2020,Oswego,0,26,31,536
04/04/2020,Oswego,2,28,26,562
04/05/2020,Oswego,1,29,39,601
04/06/2020,Oswego,2,31,70,671
04/07/2020,Oswego,2,33,27,698
04/08/2020,Oswego,3,36,61,759
04/09/2020,Oswego,0,36,32,791
04/10/2020,Oswego,1,37,12,803
04/11/2020,Oswego,1,38,15,818
04/12/2020,Oswego,0,38,10,828
04/13/2020,Oswego,3,41,74,902
04/14/2020,Oswego,1,42,17,919
04/15/2020,Oswego,2,44,18,937
04/16/2020,Oswego,1,45,28,965
04/17/2020,Oswego,0,45,14,979
04/18/2020,Oswego,2,47,18,997
04/19/2020,Oswego,1,48,18,1015
04/20/2020,Oswego,1,49,12,1027
04/21/2020,Oswego,0,49,4,1031
04/22/2020,Oswego,0,49,21,1052
04/23/2020,Oswego,2,51,18,1070
04/24/2020,Oswego,6,57,298,1368
04/25/2020,Oswego,4,61,67,1435
04/26/2020,Oswego,0,61,33,1468
04/27/2020,Oswego,2,63,40,1508
04/28/2020,Oswego,0,63,39,1547
04/29/2020,Oswego,0,63,45,1592
04/30/2020,Oswego,1,64,36,1628
05/01/2020,Oswego,2,66,30,1658
05/02/2020,Oswego,0,66,37,1695
05/03/2020,Oswego,1,67,44,1739
05/04/2020,Oswego,1,68,40,1779
05/05/2020,Oswego,2,70,41,1820
05/06/2020,Oswego,0,70,48,1868
05/07/2020,Oswego,2,72,54,1922
05/08/2020,Oswego,3,75,52,1974
05/09/2020,Oswego,0,75,59,2033
05/10/2020,Oswego,0,75,49,2082
05/11/2020,Oswego,1,76,53,2135
05/12/2020,Oswego,0,76,59,2194
05/13/2020,Oswego,2,78,64,2258
05/14/2020,Oswego,2,80,110,2368
05/15/2020,Oswego,3,83,241,2609
05/16/2020,Oswego,1,84,81,2690
05/17/2020,Oswego,0,84,197,2887
05/18/2020,Oswego,5,89,95,2982
05/19/2020,Oswego,1,90,129,3111
05/20/2020,Oswego,2,92,300,3411
05/21/2020,Oswego,4,96,215,3626
05/22/2020,Oswego,3,99,302,3928
05/23/2020,Oswego,1,100,479,4407
05/24/2020,Oswego,4,104,131,4538
05/25/2020,Oswego,0,104,175,4713
05/26/2020,Oswego,1,105,337,5050
05/27/2020,Oswego,2,107,260,5310
05/28/2020,Oswego,1,108,252,5562
05/29/2020,Oswego,0,108,317,5879
05/30/2020,Oswego,1,109,443,6322
05/31/2020,Oswego,1,110,138,6460
06/01/2020,Oswego,0,110,308,6768
06/02/2020,Oswego,2,112,409,7177
06/03/2020,Oswego,0,112,185,7362
06/04/2020,Oswego,0,112,609,7971
06/05/2020,Oswego,2,114,475,8446
06/06/2020,Oswego,1,115,272,8718
06/07/2020,Oswego,0,115,414,9132
06/08/2020,Oswego,0,115,149,9281
06/09/2020,Oswego,0,115,489,9770
06/10/2020,Oswego,4,119,297,10067
06/11/2020,Oswego,1,120,614,10681
06/12/2020,Oswego,2,122,246,10927
06/13/2020,Oswego,0,122,274,11201
06/14/2020,Oswego,4,126,199,11400
06/15/2020,Oswego,13,139,197,11597
06/16/2020,Oswego,0,139,117,11714
06/17/2020,Oswego,5,144,417,12131
06/18/2020,Oswego,23,167,771,12902
06/19/2020,Oswego,2,169,351,13253
06/20/2020,Oswego,4,173,191,13444
06/21/2020,Oswego,0,173,258,13702
06/22/2020,Oswego,6,179,176,13878
06/23/2020,Oswego,9,188,191,14069
06/24/2020,Oswego,3,191,343,14412
06/25/2020,Oswego,1,192,363,14775
06/26/2020,Oswego,2,194,401,15176
06/27/2020,Oswego,1,195,127,15303
06/28/2020,Oswego,1,196,272,15575
06/29/2020,Oswego,1,197,145,15720
06/30/2020,Oswego,4,201,233,15953
07/01/2020,Oswego,5,206,218,16171
07/02/2020,Oswego,0,206,286,16457
07/03/2020,Oswego,0,206,200,16657
07/04/2020,Oswego,0,206,221,16878
07/05/2020,Oswego,0,206,186,17064
07/06/2020,Oswego,1,207,308,17372
07/07/2020,Oswego,3,210,367,17739
07/08/2020,Oswego,1,211,358,18097
07/09/2020,Oswego,5,216,248,18345
07/10/2020,Oswego,3,219,208,18553
07/11/2020,Oswego,1,220,139,18692
07/12/2020,Oswego,2,222,322,19014
07/13/2020,Oswego,3,225,367,19381
07/14/2020,Oswego,1,226,349,19730
07/15/2020,Oswego,1,227,269,19999
07/16/2020,Oswego,0,227,510,20509
07/17/2020,Oswego,2,229,391,20900
07/18/2020,Oswego,0,229,223,21123
07/19/2020,Oswego,0,229,213,21336
07/20/2020,Oswego,2,231,398,21734
07/21/2020,Oswego,1,232,640,22374
07/22/2020,Oswego,2,234,402,22776
07/23/2020,Oswego,0,234,402,23178
07/24/2020,Oswego,2,236,422,23600
07/25/2020,Oswego,2,238,512,24112
07/26/2020,Oswego,1,239,349,24461
07/27/2020,Oswego,0,239,311,24772
07/28/2020,Oswego,0,239,254,25026
07/29/2020,Oswego,1,240,341,25367
07/30/2020,Oswego,1,241,253,25620
07/31/2020,Oswego,3,244,413,26033
08/01/2020,Oswego,2,246,307,26340
08/02/2020,Oswego,2,248,199,26539
08/03/2020,Oswego,1,249,459,26998
08/04/2020,Oswego,1,250,231,27229
08/05/2020,Oswego,1,251,372,27601
08/06/2020,Oswego,0,251,328,27929
08/07/2020,Oswego,2,253,492,28421
08/08/2020,Oswego,0,253,218,28639
08/09/2020,Oswego,0,253,236,28875
08/10/2020,Oswego,2,255,540,29415
08/11/2020,Oswego,2,257,193,29608
08/12/2020,Oswego,1,258,330,29938
08/13/2020,Oswego,6,264,612,30550
08/14/2020,Oswego,7,271,350,30900
08/15/2020,Oswego,0,271,259,31159
08/16/2020,Oswego,1,272,276,31435
08/17/2020,Oswego,0,272,317,31752
08/18/2020,Oswego,2,274,353,32105
08/19/2020,Oswego,2,276,368,32473
08/20/2020,Oswego,3,279,410,32883
08/21/2020,Oswego,2,281,710,33593
08/22/2020,Oswego,1,282,186,33779
08/23/2020,Oswego,0,282,180,33959
08/24/2020,Oswego,3,285,354,34313
08/25/2020,Oswego,1,286,153,34466
08/26/2020,Oswego,1,287,203,34669
08/27/2020,Oswego,1,288,290,34959
08/28/2020,Oswego,3,291,489,35448
08/29/2020,Oswego,4,295,501,35949
08/30/2020,Oswego,8,303,215,36164
08/31/2020,Oswego,1,304,482,36646
09/01/2020,Oswego,3,307,203,36849
09/02/2020,Oswego,4,311,351,37200
09/03/2020,Oswego,3,314,294,37494
09/04/2020,Oswego,11,325,708,38202
09/05/2020,Oswego,0,325,416,38618
09/06/2020,Oswego,4,329,240,38858
09/07/2020,Oswego,2,331,280,39138
09/08/2020,Oswego,0,331,149,39287
09/09/2020,Oswego,2,333,135,39422
09/10/2020,Oswego,24,357,498,39920
09/11/2020,Oswego,5,362,735,40655
09/12/2020,Oswego,26,388,508,41163
09/13/2020,Oswego,2,390,293,41456
09/14/2020,Oswego,12,402,398,41854
09/15/2020,Oswego,7,409,226,42080
09/16/2020,Oswego,3,412,320,42400
09/17/2020,Oswego,6,418,416,42816
09/18/2020,Oswego,6,424,543,43359
09/19/2020,Oswego,23,447,477,43836
09/20/2020,Oswego,9,456,348,44184
09/21/2020,Oswego,8,464,331,44515
09/22/2020,Oswego,4,468,287,44802
09/23/2020,Oswego,2,470,326,45128
09/24/2020,Oswego,9,479,457,45585
09/25/2020,Oswego,4,483,520,46105
09/26/2020,Oswego,10,493,440,46545
09/27/2020,Oswego,0,493,297,46842
09/28/2020,Oswego,6,499,482,47324
09/29/2020,Oswego,4,503,564,47888
09/30/2020,Oswego,3,506,466,48354
10/01/2020,Oswego,8,514,1026,49380
10/02/2020,Oswego,4,518,676,50056
10/03/2020,Oswego,3,521,733,50789
10/04/2020,Oswego,2,523,440,51229
10/05/2020,Oswego,6,529,389,51618
10/06/2020,Oswego,2,531,684,52302
10/07/2020,Oswego,5,536,363,52665
10/08/2020,Oswego,6,542,824,53489
03/01/2020,Otsego,0,0,0,0
03/02/2020,Otsego,0,0,0,0
03/03/2020,Otsego,0,0,0,0
03/04/2020,Otsego,0,0,0,0
03/05/2020,Otsego,0,0,0,0
03/06/2020,Otsego,0,0,0,0
03/07/2020,Otsego,0,0,1,1
03/08/2020,Otsego,0,0,1,2
03/09/2020,Otsego,0,0,0,2
03/10/2020,Otsego,0,0,0,2
03/11/2020,Otsego,0,0,0,2
03/12/2020,Otsego,0,0,0,2
03/13/2020,Otsego,0,0,1,3
