district_id,district_name,region_id,region_name,school_id,can_submit_covid_data,student_cases,staff_cases,student_cases_prev_week,staff_cases_prev_week,student_cases_inferred,staff_cases_inferred,student_cases_prev_week_inferred,staff_cases_prev_week_inferred,date_stamp,date_cases_updated,op_has_restrictions,op_restrictions,op_restrictions_reason,op_restrictions_active,op_restrictions_end_date,op_last_update,op_model_id,op_model_name,op_model_active
TN-00280,Giles County,8,South Central CORE Region,TN-00280-0045,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00280,Giles County,8,South Central CORE Region,TN-00280-0065,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00280,Giles County,8,South Central CORE Region,TN-00280-0072,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00280,Giles County,8,South Central CORE Region,TN-00280-0081,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00280,Giles County,8,South Central CORE Region,TN-00280-0084,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00280,Giles County,8,South Central CORE Region,TN-00280-0087,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00290,Grainger County,5,East Tennessee CORE Region,TN-00290-0005,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00290,Grainger County,5,East Tennessee CORE Region,TN-00290-0007,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00290,Grainger County,5,East Tennessee CORE Region,TN-00290-0008,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00290,Grainger County,5,East Tennessee CORE Region,TN-00290-0010,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00290,Grainger County,5,East Tennessee CORE Region,TN-00290-0015,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00290,Grainger County,5,East Tennessee CORE Region,TN-00290-0018,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00290,Grainger County,5,East Tennessee CORE Region,TN-00290-0023,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00290,Grainger County,5,East Tennessee CORE Region,TN-00290-0030,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0005,True,13,<5,,,13,5,0,0,2022-02-09,2022-02-07T16:46:27.000Z,False,,,,,2022-02-07T16:46:09.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0010,True,19,0,,,19,0,0,0,2022-02-09,2022-02-07T16:47:34.000Z,False,,,,,2022-02-07T16:47:15.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0020,True,18,<5,,,18,5,0,0,2022-02-09,2022-02-07T16:54:24.000Z,False,,,,,2022-02-07T16:54:15.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0025,True,10,<5,,,10,5,0,0,2022-02-09,2022-02-07T16:52:53.000Z,False,,,,,2022-02-07T16:52:35.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0028,True,32,<5,,,32,5,0,0,2022-02-09,2022-02-07T16:49:52.000Z,False,,,,,2022-02-07T16:49:34.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0035,True,18,7,,,18,7,0,0,2022-02-09,2022-02-07T16:56:31.000Z,False,,,,,2022-02-07T16:56:22.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0043,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-11-29T22:07:40.000Z,2,Virtual,False
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0055,True,9,<5,,,9,5,0,0,2022-02-09,2022-02-07T17:00:56.000Z,False,,,,,2022-02-07T17:00:47.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0060,True,17,<5,,,17,5,0,0,2022-02-09,2022-02-07T17:01:51.000Z,False,,,,,2022-02-07T17:01:42.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0067,True,23,<5,,,23,5,0,0,2022-02-09,2022-02-07T17:02:49.000Z,False,,,,,2022-02-07T17:02:40.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0070,True,10,<5,,,10,5,0,0,2022-02-09,2022-02-07T17:03:35.000Z,False,,,,,2022-02-07T17:03:24.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0071,True,6,<5,,,6,5,0,0,2022-02-09,2022-02-07T17:04:17.000Z,False,,,,,2022-02-07T17:04:07.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0080,True,20,<5,,,20,5,0,0,2022-02-09,2022-02-07T17:05:15.000Z,False,,,,,2022-02-07T17:05:05.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0081,True,12,<5,,,12,5,0,0,2022-02-09,2022-02-07T17:06:20.000Z,False,,,,,2022-02-07T17:06:10.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0095,True,39,<5,,,39,5,0,0,2022-02-09,2022-02-07T17:07:28.000Z,False,,,,,2022-02-07T17:07:18.000Z,1,In Person,True
TN-00300,Greene County,6,First Tennessee CORE Region,TN-00300-0096,True,16,<5,,,16,5,0,0,2022-02-09,2022-02-07T17:08:33.000Z,False,,,,,2022-02-07T17:08:22.000Z,1,In Person,True
TN-00301,Greeneville,6,First Tennessee CORE Region,TN-00301-0008,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00301,Greeneville,6,First Tennessee CORE Region,TN-00301-0015,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00301,Greeneville,6,First Tennessee CORE Region,TN-00301-0020,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00301,Greeneville,6,First Tennessee CORE Region,TN-00301-0025,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00301,Greeneville,6,First Tennessee CORE Region,TN-00301-0030,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00301,Greeneville,6,First Tennessee CORE Region,TN-00301-0033,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,2,Virtual,False
TN-00301,Greeneville,6,First Tennessee CORE Region,TN-00301-0035,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00301,Greeneville,6,First Tennessee CORE Region,TN-00301-1010,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00310,Grundy County,7,Southeast Tennessee CORE Region,TN-00310-0015,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00310,Grundy County,7,Southeast Tennessee CORE Region,TN-00310-0020,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00310,Grundy County,7,Southeast Tennessee CORE Region,TN-00310-0025,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00310,Grundy County,7,Southeast Tennessee CORE Region,TN-00310-0035,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00310,Grundy County,7,Southeast Tennessee CORE Region,TN-00310-0045,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00310,Grundy County,7,Southeast Tennessee CORE Region,TN-00310-0060,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00310,Grundy County,7,Southeast Tennessee CORE Region,TN-00310-0065,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0005,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0007,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0010,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0011,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0012,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0014,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0015,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0018,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0020,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0027,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0030,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0033,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0035,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0037,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0040,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0042,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0045,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00320,Hamblen County,6,First Tennessee CORE Region,TN-00320-0048,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0005,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0010,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0013,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0016,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:58:15.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0017,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0019,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0021,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0033,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0035,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0037,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0040,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0041,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0045,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:55:07.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0046,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:55:24.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0047,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:55:34.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0048,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0050,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0051,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0055,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0058,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0059,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0060,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0062,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:57:45.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0063,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0064,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0065,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0070,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0075,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0078,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0085,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0086,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0090,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:55:49.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0097,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0098,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0100,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0110,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0120,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:57:24.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0125,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0127,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:56:00.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0128,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0129,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0137,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0147,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0148,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:56:47.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0149,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:56:11.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0155,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0157,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0160,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0162,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:57:57.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0165,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:57:10.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0171,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0175,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0180,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0183,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:56:24.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0190,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0194,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0196,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0200,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0210,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0215,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0220,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0225,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0230,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:56:55.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0235,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2022-01-24T17:56:34.000Z,6,Closed,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0237,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0239,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0240,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0241,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0245,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0260,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0265,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-0280,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-8001,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-8002,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-8003,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-8010,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-8011,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00330,Hamilton County,7,Southeast Tennessee CORE Region,TN-00330-8142,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00340,Hancock County,6,First Tennessee CORE Region,TN-00340-0020,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00340,Hancock County,6,First Tennessee CORE Region,TN-00340-0025,True,,,,,0,0,0,0,2022-02-09,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00350,Hardeman County Schools,9,Southwest CORE Region,TN-00350-0005,True,<5,0,23,<5,5,0,23,5,2022-02-09,2022-02-07T21:08:56.000Z,False,,,,,2022-02-07T21:08:49.000Z,1,In Person,True
TN-00350,Hardeman County Schools,9,Southwest CORE Region,TN-00350-0010,True,<5,<5,<5,0,5,5,5,0,2022-02-09,2022-02-07T21:12:18.000Z,False,,,,,2022-02-07T21:12:13.000Z,1,In Person,True
TN-00350,Hardeman County Schools,9,Southwest CORE Region,TN-00350-0015,True,<5,<5,15,<5,5,5,15,5,2022-02-09,2022-02-07T21:13:27.000Z,False,,,,,2022-02-07T21:13:22.000Z,1,In Person,True
TN-00350,Hardeman County Schools,9,Southwest CORE Region,TN-00350-0025,True,<5,<5,<5,0,5,5,5,0,2022-02-09,2022-02-07T21:14:10.000Z,False,,,,,2022-02-07T21:14:01.000Z,1,In Person,True
TN-00350,Hardeman County Schools,9,Southwest CORE Region,TN-00350-0030,True,<5,0,<5,<5,5,0,5,5,2022-02-09,2022-02-07T21:15:20.000Z,False,,,,,2022-02-07T21:15:14.000Z,1,In Person,True
