DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
10-16-20,223976,1719,213400,1526,10576,193,259037,3025711,3284748,16347,7,2863,-138,16939,1850,204174,44,10205,3113,29
10-15-20,222257,1425,211874,1220,10383,205,257466,3010935,3268401,16243,36,2856,-326,17077,1715,202324,52,10161,3084,41
10-14-20,220832,2312,210654,2109,10178,203,256123,2996035,3252158,22128,31,2820,566,17403,1715,200609,68,10109,3043,37
10-13-20,218520,1544,208545,1268,9975,276,253914,2976116,3230030,16119,23,2789,-15,16837,1536,198894,54,10041,3006,36
10-12-20,216976,1232,207277,1049,9699,183,252472,2961439,3213911,15371,7,2766,-825,16852,2050,197358,43,9987,2970,36
10-11-20,215744,2950,206228,2748,9516,202,251268,2947272,3198540,42924,9,2759,1854,17677,1087,195308,92,9944,2934,28
10-10-20,212794,1886,203480,1778,9314,108,248114,2907502,3155616,29452,26,2750,837,15823,1023,194221,51,9852,2906,29
10-09-20,210908,1418,201702,1246,9206,172,246088,2880076,3126164,26240,27,2724,54,14986,1337,193198,41,9801,2877,26
10-08-20,209490,2003,200456,1813,9034,190,244679,2855245,3099924,25617,63,2697,537,14932,1403,191861,67,9760,2851,26
10-07-20,207487,1842,198643,1575,8844,267,242742,2831565,3074307,23391,21,2634,351,14395,1470,190458,74,9693,2825,28
10-06-20,205645,1999,197068,1700,8577,299,240999,2809917,3050916,25403,24,2613,447,14044,1528,188988,91,9619,2797,27
10-05-20,203646,2217,195368,2003,8278,214,239034,2786479,3025513,35568,20,2589,369,13597,1828,187460,90,9528,2770,25
10-04-20,201429,1820,193365,1666,8064,154,236538,2753407,2989945,38328,17,2569,885,13228,918,185632,67,9438,2745,29
10-03-20,199609,1356,191699,1244,7910,112,234349,2717268,2951617,29131,45,2552,341,12343,970,184714,44,9371,2716,18
10-02-20,198253,1206,190455,1065,7798,141,232754,2689732,2922486,15628,14,2507,-297,12002,1489,183744,43,9327,2698,22
10-01-20,197047,1149,189390,1008,7657,141,231468,2675390,2906858,18504,47,2493,-308,12299,1410,182255,51,9284,2676,21
09-30-20,195898,1429,188382,1253,7516,176,230279,2658075,2888354,13516,34,2446,-87,12607,1482,180845,36,9233,2655,26
09-29-20,194469,1191,187129,975,7340,216,228813,2646025,2874838,20750,31,2412,-293,12694,1453,179363,63,9197,2629,14
09-28-20,193278,678,186154,547,7124,131,227513,2626575,2854088,8425,12,2381,-1227,12987,1893,177910,32,9134,2615,26
09-27-20,192600,1367,185607,1277,6993,90,226801,2618862,2845663,29532,3,2369,436,14214,928,176017,54,9102,2589,24
09-26-20,191233,2122,184330,1980,6903,142,225254,2590877,2816131,44232,22,2366,1032,13778,1068,175089,60,9048,2565,23
09-25-20,189111,1345,182350,1246,6761,99,222770,2549129,2771899,26157,42,2344,-119,12746,1422,174021,48,8988,2542,23
09-24-20,187766,1400,181104,1231,6662,169,221252,2524490,2745742,27201,35,2302,-104,12865,1469,172599,51,8940,2519,20
09-23-20,186366,917,179873,799,6493,118,219740,2498801,2718541,9438,14,2267,-627,12969,1530,171130,25,8889,2499,28
09-22-20,185449,1645,179074,1422,6375,223,218806,2490297,2709103,25552,28,2253,-182,13596,1799,169600,56,8864,2471,20
09-21-20,183804,668,177652,522,6152,146,216907,2466644,2683551,7093,15,2225,-394,13778,1047,167801,40,8808,2451,20
09-20-20,183136,1029,177130,915,6006,114,216198,2460260,2676458,20448,2,2210,139,14172,888,166754,38,8768,2431,26
09-19-20,182107,2137,176215,2036,5892,101,214994,2441016,2656010,48406,20,2208,1213,14033,904,165866,82,8730,2405,18
09-18-20,179970,1504,174179,1333,5791,171,212482,2395122,2607604,30080,32,2188,-312,12820,1784,164962,49,8648,2387,28
09-17-20,178466,1827,172846,1686,5620,141,210787,2366737,2577524,27800,13,2156,427,13132,1387,163178,54,8599,2359,26
09-16-20,176639,1063,171160,926,5479,137,208743,2340981,2549724,16767,24,2143,-377,12705,1416,161791,41,8545,2333,21
09-15-20,175576,1911,170234,1686,5342,225,207550,2325407,2532957,34224,30,2119,308,13082,1573,160375,68,8504,2312,17
09-14-20,173665,1601,168548,1436,5117,165,205267,2293466,2498733,22962,19,2089,-73,12774,1655,158802,78,8436,2295,27
09-13-20,172064,1400,167112,1315,4952,85,203480,2272291,2475771,22930,14,2070,389,12847,997,157147,44,8358,2268,14
09-12-20,170664,1334,165797,1257,4867,77,201787,2251054,2452841,26749,39,2056,466,12458,829,156150,42,8314,2254,35
09-11-20,169330,1008,164540,894,4790,114,200132,2225960,2426092,14962,37,2017,-1370,11992,2341,155321,40,8272,2219,28
09-10-20,168322,2002,163646,1823,4676,179,199016,2212114,2411130,31632,57,1980,513,13362,1432,152980,76,8232,2191,23
09-09-20,166320,1153,161823,1046,4497,107,196779,2182719,2379498,17736,35,1923,-338,12849,1456,151548,56,8156,2168,23
09-08-20,165167,818,160777,708,4390,110,195433,2166329,2361762,13091,27,1888,-754,13187,1545,150092,47,8100,2145,25
09-07-20,164349,783,160069,736,4280,47,194576,2154095,2348671,8061,4,1861,-963,13941,1742,148547,33,8053,2120,17
09-06-20,163566,828,159333,775,4233,53,193439,2147171,2340610,12311,3,1857,-62,14904,887,146805,38,8020,2103,35
09-05-20,162738,2561,158558,2491,4180,70,192526,2135773,2328299,35069,25,1854,1527,14966,1009,145918,48,7982,2068,21
09-04-20,160177,1118,156067,1038,4110,80,189600,2103630,2293230,13468,22,1829,-158,13439,1254,144909,46,7934,2047,21
09-03-20,159059,1658,155029,1515,4030,143,188412,2091350,2279762,28417,18,1807,22,13597,1618,143655,56,7888,2026,22
09-02-20,157401,1190,153514,1082,3887,108,186515,2064830,2251345,16475,16,1789,-328,13575,1502,142037,53,7832,2004,23
09-01-20,156211,1700,152432,1536,3779,164,185274,2049596,2234870,22896,27,1773,116,13903,1557,140535,66,7779,1981,22
08-31-20,154511,1247,150896,1177,3615,70,183291,2028683,2211974,12933,7,1746,-350,13787,1590,138978,39,7713,1959,24
08-30-20,153264,1462,149719,1428,3545,34,181875,2017166,2199041,8728,22,1739,525,14137,915,137388,34,7674,1935,16
08-29-20,151802,1534,148291,1425,3511,109,180270,2010043,2190313,25361,24,1717,365,13612,1145,136473,51,7640,1919,25
08-28-20,150268,1128,146866,1074,3402,54,178482,1986470,2164952,12674,28,1693,-482,13247,1582,135328,43,7589,1894,23
08-27-20,149140,2334,145792,2211,3348,123,177209,1975069,2152278,37154,25,1665,903,13729,1406,133746,67,7546,1871,25
08-26-20,146806,1325,143581,1209,3225,116,174489,1940635,2115124,18264,20,1640,-397,12826,1702,132340,56,7479,1846,30
08-25-20,145481,1713,142372,1595,3109,118,172947,1923913,2096860,30311,40,1620,115,13223,1558,130638,68,7423,1816,24
08-24-20,143768,645,140777,532,2991,113,170945,1895604,2066549,7173,21,1580,-1405,13108,2029,129080,41,7355,1792,35
08-23-20,143123,815,140245,751,2878,64,170237,1889139,2059376,14428,4,1559,-206,14513,1017,127051,42,7314,1757,24
08-22-20,142308,2437,139494,2374,2814,63,169321,1875627,2044948,52018,14,1555,1242,14719,1181,126034,71,7272,1733,17
08-21-20,139871,528,137120,485,2751,43,166390,1826540,1992930,10322,61,1541,-1227,13477,1694,124853,31,7201,1716,20
08-20-20,139343,2446,136635,2272,2708,174,165828,1816780,1982608,42968,36,1480,752,14704,1658,123159,84,7170,1696,20
08-19-20,136897,1346,134363,1280,2534,66,163021,1776619,1939640,20202,26,1444,-542,13952,1862,121501,55,7086,1676,22
08-18-20,135551,1784,133083,1664,2468,120,161461,1757977,1919438,37974,39,1418,-206,14494,1951,119639,63,7031,1654,16
08-17-20,133767,854,131419,716,2348,138,158980,1722484,1881464,9314,21,1379,-1301,14700,2134,117688,57,6968,1638,19
08-16-20,132913,1410,130703,1383,2210,27,158103,1714047,1872150,20013,21,1358,304,16001,1085,115554,42,6911,1619,30
08-15-20,131503,1944,129320,1858,2183,86,156301,1695836,1852137,27243,19,1337,600,15697,1325,114469,60,6869,1589,29
08-14-20,129559,1385,127462,1303,2097,82,153783,1671111,1824894,15148,13,1318,-342,15097,1714,113144,47,6809,1560,22
08-13-20,128174,2529,126159,2430,2015,99,152141,1657605,1809746,36811,24,1305,585,15439,1920,111430,123,6762,1538,24
08-12-20,125645,1256,123729,1215,1916,41,148785,1624150,1772935,13617,18,1281,-763,14854,2001,109510,59,6639,1514,24
08-11-20,124389,1812,122514,1698,1875,114,147403,1611915,1759318,24279,38,1263,-170,15617,1944,107509,77,6580,1490,26
08-10-20,122577,904,120816,852,1761,52,145225,1589814,1735039,8471,10,1225,-1483,15787,2377,105565,71,6503,1464,29
08-09-20,121673,1575,119964,1547,1709,28,144245,1582323,1726568,17499,8,1215,460,17270,1107,103188,50,6432,1435,14
08-08-20,120098,2112,118417,2049,1681,63,142341,1566728,1709069,33932,9,1207,944,16810,1159,102081,56,6382,1421,21
08-07-20,117986,1797,116368,1745,1618,52,139707,1535430,1675137,18558,20,1198,103,15866,1674,100922,102,6326,1400,25
08-06-20,116189,2743,114623,2630,1566,113,137546,1519033,1656579,32159,42,1178,989,15763,1712,99248,106,6224,1375,25
08-05-20,113446,1345,111993,1277,1453,68,134257,1490163,1624420,14155,27,1136,-666,14774,1984,97536,55,6118,1350,17
08-04-20,112101,1760,110716,1676,1385,84,132726,1477539,1610265,21043,25,1109,-386,15440,2121,95552,97,6063,1333,20
08-03-20,110341,1806,109040,1772,1301,34,130622,1458600,1589222,16897,19,1084,-707,15826,2494,93431,63,5966,1313,25
08-02-20,108535,1080,107268,1056,1267,24,128536,1443789,1572325,13182,6,1065,-73,16533,1147,90937,53,5903,1288,37
08-01-20,107455,2179,106212,2150,1243,29,127251,1431892,1559143,31973,7,1059,825,16606,1347,89790,67,5850,1251,23
07-31-20,105276,1754,104062,1705,1214,49,124457,1402713,1527170,18356,27,1052,-115,15781,1842,88443,68,5783,1228,27
07-30-20,103522,3593,102357,3550,1165,43,122503,1386311,1508814,43246,13,1025,1652,15896,1928,86601,138,5715,1201,29
07-29-20,99929,1185,98807,1156,1122,29,118118,1347450,1465568,9366,21,1012,-1252,14244,2416,84673,70,5577,1172,32
07-28-20,98744,2515,97651,2471,1093,44,116853,1339349,1456202,28754,21,991,131,15496,2363,82257,137,5507,1140,21
07-27-20,96229,1925,95180,1887,1049,38,113758,1313690,1427448,18056,11,970,-803,15365,2717,79894,107,5370,1119,17
07-26-20,94304,2329,93293,2276,1011,53,111493,1297899,1409392,26811,3,959,993,16168,1333,77177,80,5263,1102,21
07-25-20,91975,3102,91017,3062,958,40,108645,1273936,1382581,42424,26,956,1613,15175,1463,75844,117,5183,1081,20
07-24-20,88873,1864,87955,1818,918,46,104434,1235723,1340157,19351,13,930,-351,13562,2202,74381,99,5066,1061,28
07-23-20,87009,2547,86137,2498,872,49,102441,1218365,1320806,37692,37,917,398,13913,2112,72179,126,4967,1033,27
07-22-20,84462,2002,83639,1973,823,29,99218,1183896,1283114,17104,17,880,-465,13515,2450,70067,94,4841,1006,30
07-21-20,82460,3168,81666,3141,794,27,96918,1169092,1266010,39907,24,863,606,13980,2538,67617,155,4747,976,17
07-20-20,79292,1204,78525,1167,767,37,92998,1133105,1226103,9669,4,839,-1607,13374,2807,65079,54,4592,959,20
07-19-20,78088,1583,77358,1560,730,23,91679,1124755,1216434,18789,5,835,-18,14981,1596,62272,63,4538,939,16
07-18-20,76505,2133,75798,2111,707,22,89730,1107915,1197645,26482,23,830,826,14999,1284,60676,82,4475,923,17
07-17-20,74372,2133,73687,2088,685,45,87034,1084129,1171163,22074,19,807,517,14173,1597,59392,90,4393,906,16
07-16-20,72239,2977,71599,2934,640,43,84473,1064616,1149089,39896,13,788,1109,13656,1855,57795,115,4303,890,19
07-15-20,69262,1934,68665,1897,597,37,80594,1028599,1109193,19687,16,775,-124,12547,2042,55940,95,4188,871,17
07-14-20,67328,2123,66768,2081,560,42,78394,1011112,1089506,23626,18,759,214,12671,1891,53898,100,4093,854,11
07-13-20,65205,1831,64687,1800,518,31,75900,989980,1065880,17329,8,741,-101,12457,1924,52007,75,3993,843,19
07-12-20,63374,2324,62887,2299,487,25,73898,974653,1048551,28259,3,733,1220,12558,1101,50083,101,3918,824,17
07-11-20,61050,1179,60588,1165,462,14,71032,949260,1020292,15439,15,730,11,11338,1153,48982,51,3817,807,13
07-10-20,59871,1981,59423,1953,448,28,69479,935374,1004853,18338,13,715,566,11327,1402,47829,93,3766,794,17
07-09-20,57890,1807,57470,1780,420,27,67257,919258,986515,25176,25,702,374,10761,1408,46427,89,3673,777,17
07-08-20,56083,1654,55690,1629,393,25,65187,896152,961339,19200,20,677,60,10387,1574,45019,81,3584,760,12
07-07-20,54429,2154,54061,2144,368,10,63300,878839,942139,27249,12,657,719,10327,1423,43445,112,3503,748,18
07-06-20,52275,892,51917,878,358,14,60628,854262,914890,8255,7,645,-619,9608,1504,42022,60,3391,730,11
07-05-20,51383,1346,51039,1344,344,2,59707,846928,906635,15261,9,638,572,10227,765,40518,42,3331,719,18
07-04-20,50037,1461,49695,1459,342,2,58127,833247,891374,21507,4,629,625,9655,832,39753,57,3289,701,17
07-03-20,48576,1350,48236,1342,340,8,56262,813605,869867,16408,13,625,313,9030,1024,38921,55,3232,684,12
07-02-20,47226,1923,46894,1915,332,8,54768,798691,853459,26110,11,612,988,8717,924,37897,82,3177,672,9
07-01-20,45303,1429,44979,1424,324,5,52447,774902,827349,18374,5,601,465,7729,959,36973,61,3095,663,13
06-30-20,43874,1654,43555,1642,319,12,50739,758236,808975,25387,12,596,773,7264,869,36014,64,3034,650,12
06-29-20,42220,1787,41913,1780,307,7,48552,735036,783588,23019,0,584,795,6491,992,35145,89,2970,638,8
06-28-20,40433,655,40133,653,300,2,46534,714035,760569,10260,0,584,221,5696,434,34153,16,2881,630,8
06-27-20,39778,264,39480,258,298,6,45712,704597,750309,1850,7,584,-334,5475,591,33719,20,2865,622,8
06-26-20,39514,979,39222,955,292,24,45473,702986,748459,10321,10,577,290,5809,679,33128,59,2845,614,14
06-25-20,38535,1083,38267,1073,268,10,44454,693684,738138,14115,11,567,444,5519,628,32449,48,2786,600,9
06-24-20,37452,842,37194,834,258,8,43222,680801,724023,8465,14,556,121,5075,707,31821,48,2738,591,7
06-23-20,36610,1017,36360,1010,250,7,42240,673318,715558,11214,11,542,364,4954,642,31114,59,2690,584,5
06-22-20,35593,626,35350,614,243,12,41099,663245,704344,10540,5,531,-187,4590,808,30472,25,2631,579,6
06-21-20,34967,595,34736,594,231,1,40482,653322,693804,13748,2,526,202,4777,391,29664,21,2606,573,10
06-20-20,34372,409,34142,408,230,1,39637,640419,680056,9213,0,524,-61,4575,470,29273,24,2585,563,6
06-19-20,33963,745,33734,740,229,5,39089,631754,670843,10188,15,524,217,4636,513,28803,40,2561,557,9
06-18-20,33218,1098,32994,1096,224,2,38195,622460,660655,15629,12,509,499,4419,587,28290,70,2521,548,5
06-17-20,32120,409,31898,405,222,4,36941,608085,645026,5429,4,497,-221,3920,626,27703,22,2451,543,10
06-16-20,31711,614,31493,611,218,3,36520,603077,639597,7444,10,493,140,4141,464,27077,37,2429,533,6
06-15-20,31097,712,30882,699,215,13,35870,596283,632153,10494,8,483,20,4001,684,26613,37,2392,527,15
06-14-20,30385,607,30183,602,202,5,35063,586596,621659,13778,3,475,258,3981,346,25929,26,2355,512,9
06-13-20,29778,541,29581,536,197,5,34324,573557,607881,10695,4,472,159,3723,378,25583,21,2329,503,7
06-12-20,29237,546,29045,543,192,3,33593,563593,597186,9634,27,468,-43,3564,562,25205,31,2308,496,4
06-11-20,28691,615,28502,612,189,3,32970,554582,587552,9567,5,441,-159,3607,769,24643,26,2277,492,5
06-10-20,28076,427,27890,422,186,5,32270,545715,577985,8290,1,436,-181,3766,607,23874,40,2251,487,1
06-09-20,27649,585,27468,580,181,5,31898,537797,569695,9611,14,435,-49,3947,620,23267,38,2211,486,4
06-08-20,27064,489,26888,485,176,4,31225,528859,560084,9958,3,421,98,3996,388,22647,27,2173,482,5
06-07-20,26575,428,26403,426,172,2,30669,519457,550126,13934,1,418,157,3898,270,22259,22,2146,477,5
06-06-20,26147,471,25977,468,170,3,30048,506144,536192,10919,9,417,190,3741,272,21989,21,2124,472,10
06-05-20,25676,511,25509,502,167,9,29482,495791,525273,11818,7,408,8,3551,496,21717,20,2103,462,6
06-04-20,25165,227,25007,224,158,3,28869,484586,513455,5710,13,401,-265,3543,479,21221,19,2083,456,3
06-03-20,24938,357,24783,356,155,1,28654,479091,507745,7917,7,388,-156,3808,506,20742,33,2064,453,8
06-02-20,24581,651,24427,648,154,3,28237,471591,499828,14432,14,381,199,3964,438,20236,29,2031,445,7
06-01-20,23930,605,23779,601,151,4,27414,457982,485396,10441,3,367,-106,3765,708,19798,16,2002,438,6
05-31-20,23325,610,23178,608,147,2,26647,448308,474955,15789,0,364,395,3871,215,19090,44,1986,432,5
05-30-20,22715,461,22570,459,145,2,25938,433228,459166,9751,4,364,165,3476,292,18875,21,1942,427,10
05-29-20,22254,231,22111,228,143,3,25366,424049,449415,7043,4,360,-170,3311,397,18583,14,1921,417,7
05-28-20,22023,599,21883,598,140,1,25101,417271,442372,9289,3,356,221,3481,375,18186,31,1907,410,4
05-27-20,21424,216,21285,210,139,6,24432,408651,433083,6548,10,353,-127,3260,333,17811,26,1876,406,7
05-26-20,21208,356,21075,346,133,10,24238,402297,426535,7024,5,343,-34,3387,385,17478,20,1850,399,4
05-25-20,20852,601,20729,600,123,1,23842,395669,419511,11249,2,338,251,3421,348,17093,27,1830,395,6
05-24-20,20251,331,20129,331,122,0,23130,385132,408262,11936,7,336,120,3170,204,16745,17,1803,389,10
05-23-20,19920,421,19798,416,122,5,22709,373617,396326,11329,14,329,241,3050,166,16541,20,1786,379,6
05-22-20,19499,385,19382,381,117,4,22148,362849,384997,8803,2,315,84,2809,299,16375,28,1766,373,3
05-21-20,19114,385,19001,384,113,1,21722,354472,376194,6904,4,313,-254,2725,635,16076,15,1738,370,8
05-20-20,18729,259,18617,258,112,1,21327,347963,369290,8410,4,309,-314,2979,569,15441,17,1723,362,5
05-19-20,18470,335,18359,334,111,1,21013,339867,360880,6576,4,305,-98,3293,429,14872,25,1706,357,2
05-18-20,18135,343,18025,341,110,2,20623,333681,354304,9109,3,301,0,3391,340,14443,22,1681,355,4
05-17-20,17792,472,17684,472,108,0,20203,324992,345195,13949,3,298,305,3391,164,14103,21,1659,351,7
05-16-20,17320,261,17212,244,108,17,19618,311628,331246,10829,5,295,44,3086,212,13939,17,1638,344,6
05-15-20,17059,193,16968,191,91,2,19254,301163,320417,8302,3,290,-197,3042,387,13727,9,1621,338,8
05-14-20,16866,264,16777,263,89,1,19030,293085,312115,10251,14,287,-117,3239,367,13340,14,1612,330,15
05-13-20,16602,322,16514,319,88,3,18672,283192,301864,10024,9,273,-494,3356,807,12973,27,1598,315,11
05-12-20,16280,697,16195,697,85,0,18295,273545,291840,14848,13,264,-410,3850,1094,12166,22,1571,304,8
05-11-20,15583,555,15498,552,85,3,17482,259510,276992,9925,8,251,179,4260,368,11072,20,1549,296,4
05-10-20,15028,247,14946,244,82,3,16909,250158,267067,10163,1,243,64,4081,182,10704,10,1529,292,4
05-09-20,14781,246,14702,244,79,2,16548,240356,256904,9861,1,242,10,4017,235,10522,13,1519,288,8
05-08-20,14535,195,14458,194,77,1,16222,230821,247043,6609,4,241,-198,4007,389,10287,12,1506,280,6
05-07-20,14340,392,14264,390,76,2,15968,224466,240434,10763,-2,237,79,4205,315,9898,23,1494,274,8
05-06-20,13948,260,13874,260,74,0,15505,214166,229671,5910,13,239,-91,4126,338,9583,13,1471,266,3
05-05-20,13688,189,13614,188,74,1,15185,208576,223761,7844,7,226,-141,4217,323,9245,24,1458,263,10
05-04-20,13499,312,13426,308,73,4,14940,200977,215917,7399,9,219,-306,4358,609,8922,20,1434,253,6
05-03-20,13187,370,13118,364,69,6,14576,193942,208518,9440,1,210,118,4664,251,8313,25,1414,247,9
05-02-20,12817,238,12754,237,63,1,14136,184942,199078,7072,5,209,-99,4546,332,8062,18,1389,238,5
05-01-20,12579,769,12517,764,62,5,13782,178224,192006,9551,5,204,469,4645,295,7730,17,1371,233,5
04-30-20,11810,1002,11753,998,57,4,12968,169487,182455,5059,4,199,779,4176,219,7435,31,1354,228,5
04-29-20,10808,568,10755,566,53,2,11937,165459,177396,11093,7,195,331,3397,230,7216,30,1323,223,5
04-28-20,10240,274,10189,270,51,4,11259,155044,166303,6572,4,188,40,3066,230,6986,32,1293,218,6
04-27-20,9966,297,9919,293,47,4,10952,148779,159731,5429,3,184,-14,3026,308,6756,35,1261,212,5
04-26-20,9669,298,9626,297,43,1,10631,143671,154302,6640,3,181,139,3040,156,6448,17,1226,207,4
04-25-20,9371,302,9329,297,42,5,10282,137380,147662,4518,10,178,132,2901,160,6292,22,1209,203,6
04-24-20,9069,468,9032,459,37,9,9940,133204,143144,16488,-2,168,246,2769,224,6132,40,1187,197,5
04-23-20,8601,452,8573,450,28,2,9241,117415,126656,5147,4,170,300,2523,148,5908,17,1147,192,10
04-22-20,8149,499,8123,497,26,2,8747,112762,121509,8905,9,166,281,2223,209,5760,18,1130,182,3
04-21-20,7650,288,7626,286,24,2,8205,104399,112604,6602,5,157,96,1942,187,5551,24,1112,179,5
04-20-20,7362,251,7340,243,22,8,7880,98122,106002,6532,4,152,27,1846,220,5364,27,1088,174,4
04-19-20,7111,276,7097,276,14,0,7625,91845,99470,5188,3,148,151,1819,122,5144,10,1061,170,3
04-18-20,6835,173,6821,173,14,0,7300,86982,94282,5175,3,145,8,1668,162,5022,11,1051,167,2
04-17-20,6662,320,6648,319,14,1,7027,82080,89107,3240,1,142,125,1660,194,4860,30,1040,165,3
04-16-20,6342,291,6329,291,13,0,6666,79201,85867,4159,6,141,81,1535,204,4666,23,1010,162,6
04-15-20,6051,263,6038,263,13,0,6278,75430,81708,3031,11,135,19,1454,233,4462,18,987,156,6
04-14-20,5788,182,5775,182,13,0,5992,72685,78677,1714,15,124,-48,1435,215,4229,29,969,150,10
04-13-20,5606,217,5593,216,13,1,5773,71190,76963,4604,8,109,-9,1483,218,4014,38,940,140,8
04-12-20,5389,224,5377,222,12,2,5496,66863,72359,4879,0,101,82,1492,142,3796,32,902,132,8
04-11-20,5165,292,5155,292,10,0,5262,62218,67480,5100,3,101,26,1410,263,3654,42,870,124,7
04-10-20,4873,195,4863,194,10,1,4873,57507,62380,2300,4,98,-29,1384,220,3391,22,828,117,2
04-09-20,4678,280,4669,280,9,0,4692,55388,60080,3304,15,94,52,1413,213,3171,42,806,115,5
04-08-20,4398,205,4389,205,9,0,4400,52376,56776,2599,7,79,-46,1361,244,2958,30,764,110,16
04-07-20,4193,305,4184,305,9,0,4187,49990,54177,4602,7,72,59,1407,239,2714,43,734,94,7
04-06-20,3888,228,3879,228,9,0,3861,45714,49575,3621,21,65,-71,1348,278,2475,47,691,87,7
04-05-20,3660,312,3651,311,9,1,3621,42333,45954,3693,1,44,127,1419,184,2197,46,644,80,10
04-04-20,3348,201,3340,201,8,0,3278,38983,42261,3538,6,43,-14,1292,209,2013,26,598,70,4
04-03-20,3147,253,3139,252,8,1,3062,35661,38723,2497,5,37,3,1306,245,1804,42,572,66,16
04-02-20,2894,270,2887,270,7,0,2818,33408,36226,3886,8,32,37,1303,225,1559,58,530,50,6
04-01-20,2624,357,2617,357,7,0,2515,29825,32340,3375,1,24,134,1266,222,1334,58,472,44,8
03-31-20,2267,287,2260,287,7,0,2167,26798,28965,3020,10,23,70,1132,207,1112,46,414,36,8
03-30-20,1980,439,1973,439,7,0,1855,24090,25945,4741,6,13,226,1062,207,905,83,368,28,6
03-29-20,1541,102,1534,102,7,0,1433,19771,21204,653,1,7,-47,836,148,698,35,285,22,6
03-28-20,1439,196,1432,191,7,5,1348,19203,20551,2313,0,6,89,883,107,550,39,250,16,4
03-27-20,1243,207,1241,207,2,0,1157,17081,18238,2577,3,6,96,794,108,443,42,211,12,2
03-26-20,1036,167,1034,166,2,1,968,14693,15661,2854,0,3,84,698,83,335,30,169,10,4
03-25-20,869,157,868,157,1,0,800,12007,12807,2068,1,3,78,614,78,252,35,139,6,1
03-24-20,712,85,711,85,1,0,665,10074,10739,1118,0,2,30,536,55,174,21,104,5,1
03-23-20,627,122,626,122,1,0,595,9026,9621,1574,0,2,84,506,38,119,13,83,4,0
03-22-20,505,133,504,132,1,1,479,7568,8047,1485,1,2,108,422,24,81,27,70,4,1
03-21-20,372,151,372,151,0,0,391,6171,6562,2090,1,1,121,314,29,57,14,43,3,2
03-20-20,221,162,221,162,0,0,244,4228,4472,1080,0,0,142,193,20,28,14,29,1,1
03-19-20,59,30,59,30,0,0,177,3215,3392,834,0,0,22,51,8,8,9,15,0,0
03-18-20,29,11,29,11,0,0,116,2442,2558,591,0,0,11,29,0,0,3,6,0,0
03-17-20,18,4,18,4,0,0,82,1885,1967,1360,0,0,4,18,0,0,0,3,0,0
03-16-20,14,4,14,4,0,0,24,583,607,159,0,0,4,14,0,0,2,3,0,0
03-15-20,10,4,10,4,0,0,21,427,448,28,0,0,4,10,0,0,0,1,0,0
03-14-20,6,5,6,5,0,0,19,401,420,333,0,0,5,6,0,0,1,1,0,0
03-13-20,1,0,1,0,0,0,2,85,87,42,0,0,0,1,0,0,0,0,0,0
03-12-20,1,1,1,1,0,0,2,43,45,45,0,0,1,1,0,0,0,0,0,0
