DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
10-11-20,215747,2950,206228,2748,9519,202,251288,2947292,3198580,42925,9,2759,1854,17704,1087,195284,92,9940,2934,28
10-10-20,212797,1886,203480,1778,9317,108,248134,2907521,3155655,29453,26,2750,837,15850,1023,194197,51,9848,2906,29
10-09-20,210911,1418,201702,1246,9209,172,246107,2880095,3126202,26240,27,2724,54,15013,1337,193174,41,9797,2877,26
10-08-20,209493,2003,200456,1813,9037,190,244698,2855264,3099962,25617,63,2697,537,14959,1403,191837,67,9756,2851,26
10-07-20,207490,1842,198643,1575,8847,267,242761,2831584,3074345,23391,21,2634,351,14422,1470,190434,74,9689,2825,28
10-06-20,205648,1999,197068,1700,8580,299,241018,2809936,3050954,25405,24,2613,447,14071,1528,188964,91,9615,2797,27
10-05-20,203649,2217,195368,2003,8281,214,239052,2786497,3025549,35569,20,2589,369,13624,1828,187436,90,9524,2770,25
10-04-20,201432,1820,193365,1666,8067,154,236556,2753424,2989980,38329,17,2569,885,13255,918,185608,67,9434,2745,29
10-03-20,199612,1356,191699,1244,7913,112,234366,2717285,2951651,29133,45,2552,341,12370,970,184690,44,9367,2716,18
10-02-20,198256,1206,190455,1064,7801,142,232771,2689747,2922518,15629,14,2507,-297,12029,1489,183720,43,9323,2698,22
10-01-20,197050,1149,189391,1008,7659,141,231485,2675404,2906889,18504,47,2493,-307,12326,1409,182231,51,9280,2676,21
09-30-20,195901,1429,188383,1253,7518,176,230296,2658089,2888385,13517,34,2446,-87,12633,1482,180822,36,9229,2655,26
09-29-20,194472,1191,187130,975,7342,216,228830,2646038,2874868,20751,31,2412,-293,12720,1453,179340,63,9193,2629,14
09-28-20,193281,678,186155,547,7126,131,227529,2626588,2854117,8425,12,2381,-1227,13013,1893,177887,32,9130,2615,26
09-27-20,192603,1367,185608,1277,6995,90,226817,2618875,2845692,29532,3,2369,436,14240,928,175994,54,9098,2589,24
09-26-20,191236,2123,184331,1981,6905,142,225270,2590890,2816160,44233,22,2366,1033,13804,1068,175066,60,9044,2565,23
09-25-20,189113,1345,182350,1246,6763,99,222785,2549142,2771927,26157,42,2344,-119,12771,1422,173998,48,8984,2542,23
09-24-20,187768,1400,181104,1231,6664,169,221267,2524503,2745770,27203,35,2302,-104,12890,1469,172576,51,8936,2519,20
09-23-20,186368,917,179873,799,6495,118,219755,2498812,2718567,9438,14,2267,-629,12994,1532,171107,25,8885,2499,28
09-22-20,185451,1645,179074,1422,6377,223,218821,2490308,2709129,25552,28,2253,-181,13623,1798,169575,56,8860,2471,20
09-21-20,183806,668,177652,522,6154,146,216922,2466655,2683577,7093,15,2225,-392,13804,1045,167777,40,8804,2451,20
09-20-20,183138,1029,177130,915,6008,114,216213,2460271,2676484,20448,2,2210,139,14196,888,166732,38,8764,2431,26
09-19-20,182109,2138,176215,2037,5894,101,215009,2441027,2656036,48406,20,2208,1214,14057,904,165844,82,8726,2405,18
09-18-20,179971,1504,174178,1333,5793,171,212497,2395133,2607630,30082,32,2188,-311,12843,1783,164940,49,8644,2387,28
09-17-20,178467,1827,172845,1686,5622,141,210802,2366746,2577548,27801,13,2156,427,13154,1387,163157,54,8595,2359,26
09-16-20,176640,1063,171159,926,5481,137,208758,2340989,2549747,16766,24,2143,-377,12727,1416,161770,41,8541,2333,21
09-15-20,175577,1911,170233,1686,5344,225,207565,2325416,2532981,34224,30,2119,308,13104,1573,160354,68,8500,2312,17
09-14-20,173666,1601,168547,1436,5119,165,205282,2293475,2498757,22962,19,2089,-73,12796,1655,158781,78,8432,2295,27
09-13-20,172065,1400,167111,1315,4954,85,203495,2272300,2475795,22930,14,2070,389,12869,997,157126,44,8354,2268,14
09-12-20,170665,1334,165796,1257,4869,77,201802,2251063,2452865,26750,39,2056,466,12480,829,156129,42,8310,2254,35
09-11-20,169331,1008,164539,894,4792,114,200147,2225968,2426115,14963,37,2017,-1370,12014,2341,155300,40,8268,2219,28
09-10-20,168323,2002,163645,1823,4678,179,199031,2212121,2411152,31632,57,1980,513,13384,1432,152959,76,8228,2191,23
09-09-20,166321,1153,161822,1046,4499,107,196794,2182726,2379520,17736,35,1923,-338,12871,1456,151527,56,8152,2168,23
09-08-20,165168,818,160776,708,4392,110,195448,2166336,2361784,13091,27,1888,-754,13209,1545,150071,47,8096,2145,25
09-07-20,164350,783,160068,736,4282,47,194591,2154102,2348693,8061,4,1861,-963,13963,1742,148526,33,8049,2120,17
09-06-20,163567,828,159332,775,4235,53,193454,2147178,2340632,12311,3,1857,-62,14926,887,146784,38,8016,2103,35
09-05-20,162739,2561,158557,2491,4182,70,192541,2135780,2328321,35069,25,1854,1527,14988,1009,145897,48,7978,2068,21
09-04-20,160178,1118,156066,1038,4112,80,189615,2103637,2293252,13468,22,1829,-158,13461,1254,144888,46,7930,2047,21
09-03-20,159060,1658,155028,1515,4032,143,188427,2091357,2279784,28417,18,1807,22,13619,1618,143634,56,7884,2026,22
09-02-20,157402,1190,153513,1082,3889,108,186530,2064837,2251367,16475,16,1789,-328,13597,1502,142016,53,7828,2004,23
09-01-20,156212,1700,152431,1536,3781,164,185289,2049603,2234892,22897,27,1773,117,13925,1556,140514,66,7775,1981,22
08-31-20,154512,1247,150895,1177,3617,70,183306,2028689,2211995,12933,7,1746,-350,13808,1590,138958,39,7709,1959,24
08-30-20,153265,1462,149718,1428,3547,34,181890,2017172,2199062,8728,22,1739,525,14158,915,137368,34,7670,1935,16
08-29-20,151803,1534,148290,1425,3513,109,180285,2010049,2190334,25362,24,1717,365,13633,1145,136453,51,7636,1919,25
08-28-20,150269,1128,146865,1074,3404,54,178496,1986476,2164972,12675,28,1693,-482,13268,1582,135308,43,7585,1894,23
08-27-20,149141,2334,145791,2211,3350,123,177223,1975074,2152297,37155,25,1665,903,13750,1406,133726,67,7542,1871,25
08-26-20,146807,1325,143580,1209,3227,116,174503,1940639,2115142,18264,20,1640,-397,12847,1702,132320,56,7475,1846,30
08-25-20,145482,1713,142371,1595,3111,118,172961,1923917,2096878,30312,40,1620,113,13244,1560,130618,68,7419,1816,24
08-24-20,143769,645,140776,532,2993,113,170959,1895607,2066566,7173,21,1580,-1403,13131,2027,129058,41,7351,1792,35
08-23-20,143124,815,140244,751,2880,64,170251,1889142,2059393,14428,4,1559,-206,14534,1017,127031,42,7310,1757,24
08-22-20,142309,2437,139493,2374,2816,63,169335,1875630,2044965,52019,14,1555,1242,14740,1181,126014,71,7268,1733,17
08-21-20,139872,528,137119,485,2753,43,166404,1826542,1992946,10322,61,1541,-1227,13498,1694,124833,31,7197,1716,20
08-20-20,139344,2446,136634,2272,2710,174,165842,1816782,1982624,42968,36,1480,752,14725,1658,123139,84,7166,1696,20
08-19-20,136898,1346,134362,1280,2536,66,163035,1776621,1939656,20202,26,1444,-540,13973,1860,121481,55,7082,1676,22
08-18-20,135552,1785,133082,1665,2470,120,161475,1757979,1919454,37975,39,1418,-206,14513,1952,119621,63,7027,1654,16
08-17-20,133767,854,131417,715,2350,139,158994,1722485,1881479,9314,21,1379,-1301,14719,2134,117669,57,6964,1638,19
08-16-20,132913,1410,130702,1383,2211,27,158117,1714048,1872165,20013,21,1358,304,16020,1085,115535,42,6907,1619,30
08-15-20,131503,1944,129319,1858,2184,86,156315,1695837,1852152,27245,19,1337,600,15716,1325,114450,60,6865,1589,29
08-14-20,129559,1385,127461,1303,2098,82,153797,1671110,1824907,15148,13,1318,-343,15116,1715,113125,47,6805,1560,22
08-13-20,128174,2529,126158,2430,2016,99,152155,1657604,1809759,36813,24,1305,586,15459,1919,111410,123,6758,1538,24
08-12-20,125645,1256,123728,1215,1917,41,148799,1624147,1772946,13618,18,1281,-764,14873,2002,109491,59,6635,1514,24
08-11-20,124389,1810,122513,1696,1876,114,147417,1611911,1759328,24279,38,1263,-172,15637,1944,107489,77,6576,1490,26
08-10-20,122579,904,120817,852,1762,52,145239,1589810,1735049,8471,10,1225,-1483,15809,2377,105545,71,6499,1464,29
08-09-20,121675,1575,119965,1547,1710,28,144259,1582319,1726578,17499,8,1215,460,17292,1107,103168,50,6428,1435,14
08-08-20,120100,2112,118418,2049,1682,63,142354,1566725,1709079,33932,9,1207,944,16832,1159,102061,56,6378,1421,21
08-07-20,117988,1798,116369,1746,1619,52,139720,1535427,1675147,18558,20,1198,104,15888,1674,100902,102,6322,1400,25
08-06-20,116190,2743,114623,2630,1567,113,137559,1519030,1656589,32160,42,1178,988,15784,1713,99228,106,6220,1375,25
08-05-20,113447,1345,111993,1277,1454,68,134270,1490159,1624429,14156,27,1136,-666,14796,1984,97515,55,6114,1350,17
08-04-20,112102,1761,110716,1677,1386,84,132739,1477534,1610273,21044,25,1109,-386,15462,2122,95531,97,6059,1333,20
08-03-20,110341,1806,109039,1772,1302,34,130634,1458595,1589229,16897,19,1084,-707,15848,2494,93409,63,5962,1313,25
08-02-20,108535,1080,107267,1056,1268,24,128548,1443784,1572332,13183,6,1065,-73,16555,1147,90915,53,5899,1288,37
08-01-20,107455,2179,106211,2150,1244,29,127263,1431886,1559149,31977,7,1059,825,16628,1347,89768,67,5846,1251,23
07-31-20,105276,1755,104061,1706,1215,49,124469,1402703,1527172,18362,27,1052,-114,15803,1842,88421,68,5779,1228,27
07-30-20,103521,3593,102355,3550,1166,43,122514,1386296,1508810,43247,13,1025,1650,15917,1930,86579,138,5711,1201,29
07-29-20,99928,1185,98805,1155,1123,30,118128,1347435,1465563,9366,21,1012,-1252,14267,2416,84649,70,5573,1172,32
07-28-20,98743,2515,97650,2471,1093,44,116863,1339334,1456197,28754,21,991,132,15519,2362,82233,137,5503,1140,21
07-27-20,96228,1925,95179,1887,1049,38,113768,1313675,1427443,18056,11,970,-804,15387,2718,79871,107,5366,1119,17
07-26-20,94303,2329,93292,2276,1011,53,111503,1297884,1409387,26811,3,959,994,16191,1332,77153,80,5259,1102,21
07-25-20,91974,3102,91016,3062,958,40,108655,1273921,1382576,42425,26,956,1611,15197,1465,75821,117,5179,1081,20
07-24-20,88872,1864,87954,1818,918,46,104444,1235707,1340151,19351,13,930,-349,13586,2200,74356,99,5062,1061,28
07-23-20,87008,2547,86136,2498,872,49,102451,1218349,1320800,37692,37,917,400,13935,2110,72156,126,4963,1033,27
07-22-20,84461,2002,83638,1973,823,29,99228,1183880,1283108,17104,17,880,-464,13535,2449,70046,94,4837,1006,30
07-21-20,82459,3168,81665,3141,794,27,96928,1169076,1266004,39907,24,863,606,13999,2538,67597,155,4743,976,17
07-20-20,79291,1204,78524,1167,767,37,93008,1133089,1226097,9669,4,839,-1604,13393,2804,65059,54,4588,959,20
07-19-20,78087,1583,77357,1560,730,23,91689,1124739,1216428,18790,5,835,-15,14997,1593,62255,63,4534,939,16
07-18-20,76504,2133,75797,2111,707,22,89740,1107898,1197638,26482,23,830,828,15012,1282,60662,82,4471,923,17
07-17-20,74371,2133,73686,2088,685,45,87044,1084112,1171156,22074,19,807,518,14184,1596,59380,90,4389,906,16
07-16-20,72238,2977,71598,2934,640,43,84483,1064599,1149082,39896,13,788,1110,13666,1854,57784,114,4299,890,19
07-15-20,69261,1934,68664,1897,597,37,80604,1028582,1109186,19687,16,775,-124,12556,2042,55930,94,4185,871,17
07-14-20,67327,2123,66767,2081,560,42,78404,1011095,1089499,23626,18,759,217,12680,1888,53888,99,4091,854,11
07-13-20,65204,1831,64686,1800,518,31,75910,989963,1065873,17329,8,741,-99,12463,1922,52000,74,3992,843,19
07-12-20,63373,2324,62886,2299,487,25,73908,974636,1048544,28259,3,733,1220,12562,1101,50078,101,3918,824,17
07-11-20,61049,1179,60587,1165,462,14,71042,949243,1020285,15439,15,730,11,11342,1153,48977,51,3817,807,13
07-10-20,59870,1981,59422,1953,448,28,69489,935357,1004846,18338,13,715,566,11331,1402,47824,93,3766,794,17
07-09-20,57889,1807,57469,1780,420,27,67267,919241,986508,25177,25,702,374,10765,1408,46422,89,3673,777,17
07-08-20,56082,1654,55689,1629,393,25,65197,896134,961331,19200,20,677,63,10391,1571,45014,81,3584,760,12
07-07-20,54428,2154,54060,2144,368,10,63310,878821,942131,27250,12,657,719,10328,1423,43443,112,3503,748,18
07-06-20,52274,892,51916,878,358,14,60638,854243,914881,8255,7,645,-619,9609,1504,42020,60,3391,730,11
07-05-20,51382,1346,51038,1344,344,2,59717,846909,906626,15261,9,638,572,10228,765,40516,42,3331,719,18
07-04-20,50036,1461,49694,1459,342,2,58137,833228,891365,21507,4,629,625,9656,832,39751,57,3289,701,17
07-03-20,48575,1350,48235,1342,340,8,56272,813586,869858,16408,13,625,313,9031,1024,38919,55,3232,684,12
07-02-20,47225,1923,46893,1915,332,8,54778,798672,853450,26110,11,612,988,8718,924,37895,82,3177,672,9
07-01-20,45302,1429,44978,1424,324,5,52457,774883,827340,18374,5,601,465,7730,959,36971,61,3095,663,13
06-30-20,43873,1654,43554,1642,319,12,50749,758217,808966,25387,12,596,773,7265,869,36012,64,3034,650,12
06-29-20,42219,1787,41912,1780,307,7,48562,735017,783579,23019,0,584,795,6492,992,35143,89,2970,638,8
06-28-20,40432,655,40132,653,300,2,46544,714016,760560,10259,0,584,221,5697,434,34151,16,2881,630,8
06-27-20,39777,264,39479,258,298,6,45723,704578,750301,1850,7,584,-334,5476,591,33717,20,2865,622,8
06-26-20,39513,979,39221,955,292,24,45484,702967,748451,10323,10,577,290,5810,679,33126,59,2845,614,14
06-25-20,38534,1083,38266,1073,268,10,44465,693663,738128,14114,11,567,444,5520,628,32447,48,2786,600,9
06-24-20,37451,842,37193,834,258,8,43232,680782,724014,8466,14,556,121,5076,707,31819,48,2738,591,7
06-23-20,36609,1017,36359,1010,250,7,42250,673298,715548,11214,11,542,364,4955,642,31112,59,2690,584,5
06-22-20,35592,626,35349,614,243,12,41109,663225,704334,10540,5,531,-187,4591,808,30470,25,2631,579,6
06-21-20,34966,595,34735,594,231,1,40492,653302,693794,13747,2,526,202,4778,391,29662,21,2606,573,10
06-20-20,34371,409,34141,408,230,1,39647,640400,680047,9216,0,524,-61,4576,470,29271,24,2585,563,6
06-19-20,33962,745,33733,740,229,5,39098,631733,670831,10189,15,524,217,4637,513,28801,40,2561,557,9
06-18-20,33217,1098,32993,1096,224,2,38203,622439,660642,15629,12,509,499,4420,587,28288,70,2521,548,5
06-17-20,32119,409,31897,405,222,4,36950,608063,645013,5422,4,497,-221,3921,626,27701,22,2451,543,10
06-16-20,31710,614,31492,611,218,3,36531,603060,639591,7445,10,493,140,4142,464,27075,37,2429,533,6
06-15-20,31096,712,30881,699,215,13,35881,596265,632146,10494,8,483,20,4002,684,26611,37,2392,527,15
06-14-20,30384,607,30182,602,202,5,35074,586578,621652,13783,3,475,258,3982,346,25927,26,2355,512,9
06-13-20,29777,541,29580,536,197,5,34335,573534,607869,10693,4,472,159,3724,378,25581,21,2329,503,7
06-12-20,29236,546,29044,543,192,3,33603,563573,597176,9630,27,468,-43,3565,562,25203,31,2308,496,4
06-11-20,28690,615,28501,612,189,3,32981,554565,587546,9566,5,441,-159,3608,769,24641,26,2277,492,5
06-10-20,28075,427,27889,422,186,5,32282,545698,577980,8284,1,436,-181,3767,607,23872,40,2251,487,1
06-09-20,27648,585,27467,580,181,5,31910,537786,569696,9621,14,435,-49,3948,620,23265,38,2211,486,4
06-08-20,27063,489,26887,485,176,4,31236,528839,560075,9954,3,421,98,3997,388,22645,27,2173,482,5
06-07-20,26574,428,26402,426,172,2,30680,519441,550121,13954,1,418,157,3899,270,22257,22,2146,477,5
06-06-20,26146,471,25976,468,170,3,30056,506111,536167,10916,9,417,190,3742,272,21987,21,2124,472,10
06-05-20,25675,511,25508,502,167,9,29493,495758,525251,11827,7,408,8,3552,496,21715,20,2103,462,6
06-04-20,25164,227,25006,224,158,3,28881,484543,513424,5701,13,401,-265,3544,479,21219,19,2083,456,3
06-03-20,24937,357,24782,356,155,1,28666,479057,507723,7924,7,388,-156,3809,506,20740,33,2064,453,8
06-02-20,24580,651,24426,648,154,3,28249,471550,499799,14413,14,381,199,3965,438,20234,29,2031,445,7
06-01-20,23929,605,23778,601,151,4,27426,457960,485386,10440,3,367,-106,3766,708,19796,16,2002,438,6
05-31-20,23324,610,23177,608,147,2,26659,448287,474946,15607,0,364,395,3872,215,19088,44,1986,432,5
05-30-20,22714,461,22569,459,145,2,25954,433385,459339,9727,4,364,165,3477,292,18873,21,1942,427,10
05-29-20,22253,231,22110,228,143,3,25385,424227,449612,7117,4,360,-170,3312,397,18581,14,1921,417,7
05-28-20,22022,599,21882,598,140,1,25120,417375,442495,9274,3,356,221,3482,375,18184,31,1907,410,4
05-27-20,21423,216,21284,210,139,6,24448,408773,433221,6553,10,353,-127,3261,333,17809,26,1876,406,7
05-26-20,21207,356,21074,346,133,10,24256,402412,426668,7026,5,343,-34,3388,385,17476,20,1850,399,4
05-25-20,20851,601,20728,600,123,1,23855,395787,419642,11221,2,338,251,3422,348,17091,27,1830,395,6
05-24-20,20250,331,20128,331,122,0,23144,385277,408421,11946,7,336,120,3171,204,16743,17,1803,389,10
05-23-20,19919,421,19797,416,122,5,22729,373746,396475,11356,14,329,242,3051,165,16539,20,1786,379,6
05-22-20,19498,385,19381,381,117,4,22164,362955,385119,8796,2,315,84,2809,299,16374,28,1766,373,3
05-21-20,19113,385,19000,384,113,1,21740,354583,376323,6758,4,313,-254,2725,635,16075,15,1738,370,8
05-20-20,18728,259,18616,258,112,1,21350,348215,369565,8523,4,309,-314,2979,569,15440,17,1723,362,5
05-19-20,18469,335,18358,334,111,1,21034,340008,361042,6558,4,305,-98,3293,429,14871,25,1706,357,2
05-18-20,18134,343,18024,341,110,2,20644,333840,354484,8964,3,301,0,3391,340,14442,22,1681,355,4
05-17-20,17791,472,17683,472,108,0,20224,325296,345520,14058,3,298,305,3391,164,14102,21,1659,351,7
05-16-20,17319,261,17211,244,108,17,19630,311832,331462,11062,5,295,44,3086,212,13938,17,1638,344,6
05-15-20,17058,193,16967,191,91,2,19248,301152,320400,8263,3,290,-197,3042,387,13726,9,1621,338,8
05-14-20,16865,264,16776,263,89,1,19029,293108,312137,10211,14,287,-117,3239,367,13339,14,1612,330,15
05-13-20,16601,322,16513,319,88,3,18678,283248,301926,10051,9,273,-494,3356,807,12972,27,1598,315,11
05-12-20,16279,697,16194,697,85,0,18296,273579,291875,14885,13,264,-410,3850,1094,12165,22,1571,304,8
05-11-20,15582,555,15497,552,85,3,17480,259510,276990,9912,8,251,179,4260,368,11071,20,1549,296,4
05-10-20,15027,247,14945,244,82,3,16906,250172,267078,10156,1,243,64,4081,182,10703,10,1529,292,4
05-09-20,14780,246,14701,244,79,2,16546,240376,256922,9843,1,242,10,4017,235,10521,13,1519,288,8
05-08-20,14534,195,14457,194,77,1,16220,230859,247079,6611,4,241,-198,4007,389,10286,12,1506,280,6
05-07-20,14339,392,14263,390,76,2,15972,224496,240468,10766,-2,237,79,4205,315,9897,23,1494,274,8
05-06-20,13947,260,13873,260,74,0,15508,214194,229702,5908,13,239,-91,4126,338,9582,13,1471,266,3
05-05-20,13687,189,13613,188,74,1,15189,208605,223794,7847,7,226,-141,4217,323,9244,24,1458,263,10
05-04-20,13498,312,13425,308,73,4,14944,201003,215947,7108,9,219,-305,4358,608,8921,20,1434,253,6
05-03-20,13186,370,13117,364,69,6,14583,194256,208839,9464,1,210,118,4663,251,8313,25,1414,247,9
05-02-20,12816,238,12753,237,63,1,14145,185230,199375,7041,5,209,-99,4545,332,8062,18,1389,238,5
05-01-20,12578,769,12516,764,62,5,13792,178542,192334,9535,5,204,469,4644,295,7730,17,1371,233,5
04-30-20,11809,1002,11752,998,57,4,12981,169818,182799,5068,4,199,779,4175,219,7435,31,1354,228,5
04-29-20,10807,568,10754,566,53,2,11950,165781,177731,11037,7,195,331,3396,230,7216,30,1323,223,5
04-28-20,10239,274,10188,270,51,4,11283,155411,166694,6584,4,188,40,3065,230,6986,32,1293,218,6
04-27-20,9965,297,9918,293,47,4,10974,149136,160110,5450,3,184,-14,3025,308,6756,35,1261,212,5
04-26-20,9668,298,9625,297,43,1,10654,144006,154660,6615,3,181,139,3039,156,6448,17,1226,207,4
04-25-20,9370,302,9328,297,42,5,10307,137738,148045,4502,10,178,132,2900,160,6292,22,1209,203,6
04-24-20,9068,467,9031,458,37,9,9967,133576,143543,14387,-2,168,245,2768,224,6132,40,1187,197,5
04-23-20,8601,452,8573,450,28,2,9401,119755,129156,5125,4,170,300,2523,148,5908,17,1147,192,10
04-22-20,8149,499,8123,497,26,2,8916,115115,124031,8910,9,166,281,2223,209,5760,18,1130,182,3
04-21-20,7650,288,7626,286,24,2,8377,106744,115121,6849,5,157,96,1942,187,5551,24,1112,179,5
04-20-20,7362,251,7340,243,22,8,8045,100227,108272,6503,4,152,27,1846,220,5364,27,1088,174,4
04-19-20,7111,276,7097,276,14,0,7790,93979,101769,5188,3,148,151,1819,122,5144,10,1061,170,3
04-18-20,6835,173,6821,173,14,0,7466,89115,96581,5063,3,145,8,1668,162,5022,11,1051,167,2
04-17-20,6662,320,6648,319,14,1,7223,84295,91518,3257,1,142,125,1660,194,4860,30,1040,165,3
04-16-20,6342,291,6329,291,13,0,6860,81401,88261,4137,6,141,81,1535,204,4666,23,1010,162,6
04-15-20,6051,263,6038,263,13,0,6500,77624,84124,3108,11,135,19,1454,233,4462,18,987,156,6
04-14-20,5788,182,5775,182,13,0,6193,74823,81016,1758,15,124,-48,1435,215,4229,29,969,150,10
04-13-20,5606,217,5593,216,13,1,5968,73290,79258,4655,8,109,-9,1483,218,4014,38,940,140,8
04-12-20,5389,224,5377,222,12,2,5686,68917,74603,4963,0,101,82,1492,142,3796,32,902,132,8
04-11-20,5165,292,5155,292,10,0,5446,64194,69640,5136,3,101,26,1410,263,3654,42,870,124,7
04-10-20,4873,195,4863,194,10,1,5053,59451,64504,2382,4,98,-29,1384,220,3391,22,828,117,2
04-09-20,4678,280,4669,280,9,0,4865,57257,62122,3338,15,94,52,1413,213,3171,42,806,115,5
04-08-20,4398,205,4389,205,9,0,4566,54218,58784,2821,7,79,-46,1361,244,2958,30,764,110,16
04-07-20,4193,305,4184,305,9,0,4333,51630,55963,4973,7,72,59,1407,239,2714,43,734,94,7
04-06-20,3888,228,3879,228,9,0,3986,47004,50990,3678,21,65,-71,1348,278,2475,47,691,87,7
04-05-20,3660,312,3651,311,9,1,3739,43573,47312,3737,1,44,127,1419,184,2197,46,644,80,10
04-04-20,3348,201,3340,201,8,0,3386,40189,43575,3602,6,43,-14,1292,209,2013,26,598,70,4
04-03-20,3147,253,3139,252,8,1,3167,36806,39973,2501,5,37,3,1306,245,1804,42,572,66,16
04-02-20,2894,270,2887,270,7,0,2922,34550,37472,3984,8,32,37,1303,225,1559,58,530,50,6
04-01-20,2624,357,2617,357,7,0,2617,30871,33488,3646,1,24,134,1266,222,1334,58,472,44,8
03-31-20,2267,287,2260,287,7,0,2252,27590,29842,3031,10,23,70,1132,207,1112,46,414,36,8
03-30-20,1980,439,1973,439,7,0,1936,24875,26811,4947,6,13,226,1062,207,905,83,368,28,6
03-29-20,1541,102,1534,102,7,0,1494,20370,21864,823,1,7,-47,836,148,698,35,285,22,6
03-28-20,1439,196,1432,191,7,5,1400,19641,21041,2379,0,6,89,883,107,550,39,250,16,4
03-27-20,1243,207,1241,207,2,0,1200,17462,18662,2847,3,6,96,794,108,443,42,211,12,2
03-26-20,1036,167,1034,166,2,1,992,14823,15815,2938,0,3,84,698,83,335,30,169,10,4
03-25-20,869,157,868,157,1,0,814,12063,12877,2126,1,3,78,614,78,252,35,139,6,1
03-24-20,712,85,711,85,1,0,670,10081,10751,1126,0,2,30,536,55,174,21,104,5,1
03-23-20,627,122,626,122,1,0,599,9026,9625,1577,0,2,84,506,38,119,13,83,4,0
03-22-20,505,133,504,132,1,1,480,7568,8048,1486,1,2,108,422,24,81,27,70,4,1
03-21-20,372,151,372,151,0,0,391,6171,6562,2090,1,1,121,314,29,57,14,43,3,2
03-20-20,221,162,221,162,0,0,244,4228,4472,1080,0,0,142,193,20,28,14,29,1,1
03-19-20,59,30,59,30,0,0,177,3215,3392,834,0,0,22,51,8,8,9,15,0,0
03-18-20,29,11,29,11,0,0,116,2442,2558,591,0,0,11,29,0,0,3,6,0,0
03-17-20,18,4,18,4,0,0,82,1885,1967,1360,0,0,4,18,0,0,0,3,0,0
03-16-20,14,4,14,4,0,0,24,583,607,159,0,0,4,14,0,0,2,3,0,0
03-15-20,10,4,10,4,0,0,21,427,448,28,0,0,4,10,0,0,0,1,0,0
03-14-20,6,5,6,5,0,0,19,401,420,333,0,0,5,6,0,0,1,1,0,0
03-13-20,1,0,1,0,0,0,2,85,87,42,0,0,0,1,0,0,0,0,0,0
03-12-20,1,1,1,1,0,0,2,43,45,45,0,0,1,1,0,0,0,0,0,0
