date_stamp,us_county_fips,tn_covid_geo,cnt_total,cnt_total_new,cnt_confirmed,cnt_confirmed_new,cnt_active,cnt_active_new,cnt_hospitalized,cnt_hospitalized_new,cnt_recovered,cnt_recovered_new,cnt_death,cnt_death_new,cnt_tested_pos,cnt_tested_neg,cnt_tested,cnt_tested_new
2020-05-04,47111,47111,53,3,53,,29,2,9,0,21,1,3,0,53,796,849,42
2020-05-04,47105,47105,38,1,38,,13,0,3,0,26,2,0,0,38,682,720,10
2020-05-04,47103,47103,16,2,16,,7,2,2,0,9,0,0,0,16,692,708,44
2020-05-04,47123,47123,25,4,25,,16,7,2,0,12,1,1,0,25,471,496,21
2020-05-04,47143,47143,5,0,5,,1,0,0,0,4,0,0,0,5,618,623,26
2020-05-04,47101,47101,2,0,2,,0,0,0,0,2,0,0,0,2,150,152,11
2020-05-04,47147,47147,184,5,184,,72,5,21,0,112,0,0,0,184,1742,1926,68
2020-05-04,47189,47189,276,3,276,,116,0,22,0,155,3,5,0,276,2881,3157,105
2020-05-04,47187,47187,430,3,430,,135,-2,44,0,287,6,9,0,430,5522,5952,225
2020-05-04,47185,47185,14,0,14,,11,1,1,0,4,0,0,0,14,637,651,18
2020-05-04,47183,47183,23,0,23,,12,1,1,0,12,0,0,0,23,661,684,16
2020-05-04,47181,47181,4,0,4,,2,0,1,0,2,0,0,0,4,279,283,8
2020-05-04,47179,47179,57,0,57,,7,0,6,0,50,0,0,0,57,1904,1961,61
2020-05-04,47177,47177,8,0,8,,3,-1,0,0,5,1,0,0,8,872,880,71
2020-05-04,47175,47175,2,0,2,,0,0,0,0,2,0,0,0,2,214,216,14
2020-05-04,47173,47173,3,0,3,,1,0,0,0,2,0,0,0,3,290,293,2
2020-05-04,47171,47171,2,0,2,,1,0,0,0,1,0,0,0,2,162,164,0
2020-05-04,47169,47169,1347,1,1347,,1332,0,8,0,15,2,1,0,1347,1517,2864,8
2020-05-04,47167,47167,146,0,146,,91,0,13,1,56,1,1,1,146,1508,1654,34
2020-05-04,47165,47165,660,7,660,,293,4,184,0,332,6,38,0,660,3795,4455,111
2020-05-04,47163,47163,53,2,53,,9,5,6,0,47,1,1,0,53,1842,1895,212
2020-05-04,47161,47161,7,0,7,,6,1,1,0,2,0,0,0,7,203,210,9
2020-05-04,47159,47159,23,1,23,,9,0,1,0,14,2,1,0,23,495,518,24
2020-05-04,47157,47157,2877,62,2877,,1321,-40,191,0,1499,100,58,3,2877,23630,26507,749
2020-05-04,47155,47155,55,4,55,,18,4,6,0,39,3,1,0,55,1942,1997,74
2020-05-04,47153,47153,5,0,5,,0,0,1,0,5,0,0,0,5,571,576,27
2020-05-04,47151,47151,11,0,11,,0,0,0,0,12,1,0,0,11,285,296,9
2020-05-04,47149,47149,602,23,602,,374,15,61,0,218,9,11,0,602,5452,6054,281
2020-05-04,47145,47145,7,0,7,,0,0,1,0,8,1,0,0,7,1659,1666,34
2020-05-04,47099,47099,17,0,17,,0,-1,2,0,17,1,0,0,17,954,971,42
2020-05-04,47079,47079,13,0,13,,2,-1,3,0,11,1,0,0,13,741,754,20
2020-05-04,47095,47095,57,0,57,,17,1,0,0,41,0,0,0,57,1069,1126,3
2020-05-04,47043,47043,82,2,82,,37,1,13,0,45,1,0,0,82,1220,1302,46
2020-05-04,47041,47041,25,4,25,,13,3,0,0,12,1,0,0,25,707,732,46
2020-05-04,47039,47039,4,0,4,,0,0,0,0,4,0,0,0,4,191,195,9
2020-05-04,47037,47037,2995,91,2995,,1504,40,262,3,1466,54,29,1,2995,16906,19901,668
2020-05-04,47035,47035,84,4,84,,32,2,9,0,51,2,1,0,84,1893,1977,78
2020-05-04,47033,47033,7,0,7,,8,2,1,0,1,0,0,0,7,332,339,4
2020-05-04,47031,47031,43,2,43,,25,0,4,1,19,3,0,0,43,1239,1282,63
2020-05-04,47029,47029,16,0,16,,3,1,1,0,16,2,0,0,16,503,519,14
2020-05-04,47027,47027,5,0,5,,0,0,0,0,5,0,0,0,5,254,259,4
2020-05-04,47025,47025,5,0,5,,0,0,0,0,5,0,0,0,5,309,314,7
2020-05-04,47023,47023,10,0,10,,3,0,1,0,7,0,0,0,10,321,331,10
2020-05-04,47021,47021,56,3,56,,28,2,5,0,28,1,0,0,56,1023,1079,60
2020-05-04,47019,47019,14,0,14,,3,0,2,0,10,0,1,0,14,614,628,30
2020-05-04,47017,47017,19,1,19,,7,5,1,0,15,0,1,0,19,633,652,107
2020-05-04,47015,47015,12,0,12,,4,0,2,0,8,0,0,0,12,299,311,16
2020-05-04,47013,47013,16,0,16,,2,0,1,0,14,1,1,0,16,541,557,22
2020-05-04,47011,47011,56,3,56,,11,2,11,0,44,1,1,0,56,1053,1109,51
2020-05-04,47009,47009,65,2,65,,13,1,6,1,54,6,3,0,65,1383,1448,50
2020-05-04,47007,47007,598,0,598,,588,0,3,0,10,0,0,0,598,3061,3659,10
2020-05-04,47005,47005,6,0,6,,1,0,2,0,4,0,1,0,6,253,259,16
2020-05-04,47003,47003,200,0,200,,133,-19,7,0,64,19,3,0,200,1531,1731,60
2020-05-04,47045,47045,36,0,36,,12,2,4,0,27,1,0,0,36,783,819,43
2020-05-04,47047,47047,68,5,68,,20,5,11,0,47,0,1,0,68,1219,1287,38
2020-05-04,47001,47001,29,1,29,,4,-1,3,0,25,3,1,0,29,2324,2353,52
2020-05-04,47051,47051,36,0,36,,5,0,5,0,30,0,1,0,36,1325,1361,54
2020-05-04,47049,47049,5,1,5,,2,0,0,0,3,1,0,0,5,258,263,10
2020-05-04,47093,47093,246,3,246,,35,1,28,1,209,5,5,0,246,7822,8068,171
2020-05-04,47091,47091,5,2,5,,2,2,0,0,3,0,0,0,5,95,100,7
2020-05-04,47089,47089,26,2,26,,11,3,0,0,17,1,0,0,26,925,951,34
2020-05-04,47087,47087,7,0,7,,1,0,0,0,6,0,0,0,7,393,400,5
2020-05-04,47085,47085,11,0,11,,4,0,0,0,6,0,1,0,11,353,364,25
2020-05-04,47081,47081,45,0,45,,43,0,1,0,2,0,0,0,45,595,640,30
2020-05-04,47097,47097,24,0,24,,8,0,5,0,17,1,0,0,24,406,430,18
2020-05-04,47077,47077,8,-1,8,,4,0,0,0,5,0,0,0,8,632,640,5
2020-05-04,47075,47075,26,1,26,,11,1,6,0,15,1,1,0,26,400,426,11
2020-05-04,47083,47083,5,0,5,,1,0,3,0,4,0,0,0,5,192,197,4
2020-05-04,47071,47071,7,0,7,,4,0,0,0,3,0,0,0,7,872,879,11
2020-05-04,47069,47069,20,1,20,,7,0,2,0,13,1,0,0,20,546,566,20
2020-05-04,47067,47067,0,0,0,,0,0,0,0,0,0,0,0,0,77,77,2
2020-05-04,47065,47065,179,7,179,,76,6,42,0,91,2,13,0,179,3354,3533,74
2020-05-04,47053,47053,50,0,50,,22,2,4,0,30,1,1,0,50,1390,1440,44
2020-05-04,47063,47063,19,0,19,,6,1,3,0,14,2,2,0,19,1072,1091,71
2020-05-04,47061,47061,28,0,28,,4,-1,10,0,23,1,1,0,28,330,358,3
2020-05-04,47059,47059,43,0,43,,6,0,7,0,35,0,2,0,43,925,968,40
2020-05-04,47057,47057,6,0,6,,3,1,1,0,4,0,0,0,6,312,318,11
2020-05-04,47055,47055,8,0,8,,4,0,0,0,4,0,0,0,8,510,518,29
2020-05-04,47073,47073,31,1,31,,2,1,5,0,27,0,2,0,31,939,970,42
2020-05-05,47129,47129,6,0,6,0,0,0,0,0,6,0,0,0,6,365,371,12
2020-05-05,47131,47131,15,-1,15,-1,5,-2,1,0,10,1,1,0,15,477,492,6
2020-05-05,,47OOS,356,9,356,9,217,8,21,0,134,1,5,0,356,34267,34623,1573
2020-05-05,47139,47139,12,0,12,0,4,-2,1,0,8,2,0,0,12,233,245,13
2020-05-05,,47PEN,89,-44,89,-44,87,-45,0,0,2,1,0,0,89,23288,23377,587
2020-05-05,47135,47135,12,0,12,0,5,0,0,0,7,0,0,0,12,91,103,0
2020-05-05,47137,47137,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,4
2020-05-05,47127,47127,3,0,3,0,0,0,0,0,3,0,0,0,3,184,187,3
2020-05-05,47133,47133,10,1,10,1,3,1,1,0,7,0,0,0,10,688,698,29
2020-05-05,47125,47125,151,2,151,2,71,2,16,0,78,0,2,0,151,3778,3929,108
2020-05-05,47103,47103,16,0,16,0,7,0,2,0,9,0,0,0,16,723,739,31
2020-05-05,47121,47121,10,0,10,0,6,0,2,0,4,0,0,0,10,196,206,10
2020-05-05,47109,47109,11,0,11,0,0,-1,1,0,11,1,0,0,11,478,489,37
2020-05-05,47107,47107,106,3,106,3,92,1,7,0,12,1,2,1,106,1654,1760,18
2020-05-05,47119,47119,49,0,49,0,15,0,6,0,34,0,0,0,49,1753,1802,19
2020-05-05,47117,47117,24,0,24,0,10,0,5,0,13,0,1,0,24,657,681,4
2020-05-05,47115,47115,29,0,29,0,4,0,9,0,24,0,1,0,29,562,591,5
2020-05-05,47113,47113,140,-2,140,-2,53,-6,10,1,86,4,1,0,140,3062,3202,72
2020-05-05,47111,47111,53,0,53,0,26,-3,9,0,24,3,3,0,53,822,875,26
2020-05-05,47105,47105,38,0,38,0,9,-4,3,0,30,4,0,0,38,729,767,47
2020-05-05,47141,47141,160,21,160,21,66,21,3,0,89,0,5,0,160,2225,2385,238
2020-05-05,47123,47123,27,2,27,2,18,2,2,0,13,1,1,0,27,496,523,27
2020-05-05,47143,47143,6,1,6,1,2,1,0,0,4,0,0,0,6,629,635,12
2020-05-05,47165,47165,662,2,662,2,293,0,184,0,334,2,38,0,662,3901,4563,108
2020-05-05,47147,47147,185,1,185,1,68,-4,21,0,117,5,0,0,185,1814,1999,73
2020-05-05,47101,47101,2,0,2,0,0,0,0,0,2,0,0,0,2,153,155,3
2020-05-05,47189,47189,281,5,281,5,117,1,23,1,159,4,5,0,281,2975,3256,99
2020-05-05,47187,47187,438,8,438,8,141,6,44,0,289,2,9,0,438,5645,6083,131
2020-05-05,47185,47185,14,0,14,0,11,0,1,0,4,0,0,0,14,682,696,45
2020-05-05,47183,47183,24,1,24,1,3,-9,1,0,22,10,0,0,24,679,703,19
2020-05-05,47181,47181,4,0,4,0,2,0,1,0,2,0,0,0,4,280,284,1
2020-05-05,47179,47179,58,1,58,1,8,1,6,0,50,0,0,0,58,1946,2004,43
2020-05-05,47177,47177,8,0,8,0,3,0,0,0,5,0,0,0,8,944,952,72
2020-05-05,47175,47175,2,0,2,0,0,0,0,0,2,0,0,0,2,233,235,19
2020-05-05,47173,47173,3,0,3,0,1,0,0,0,2,0,0,0,3,296,299,6
2020-05-05,47171,47171,2,0,2,0,1,0,0,0,1,0,0,0,2,169,171,7
2020-05-05,47169,47169,1351,4,1351,4,1335,3,9,1,15,0,2,1,1351,1543,2894,30
2020-05-05,47167,47167,148,2,148,2,84,-7,13,0,64,8,1,0,148,1547,1695,41
2020-05-05,47163,47163,54,1,54,1,10,1,6,0,48,1,1,0,54,1999,2053,158
2020-05-05,47161,47161,7,0,7,0,5,-1,1,0,2,0,0,0,7,207,214,4
2020-05-05,47159,47159,22,-1,22,-1,4,-5,1,0,18,4,1,0,22,516,538,20
2020-05-05,47157,47157,2901,24,2901,24,1243,-78,194,3,1598,99,60,2,2901,24167,27068,561
2020-05-05,47155,47155,58,3,58,3,19,1,6,0,39,0,2,1,58,2040,2098,101
2020-05-05,47153,47153,5,0,5,0,0,0,1,0,5,0,0,0,5,574,579,3
2020-05-05,47151,47151,11,0,11,0,0,0,0,0,12,0,0,0,11,293,304,8
2020-05-05,47149,47149,620,18,620,18,389,15,61,0,219,1,12,1,620,5788,6408,354
2020-05-05,47145,47145,7,0,7,0,0,0,1,0,8,0,0,0,7,1726,1733,67
2020-05-05,47099,47099,17,0,17,0,0,0,2,0,17,0,0,0,17,958,975,4
2020-05-05,47097,47097,24,0,24,0,6,-2,5,0,19,2,0,0,24,418,442,12
2020-05-05,47095,47095,57,0,57,0,17,0,0,0,41,0,0,0,57,1071,1128,2
2020-05-05,47043,47043,84,2,84,2,37,0,13,0,47,2,0,0,84,1243,1327,25
2020-05-05,47041,47041,25,0,25,0,12,-1,0,0,13,1,0,0,25,721,746,14
2020-05-05,47039,47039,4,0,4,0,0,0,0,0,4,0,0,0,4,193,197,2
2020-05-05,47037,47037,3030,35,3030,35,1490,-14,265,3,1513,47,30,1,3030,17543,20573,672
2020-05-05,47035,47035,84,0,84,0,31,-1,9,0,52,1,1,0,84,1989,2073,96
2020-05-05,47033,47033,7,0,7,0,6,-2,1,0,3,2,0,0,7,338,345,6
2020-05-05,47031,47031,44,1,44,1,24,-1,5,1,21,2,0,0,44,1248,1292,10
2020-05-05,47029,47029,16,0,16,0,3,0,1,0,16,0,0,0,16,542,558,39
2020-05-05,47027,47027,5,0,5,0,0,0,0,0,5,0,0,0,5,259,264,5
2020-05-05,47025,47025,6,1,6,1,1,1,0,0,5,0,0,0,6,341,347,33
2020-05-05,47023,47023,10,0,10,0,2,-1,1,0,8,1,0,0,10,322,332,1
2020-05-05,47021,47021,57,1,57,1,28,0,6,1,29,1,0,0,57,1038,1095,16
2020-05-05,47019,47019,15,1,15,1,3,0,2,0,12,2,1,0,15,815,830,202
2020-05-05,47017,47017,18,-1,18,-1,5,-2,1,0,16,1,1,0,18,639,657,5
2020-05-05,47015,47015,12,0,12,0,4,0,2,0,8,0,0,0,12,301,313,2
2020-05-05,47013,47013,16,0,16,0,2,0,1,0,14,0,1,0,16,573,589,32
2020-05-05,47011,47011,59,3,59,3,11,0,11,0,47,3,1,0,59,1310,1369,260
2020-05-05,47009,47009,69,4,69,4,16,3,5,-1,54,0,3,0,69,1536,1605,157
2020-05-05,47007,47007,601,3,601,3,589,1,4,1,12,2,0,0,601,3060,3661,2
2020-05-05,47005,47005,6,0,6,0,0,-1,2,0,5,1,1,0,6,255,261,2
2020-05-05,47003,47003,201,1,201,1,127,-6,7,0,71,7,3,0,201,1543,1744,13
2020-05-05,47045,47045,37,1,37,1,7,-5,4,0,33,6,0,0,37,790,827,8
2020-05-05,47047,47047,69,1,69,1,13,-7,12,1,55,8,1,0,69,1255,1324,37
2020-05-05,47001,47001,28,-1,28,-1,3,-1,3,0,25,0,1,0,28,2424,2452,99
2020-05-05,47051,47051,36,0,36,0,5,0,5,0,30,0,1,0,36,1344,1380,19
2020-05-05,47049,47049,5,0,5,0,2,0,0,0,3,0,0,0,5,290,295,32
2020-05-05,47093,47093,248,2,248,2,37,2,28,0,209,0,5,0,248,8092,8340,272
2020-05-05,47091,47091,5,0,5,0,2,0,0,0,3,0,0,0,5,101,106,6
2020-05-05,47089,47089,25,-1,25,-1,10,-1,0,0,17,0,0,0,25,970,995,44
2020-05-05,47087,47087,7,0,7,0,0,-1,0,0,7,1,0,0,7,416,423,23
2020-05-05,47085,47085,11,0,11,0,4,0,0,0,6,0,1,0,11,359,370,6
2020-05-05,47081,47081,47,2,47,2,45,2,1,0,2,0,0,0,47,598,645,5
2020-05-05,47079,47079,13,0,13,0,2,0,3,0,11,0,0,0,13,766,779,25
2020-05-05,47077,47077,9,1,9,1,2,-2,0,0,8,3,0,0,9,647,656,16
2020-05-05,47075,47075,26,0,26,0,6,-5,6,0,20,5,1,0,26,411,437,11
2020-05-05,47083,47083,6,1,6,1,2,1,4,1,4,0,0,0,6,193,199,2
2020-05-05,47071,47071,7,0,7,0,3,-1,0,0,4,1,0,0,7,880,887,8
2020-05-05,47069,47069,20,0,20,0,5,-2,2,0,15,2,0,0,20,567,587,21
2020-05-05,47067,47067,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,3
2020-05-05,47065,47065,183,4,183,4,77,1,42,0,94,3,13,0,183,3452,3635,102
2020-05-05,47053,47053,50,0,50,0,13,-9,4,0,39,9,1,0,50,1417,1467,27
2020-05-05,47063,47063,19,0,19,0,5,-1,3,0,16,2,2,0,19,1163,1182,91
2020-05-05,47061,47061,28,0,28,0,4,0,10,0,23,0,1,0,28,331,359,1
2020-05-05,47059,47059,43,0,43,0,4,-2,7,0,37,2,2,0,43,930,973,5
2020-05-05,47057,47057,6,0,6,0,3,0,1,0,4,0,0,0,6,324,330,12
2020-05-05,47055,47055,8,0,8,0,2,-2,0,0,6,2,0,0,8,513,521,3
2020-05-05,47073,47073,31,0,31,0,1,-1,5,0,28,1,2,0,31,948,979,9
2020-05-06,47127,47127,3,0,3,0,0,0,0,0,3,0,0,0,3,184,187,0
2020-05-06,47129,47129,6,0,6,0,0,0,0,0,6,0,0,0,6,383,389,18
2020-05-06,47131,47131,15,0,15,0,4,-1,1,0,10,0,1,0,15,496,511,19
2020-05-06,47137,47137,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,1
2020-05-06,47133,47133,10,0,10,0,3,0,1,0,7,0,0,0,10,696,706,8
2020-05-06,,47PEN,76,-13,76,-13,75,-12,0,0,1,-1,0,0,76,23976,24052,675
2020-05-06,47135,47135,13,1,13,1,6,1,0,0,7,0,0,0,13,92,105,2
2020-05-06,47125,47125,153,2,153,2,72,1,16,0,79,1,2,0,153,4008,4161,232
2020-05-06,,47OOS,344,-12,344,-12,210,-7,22,1,153,19,6,1,344,35717,36061,1438
2020-05-06,47123,47123,26,-1,26,-1,10,-8,2,0,15,2,1,0,26,515,541,18
2020-05-06,47101,47101,2,0,2,0,0,0,0,0,2,0,0,0,2,155,157,2
2020-05-06,47109,47109,11,0,11,0,0,0,1,0,11,0,0,0,11,57,68,-421
2020-05-06,47107,47107,107,1,107,1,90,-2,7,0,13,1,3,1,107,1661,1768,8
2020-05-06,47119,47119,51,2,51,2,16,1,6,0,35,1,0,0,51,1788,1839,37
2020-05-06,47117,47117,23,-1,23,-1,8,-2,5,0,14,1,1,0,23,669,692,11
2020-05-06,47115,47115,29,0,29,0,5,1,9,0,23,-1,1,0,29,574,603,12
2020-05-06,47113,47113,144,4,144,4,56,3,13,3,87,1,1,0,144,3119,3263,61
2020-05-06,47111,47111,54,1,54,1,27,1,9,0,24,0,3,0,54,827,881,6
2020-05-06,47105,47105,39,1,39,1,10,1,3,0,29,-1,0,0,39,780,819,52
2020-05-06,47103,47103,16,0,16,0,7,0,2,0,9,0,0,0,16,724,740,1
2020-05-06,47139,47139,12,0,12,0,4,0,1,0,8,0,0,0,12,236,248,3
2020-05-06,47121,47121,11,1,11,1,7,1,2,0,4,0,0,0,11,198,209,3
2020-05-06,47141,47141,162,2,162,2,68,2,4,1,89,0,5,0,162,2345,2507,122
2020-05-06,47163,47163,52,-2,52,-2,5,-5,6,0,46,-2,1,0,52,2034,2086,33
2020-05-06,47145,47145,7,0,7,0,0,0,1,0,7,-1,0,0,7,1764,1771,38
2020-05-06,47099,47099,17,0,17,0,0,0,2,0,17,0,0,0,17,960,977,2
2020-05-06,47187,47187,436,-2,436,-2,131,-10,44,0,295,6,10,1,436,5776,6212,129
2020-05-06,47185,47185,15,1,15,1,11,0,1,0,4,0,0,0,15,690,705,9
2020-05-06,47183,47183,24,0,24,0,2,-1,1,0,22,0,0,0,24,685,709,6
2020-05-06,47181,47181,4,0,4,0,2,0,1,0,2,0,0,0,4,284,288,4
2020-05-06,47179,47179,59,1,59,1,10,2,6,0,49,-1,0,0,59,1992,2051,47
2020-05-06,47177,47177,10,2,10,2,4,1,0,0,6,1,0,0,10,960,970,18
2020-05-06,47175,47175,2,0,2,0,0,0,0,0,2,0,0,0,2,236,238,3
2020-05-06,47173,47173,3,0,3,0,1,0,0,0,2,0,0,0,3,305,308,9
2020-05-06,47171,47171,2,0,2,0,1,0,0,0,1,0,0,0,2,286,288,117
2020-05-06,47169,47169,1355,4,1355,4,1338,3,9,0,15,0,2,0,1355,1551,2906,12
2020-05-06,47167,47167,155,7,155,7,89,5,14,1,64,0,2,1,155,1605,1760,65
2020-05-06,47165,47165,671,9,671,9,303,10,185,1,330,-4,38,0,671,4023,4694,131
2020-05-06,47161,47161,7,0,7,0,5,0,1,0,2,0,0,0,7,210,217,3
2020-05-06,47159,47159,23,1,23,1,4,0,1,0,18,0,1,0,23,526,549,11
2020-05-06,47157,47157,3010,109,3010,109,1287,44,238,44,1659,61,64,4,3010,25177,28187,1119
2020-05-06,47155,47155,60,2,60,2,20,1,6,0,38,-1,2,0,60,2095,2155,57
2020-05-06,47153,47153,7,2,7,2,2,2,1,0,5,0,0,0,7,682,689,110
2020-05-06,47151,47151,11,0,11,0,0,0,0,0,11,-1,0,0,11,306,317,13
2020-05-06,47149,47149,655,35,655,35,409,20,64,3,232,13,14,2,655,6204,6859,451
2020-05-06,47147,47147,186,1,186,1,66,-2,22,1,120,3,0,0,186,1853,2039,40
2020-05-06,47143,47143,6,0,6,0,2,0,0,0,4,0,0,0,6,635,641,6
2020-05-06,47097,47097,25,1,25,1,7,1,5,0,18,-1,0,0,25,608,633,191
2020-05-06,47189,47189,287,6,287,6,117,0,26,3,163,4,7,2,287,3061,3348,92
2020-05-06,47093,47093,252,4,252,4,39,2,28,0,208,-1,5,0,252,8302,8554,214
2020-05-06,47041,47041,25,0,25,0,1,-11,0,0,0,-13,0,0,25,727,752,6
2020-05-06,47039,47039,4,0,4,0,0,0,0,0,4,0,0,0,4,202,206,9
2020-05-06,47037,47037,3128,98,3128,98,1496,6,274,9,1601,88,31,1,3128,18156,21284,711
2020-05-06,47035,47035,85,1,85,1,32,1,9,0,52,0,1,0,85,2025,2110,37
2020-05-06,47033,47033,7,0,7,0,4,-2,1,0,3,0,0,0,7,345,352,7
2020-05-06,47031,47031,45,1,45,1,24,0,5,0,21,0,0,0,45,1257,1302,10
2020-05-06,47029,47029,16,0,16,0,1,-2,1,0,15,-1,0,0,16,557,573,15
2020-05-06,47027,47027,6,1,6,1,1,1,0,0,5,0,0,0,6,259,265,1
2020-05-06,47025,47025,6,0,6,0,1,0,0,0,5,0,0,0,6,370,376,29
2020-05-06,47023,47023,10,0,10,0,0,-2,1,0,10,2,0,0,10,333,343,11
2020-05-06,47021,47021,58,1,58,1,29,1,6,0,29,0,0,0,58,1070,1128,33
2020-05-06,47019,47019,16,1,16,1,2,-1,2,0,13,1,1,0,16,829,845,15
2020-05-06,47017,47017,18,0,18,0,1,-4,1,0,16,0,1,0,18,733,751,94
2020-05-06,47015,47015,12,0,12,0,4,0,2,0,8,0,0,0,12,314,326,13
2020-05-06,47013,47013,16,0,16,0,2,0,1,0,13,-1,1,0,16,723,739,150
2020-05-06,47011,47011,61,2,61,2,13,2,11,0,47,0,1,0,61,1330,1391,22
2020-05-06,47009,47009,69,0,69,0,14,-2,5,0,52,-2,3,0,69,1796,1865,260
2020-05-06,47007,47007,601,0,601,0,580,-9,4,0,21,9,0,0,601,3087,3688,27
2020-05-06,47005,47005,7,1,7,1,1,1,2,0,5,0,1,0,7,348,355,94
2020-05-06,47003,47003,212,11,212,11,121,-6,7,0,88,17,3,0,212,1565,1777,33
2020-05-06,47001,47001,29,1,29,1,4,1,3,0,24,-1,1,0,29,2478,2507,55
2020-05-06,47043,47043,84,0,84,0,36,-1,13,0,48,1,0,0,84,1319,1403,76
2020-05-06,47045,47045,38,1,38,1,6,-1,4,0,32,-1,0,0,38,838,876,49
2020-05-06,47095,47095,59,2,59,2,18,1,0,0,41,0,0,0,59,1096,1155,27
2020-05-06,47049,47049,5,0,5,0,2,0,0,0,3,0,0,0,5,421,426,131
2020-05-06,47047,47047,73,4,73,4,15,2,12,0,57,2,1,0,73,1284,1357,33
2020-05-06,47091,47091,7,2,7,2,4,2,0,0,3,0,0,0,7,107,114,8
2020-05-06,47089,47089,26,1,26,1,10,0,0,0,16,-1,0,0,26,987,1013,18
2020-05-06,47087,47087,7,0,7,0,0,0,0,0,7,0,0,0,7,425,432,9
2020-05-06,47085,47085,11,0,11,0,4,0,0,0,6,0,1,0,11,369,380,10
2020-05-06,47083,47083,6,0,6,0,2,0,4,0,4,0,0,0,6,196,202,3
2020-05-06,47079,47079,13,0,13,0,0,-2,3,0,13,2,0,0,13,774,787,8
2020-05-06,47077,47077,10,1,10,1,2,0,0,0,8,0,0,0,10,665,675,19
2020-05-06,47075,47075,26,0,26,0,6,0,6,0,19,-1,1,0,26,420,446,9
2020-05-06,47073,47073,31,0,31,0,1,0,5,0,28,0,2,0,31,957,988,9
2020-05-06,47081,47081,47,0,47,0,43,-2,1,0,4,2,0,0,47,608,655,10
2020-05-06,47069,47069,22,2,22,2,6,1,2,0,16,1,0,0,22,599,621,34
2020-05-06,47067,47067,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,1
2020-05-06,47065,47065,196,13,196,13,86,9,42,0,97,3,13,0,196,3785,3981,346
2020-05-06,47063,47063,19,0,19,0,1,-4,3,0,16,0,2,0,19,1187,1206,24
2020-05-06,47051,47051,36,0,36,0,5,0,5,0,30,0,1,0,36,1352,1388,8
2020-05-06,47061,47061,28,0,28,0,4,0,10,0,23,0,1,0,28,332,360,1
2020-05-06,47059,47059,43,0,43,0,2,-2,7,0,39,2,2,0,43,959,1002,29
2020-05-06,47057,47057,6,0,6,0,2,-1,1,0,4,0,0,0,6,336,342,12
2020-05-06,47055,47055,9,1,9,1,2,0,0,0,7,1,0,0,9,624,633,112
2020-05-06,47053,47053,50,0,50,0,11,-2,4,0,38,-1,1,0,50,1432,1482,15
2020-05-06,47071,47071,7,0,7,0,3,0,0,0,4,0,0,0,7,887,894,7
2020-05-07,47127,47127,3,0,3,0,0,0,0,0,3,0,0,0,3,193,196,9
2020-05-07,47129,47129,6,0,6,0,0,0,0,0,6,0,0,0,6,400,406,17
2020-05-07,47131,47131,15,0,15,0,4,0,1,0,10,0,1,0,15,523,538,27
2020-05-07,47137,47137,0,0,0,0,0,0,0,0,0,0,0,0,0,184,184,2
2020-05-07,47133,47133,11,1,11,1,3,0,1,0,8,1,0,0,11,718,729,23
2020-05-07,,47PEN,56,-20,56,-20,55,-20,0,0,1,0,0,0,56,24859,24915,863
2020-05-07,47135,47135,13,0,13,0,6,0,0,0,7,0,0,0,13,96,109,4
2020-05-07,47125,47125,155,2,155,2,73,1,17,1,80,1,2,0,155,4123,4278,117
2020-05-07,,47OOS,354,10,354,10,207,-3,21,-1,142,-11,5,-1,354,36921,37275,1214
2020-05-07,47123,47123,26,0,26,0,10,0,3,1,15,0,1,0,26,536,562,21
2020-05-07,47101,47101,2,0,2,0,0,0,0,0,2,0,0,0,2,167,169,12
2020-05-07,47109,47109,11,0,11,0,0,0,1,0,11,0,0,0,11,498,509,441
2020-05-07,47107,47107,108,1,108,1,91,1,7,0,14,1,3,0,108,1755,1863,95
2020-05-07,47119,47119,52,1,52,1,17,1,6,0,35,0,0,0,52,1844,1896,57
2020-05-07,47117,47117,24,1,24,1,7,-1,5,0,16,2,1,0,24,699,723,31
2020-05-07,47115,47115,29,0,29,0,5,0,9,0,23,0,1,0,29,594,623,20
2020-05-07,47113,47113,145,1,145,1,54,-2,15,2,90,3,1,0,145,3258,3403,140
2020-05-07,47111,47111,55,1,55,1,27,0,9,0,25,1,3,0,55,842,897,16
2020-05-07,47105,47105,38,-1,38,-1,9,-1,3,0,29,0,0,0,38,808,846,27
2020-05-07,47103,47103,16,0,16,0,6,-1,2,0,10,1,0,0,16,761,777,37
2020-05-07,47139,47139,12,0,12,0,4,0,1,0,8,0,0,0,12,278,290,42
2020-05-07,47121,47121,17,6,17,6,11,4,3,1,6,2,0,0,17,213,230,21
2020-05-07,47141,47141,162,0,162,0,68,0,5,1,89,0,5,0,162,2381,2543,36
2020-05-07,47163,47163,52,0,52,0,4,-1,6,0,47,1,1,0,52,2071,2123,37
2020-05-07,47145,47145,8,1,8,1,1,1,1,0,7,0,0,0,8,1806,1814,43
2020-05-07,47099,47099,19,2,19,2,2,2,2,0,17,0,0,0,19,979,998,21
2020-05-07,47187,47187,434,-2,434,-2,128,-3,45,1,296,1,10,0,434,5908,6342,130
