pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,raterecovered
61,Northwest Territories,Territoires du Nord-Ouest,14-07-2021,1,128,0.0,0,128,0.0,25233,128,100.0,0.0,554522.68,0,0.0,281.29,0.0,0,0.0,0.0,41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,281.29
62,Nunavut,Nunavut,14-07-2021,1,657,0.0,4,657,0.0,18336,653,99.39,0.0,465345.28,0,0.0,1667.39,10.15,0,0.61,0.0,74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1657.23
99,Repatriated travellers,Voyageurs rapatriés,14-07-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,14-07-2021,,1421819,0.0,26195,1421819,0.0,37613760,1390525,97.8,0.0,983466.34,381,0.03,3717.55,68.49,7,1.84,0.0,49284,477,0.36,5099,13.33,6535,17.09,158,0.41,3192,8.35,67,0.18,456.0,1.19,10.0,0.03,3635.73
59,British Columbia,Colombie-Britannique,15-07-2021,1,148286,0.0,1761,148286,0.0,2968534,145859,98.36,0.0,569251.2,58,0.04,2843.56,33.77,1,1.19,0.0,4171,42,0.45,666,12.77,616,11.81,7,0.13,371,7.11,1,0.02,53.0,1.02,0.0,0.0,2797.02
48,Alberta,Alberta,15-07-2021,1,232635,0.0,2312,232635,0.0,4753646,229745,98.76,0.0,1069947.21,53,0.02,5236.13,52.04,1,0.99,0.0,6859,43,0.25,578,13.01,581,13.08,11,0.25,276,6.21,5,0.11,39.43,0.89,1.0,0.02,5171.08
47,Saskatchewan,Saskatchewan,15-07-2021,1,49341,0.0,573,49341,0.0,934916,48395,98.08,0.0,792406.45,30,0.06,4181.99,48.57,0,1.16,0.0,1400,9,0.76,373,31.61,480,40.68,5,0.42,189,16.02,3,0.25,27.0,2.29,0.0,0.04,4101.81
46,Manitoba,Manitoba,15-07-2021,1,57026,0.0,1164,57026,0.0,891028,54891,96.26,0.0,643915.69,40,0.07,4121.08,84.12,1,2.04,0.0,1707,48,1.7,971,70.17,774,55.93,24,1.73,361,26.09,7,0.51,51.57,3.73,1.0,0.07,3966.79
35,Ontario,Ontario,15-07-2021,1,547705,0.0,9011,547705,0.0,16117807,536987,98.04,0.0,1087110.95,143,0.03,3694.15,60.78,9,1.65,0.0,29085,168,0.31,1707,11.51,2524,17.02,81,0.55,1084,7.31,42,0.28,154.86,1.04,6.0,0.04,3621.86
24,Quebec,Québec,15-07-2021,1,376109,0.0,11232,376109,0.0,10107130,364222,96.84,0.0,1174633.72,65,0.02,4371.08,130.54,1,2.99,0.0,17212,67,0.17,655,7.61,1159,13.47,18,0.21,680,7.9,3,0.03,97.14,1.13,0.0,0.0,4232.93
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-07-2021,1,1433,0.0,7,1433,0.0,309011,1376,96.02,0.0,593620.63,23,1.61,275.28,1.34,0,0.49,0.0,429,0,3.49,50,9.61,47,9.03,0,0.0,33,6.34,0,0.0,4.71,0.91,0.0,0.0,264.33
13,New Brunswick,Nouveau-Brunswick,15-07-2021,1,2343,0.0,46,2343,0.0,382830,2288,97.65,0.0,485070.8,7,0.3,296.87,5.83,0,1.96,0.0,756,1,0.38,9,1.14,11,1.39,1,0.13,7,0.89,0,0.0,1.0,0.13,0.0,0.0,289.9
12,Nova Scotia,Nouvelle-Écosse,15-07-2021,1,5870,0.0,92,5870,0.0,984673,5756,98.06,0.0,992558.88,0,0.0,591.7,9.27,0,1.57,0.0,3766,6,0.37,22,2.22,30,3.02,0,0.0,6,0.6,0,0.0,0.86,0.09,0.0,0.0,580.21
11,Prince Edward Island,Île-du-Prince-Édouard,15-07-2021,0,208,0.0,0,208,0.0,176985,208,100.0,0.0,1077088.33,0,0.0,126.58,0.0,0,0.0,0.0,189,0,0.0,0,0.0,1,0.61,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,126.58
60,Yukon,Yukon,15-07-2021,1,490,0.0,6,490,0.0,9129,405,82.65,0.0,212371.47,6,1.22,1139.91,13.96,0,1.22,0.0,0,17,16.12,79,183.78,133,309.4,1,2.33,43,100.03,1,2.33,6.14,14.29,0.0,0.33,942.17
61,Northwest Territories,Territoires du Nord-Ouest,15-07-2021,1,128,0.0,0,128,0.0,25274,128,100.0,0.0,555423.7,0,0.0,281.29,0.0,0,0.0,0.0,41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,281.29
62,Nunavut,Nunavut,15-07-2021,1,657,0.0,4,657,0.0,18348,653,99.39,0.0,465649.82,0,0.0,1667.39,10.15,0,0.61,0.0,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1657.23
99,Repatriated travellers,Voyageurs rapatriés,15-07-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,15-07-2021,,1422244,0.0,26208,1422244,0.0,37679387,1390926,97.8,0.0,985182.26,425,0.03,3718.66,68.52,13,1.84,0.0,65627,401,0.36,5110,13.36,6356,16.62,148,0.39,3050,7.97,62,0.16,435.71,1.14,9.0,0.02,3636.78
59,British Columbia,Colombie-Britannique,16-07-2021,1,148331,0.0,1761,148331,0.0,2976255,145908,98.37,0.0,570731.79,45,0.03,2844.42,33.77,0,1.19,0.0,7721,49,0.45,662,12.69,626,12.0,5,0.1,300,5.75,1,0.02,42.86,0.82,0.0,0.0,2797.96
48,Alberta,Alberta,16-07-2021,1,232676,0.0,2314,232676,0.0,4759862,229783,98.76,0.0,1071346.3,41,0.02,5237.05,52.08,2,0.99,0.0,6216,38,0.25,579,13.03,579,13.03,13,0.29,265,5.96,7,0.16,37.86,0.85,1.0,0.02,5171.94
47,Saskatchewan,Saskatchewan,16-07-2021,1,49362,0.0,575,49362,0.0,936489,48407,98.07,0.0,793739.68,21,0.04,4183.77,48.74,2,1.16,0.0,1573,12,0.77,380,32.21,480,40.68,7,0.59,164,13.9,4,0.34,23.43,1.99,1.0,0.05,4102.83
46,Manitoba,Manitoba,16-07-2021,1,57065,0.0,1164,57065,0.0,892750,54943,96.28,0.0,645160.12,39,0.07,4123.89,84.12,0,2.04,0.0,1722,52,1.68,958,69.23,759,54.85,17,1.23,326,23.56,4,0.29,46.57,3.37,1.0,0.04,3970.54
35,Ontario,Ontario,16-07-2021,1,547864,0.0,9021,547864,0.0,16149136,537176,98.05,0.0,1089224.02,159,0.03,3695.22,60.84,10,1.65,0.0,31329,189,0.3,1667,11.24,2483,16.75,82,0.55,1060,7.15,44,0.3,151.43,1.02,6.0,0.04,3623.14
24,Quebec,Québec,16-07-2021,1,376192,0.0,11235,376192,0.0,10121986,364328,96.85,0.0,1176360.26,83,0.02,4372.04,130.57,3,2.99,0.0,14856,106,0.17,629,7.31,1173,13.63,18,0.21,476,5.53,5,0.06,68.0,0.79,1.0,0.01,4234.16
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-07-2021,1,1433,0.0,7,1433,0.0,309321,1376,96.02,0.0,594216.15,0,0.0,275.28,1.34,0,0.49,0.0,310,0,3.49,50,9.61,46,8.84,0,0.0,31,5.96,0,0.0,4.43,0.85,0.0,0.0,264.33
13,New Brunswick,Nouveau-Brunswick,16-07-2021,1,2345,0.0,46,2345,0.0,383575,2290,97.65,0.0,486014.76,2,0.09,297.13,5.83,0,1.96,0.0,745,2,0.38,9,1.14,10,1.27,1,0.13,9,1.14,0,0.0,1.29,0.16,0.0,0.0,290.16
12,Nova Scotia,Nouvelle-Écosse,16-07-2021,1,5870,0.0,92,5870,0.0,988111,5770,98.3,0.0,996024.41,0,0.0,591.7,9.27,0,1.57,0.0,3438,14,0.14,8,0.81,28,2.82,0,0.0,5,0.5,0,0.0,0.71,0.07,0.0,0.0,581.62
11,Prince Edward Island,Île-du-Prince-Édouard,16-07-2021,0,208,0.0,0,208,0.0,177177,208,100.0,0.0,1078256.79,0,0.0,126.58,0.0,0,0.0,0.0,192,0,0.0,0,0.0,1,0.61,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,126.58
60,Yukon,Yukon,16-07-2021,1,497,0.0,6,497,0.0,9129,414,83.3,0.0,212371.47,7,1.41,1156.19,13.96,0,1.21,0.0,0,9,15.49,77,179.13,140,325.69,1,2.33,41,95.38,1,2.33,5.86,13.63,0.0,0.33,963.1
61,Northwest Territories,Territoires du Nord-Ouest,16-07-2021,1,128,0.0,0,128,0.0,25307,128,100.0,0.0,556148.91,0,0.0,281.29,0.0,0,0.0,0.0,33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,281.29
62,Nunavut,Nunavut,16-07-2021,1,657,0.0,4,657,0.0,18373,653,99.39,0.0,466284.29,0,0.0,1667.39,10.15,0,0.61,0.0,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1657.23
99,Repatriated travellers,Voyageurs rapatriés,16-07-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,16-07-2021,,1422641,0.0,26225,1422641,0.0,37747547,1391397,97.8,0.0,986964.4,397,0.03,3719.7,68.57,17,1.84,0.0,68160,471,0.35,5019,13.12,6325,16.54,144,0.38,2677,7.0,66,0.17,382.43,1.0,9.0,0.02,3638.01
59,British Columbia,Colombie-Britannique,17-07-2021,0,148387,0.0,1761,148387,0.0,2980164,145908,98.33,0.0,571481.39,56,0.04,2845.49,33.77,0,1.19,0.0,3909,0,0.48,718,13.77,652,12.5,5,0.1,310,5.94,1,0.02,44.29,0.85,0.0,0.0,2797.96
48,Alberta,Alberta,17-07-2021,0,232725,0.0,2314,232725,0.0,4766227,229783,98.74,0.0,1072778.93,49,0.02,5238.16,52.08,0,0.99,0.0,6365,0,0.27,628,14.13,586,13.19,13,0.29,283,6.37,7,0.16,40.43,0.91,1.0,0.02,5171.94
47,Saskatchewan,Saskatchewan,17-07-2021,1,49397,0.0,575,49397,0.0,937656,48462,98.11,0.0,794728.79,35,0.07,4186.74,48.74,0,1.16,0.0,1167,55,0.73,360,30.51,466,39.5,7,0.59,157,13.31,3,0.25,22.43,1.9,0.0,0.04,4107.49
46,Manitoba,Manitoba,17-07-2021,1,57124,0.0,1164,57124,0.0,895836,55001,96.28,0.0,647390.27,59,0.1,4128.16,84.12,0,2.04,0.0,3086,58,1.68,959,69.3,771,55.72,16,1.16,298,21.54,4,0.29,42.57,3.08,1.0,0.04,3974.74
35,Ontario,Ontario,17-07-2021,1,548040,0.0,9024,548040,0.0,16177262,537379,98.05,0.0,1091121.06,176,0.03,3696.41,60.86,3,1.65,0.0,28126,203,0.3,1637,11.04,2450,16.52,77,0.52,1057,7.13,39,0.26,151.0,1.02,6.0,0.04,3624.5
24,Quebec,Québec,17-07-2021,0,376192,0.0,11235,376192,0.0,10121986,364328,96.85,0.0,1176360.26,0,0.0,4372.04,130.57,0,2.99,0.0,0,0,0.17,629,7.31,1173,13.63,18,0.21,476,5.53,5,0.06,68.0,0.79,1.0,0.01,4234.16
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-07-2021,0,1433,0.0,7,1433,0.0,309748,1376,96.02,0.0,595036.43,0,0.0,275.28,1.34,0,0.49,0.0,427,0,3.49,50,9.61,46,8.84,0,0.0,31,5.96,0,0.0,4.43,0.85,0.0,0.0,264.33
13,New Brunswick,Nouveau-Brunswick,17-07-2021,1,2345,0.0,46,2345,0.0,384353,2290,97.65,0.0,487000.54,0,0.0,297.13,5.83,0,1.96,0.0,778,0,0.38,9,1.14,10,1.27,1,0.13,9,1.14,0,0.0,1.29,0.16,0.0,0.0,290.16
12,Nova Scotia,Nouvelle-Écosse,17-07-2021,1,5870,0.0,92,5870,0.0,990790,5773,98.35,0.0,998724.87,0,0.0,591.7,9.27,0,1.57,0.0,2679,3,0.09,5,0.5,20,2.02,0,0.0,4,0.4,0,0.0,0.57,0.06,0.0,0.0,581.92
11,Prince Edward Island,Île-du-Prince-Édouard,17-07-2021,0,208,0.0,0,208,0.0,177360,208,100.0,0.0,1079370.49,0,0.0,126.58,0.0,0,0.0,0.0,183,0,0.0,0,0.0,1,0.61,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,126.58
60,Yukon,Yukon,17-07-2021,1,502,0.0,6,502,0.0,9129,420,83.67,0.0,212371.47,5,1.0,1167.82,13.96,0,1.2,0.0,0,6,15.14,76,176.8,114,265.2,1,2.33,41,95.38,1,2.33,5.86,13.63,0.0,0.33,977.06
61,Northwest Territories,Territoires du Nord-Ouest,17-07-2021,0,128,0.0,0,128,0.0,25330,128,100.0,0.0,556654.36,0,0.0,281.29,0.0,0,0.0,0.0,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,281.29
62,Nunavut,Nunavut,17-07-2021,0,657,0.0,4,657,0.0,18380,653,99.39,0.0,466461.94,0,0.0,1667.39,10.15,0,0.61,0.0,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1657.23
99,Repatriated travellers,Voyageurs rapatriés,17-07-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,17-07-2021,,1423021,0.0,26228,1423021,0.0,37794221,1391722,97.8,0.0,988184.76,380,0.03,3720.69,68.58,3,1.84,0.0,46674,325,0.36,5071,13.26,6289,16.44,138,0.36,2666,6.97,60,0.16,380.86,1.0,9.0,0.02,3638.86
59,British Columbia,Colombie-Britannique,18-07-2021,0,148447,0.0,1761,148447,0.0,2980164,145908,98.29,0.0,571481.39,60,0.04,2846.65,33.77,0,1.19,0.0,0,0,0.52,778,14.92,675,12.94,5,0.1,323,6.19,1,0.02,46.14,0.88,0.0,0.0,2797.96
48,Alberta,Alberta,18-07-2021,0,232768,0.0,2314,232768,0.0,4766227,229783,98.72,0.0,1072778.93,43,0.02,5239.13,52.08,0,0.99,0.0,0,0,0.29,671,15.1,576,12.96,13,0.29,297,6.68,7,0.16,42.43,0.95,1.0,0.02,5171.94
47,Saskatchewan,Saskatchewan,18-07-2021,1,49433,0.0,575,49433,0.0,938646,48576,98.27,0.0,795567.89,36,0.07,4189.79,48.74,0,1.16,0.0,990,114,0.57,282,23.9,475,40.26,7,0.59,173,14.66,2,0.17,24.71,2.09,0.0,0.02,4117.15
46,Manitoba,Manitoba,18-07-2021,1,57164,0.0,1165,57164,0.0,895836,55061,96.32,0.0,647390.27,40,0.07,4131.05,84.19,1,2.04,0.0,0,60,1.64,938,67.79,747,53.98,15,1.08,275,19.87,4,0.29,39.29,2.84,1.0,0.04,3979.07
35,Ontario,Ontario,18-07-2021,1,548217,0.0,9030,548217,0.0,16177262,537545,98.05,0.0,1091121.06,177,0.03,3697.6,60.91,6,1.65,0.0,0,166,0.3,1642,11.07,2414,16.28,74,0.5,1068,7.2,39,0.26,152.57,1.03,6.0,0.04,3625.62
24,Quebec,Québec,18-07-2021,0,376330,0.0,11235,376330,0.0,10121986,364328,96.81,0.0,1176360.26,138,0.04,4373.64,130.57,0,2.99,0.0,0,0,0.2,767,8.91,1184,13.76,18,0.21,467,5.43,4,0.05,66.71,0.78,1.0,0.01,4234.16
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-07-2021,0,1433,0.0,7,1433,0.0,309748,1376,96.02,0.0,595036.43,0,0.0,275.28,1.34,0,0.49,0.0,0,0,3.49,50,9.61,46,8.84,0,0.0,31,5.96,0,0.0,4.43,0.85,0.0,0.0,264.33
13,New Brunswick,Nouveau-Brunswick,18-07-2021,1,2346,0.0,46,2346,0.0,384988,2290,97.61,0.0,487805.13,1,0.04,297.25,5.83,0,1.96,0.0,635,0,0.43,10,1.27,11,1.39,0,0.0,10,1.27,0,0.0,1.43,0.18,0.0,0.0,290.16
12,Nova Scotia,Nouvelle-Écosse,18-07-2021,1,5873,0.0,92,5873,0.0,993112,5773,98.3,0.0,1001065.47,3,0.05,592.0,9.27,0,1.57,0.0,2322,0,0.14,8,0.81,20,2.02,0,0.0,4,0.4,0,0.0,0.57,0.06,0.0,0.0,581.92
11,Prince Edward Island,Île-du-Prince-Édouard,18-07-2021,0,208,0.0,0,208,0.0,177360,208,100.0,0.0,1079370.49,0,0.0,126.58,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.61,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,126.58
60,Yukon,Yukon,18-07-2021,0,502,0.0,6,502,0.0,9129,420,83.67,0.0,212371.47,0,0.0,1167.82,13.96,0,1.2,0.0,0,0,15.14,76,176.8,114,265.2,1,2.33,41,95.38,1,2.33,5.86,13.63,0.0,0.33,977.06
61,Northwest Territories,Territoires du Nord-Ouest,18-07-2021,0,128,0.0,0,128,0.0,25330,128,100.0,0.0,556654.36,0,0.0,281.29,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,281.29
62,Nunavut,Nunavut,18-07-2021,0,657,0.0,4,657,0.0,18380,653,99.39,0.0,466461.94,0,0.0,1667.39,10.15,0,0.61,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1657.23
99,Repatriated travellers,Voyageurs rapatriés,18-07-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,18-07-2021,,1423519,0.0,26235,1423519,0.0,37798244,1392062,97.79,0.0,988289.95,498,0.03,3722.0,68.6,7,1.84,0.0,4023,340,0.37,5222,13.65,6263,16.38,133,0.35,2689,7.03,58,0.15,384.14,1.0,8.0,0.02,3639.75
59,British Columbia,Colombie-Britannique,19-07-2021,1,148487,0.0,1763,148487,0.0,2993863,146062,98.37,0.0,574108.33,40,0.03,2847.41,33.81,2,1.19,0.0,13699,154,0.45,662,12.69,697,13.37,4,0.08,333,6.39,3,0.06,47.57,0.91,0.0,0.01,2800.91
48,Alberta,Alberta,19-07-2021,1,232806,0.0,2316,232806,0.0,4777102,229885,98.75,0.0,1075226.67,38,0.02,5239.98,52.13,2,0.99,0.0,10875,102,0.26,605,13.62,570,12.83,13,0.29,305,6.86,9,0.2,43.57,0.98,1.0,0.03,5174.23
47,Saskatchewan,Saskatchewan,19-07-2021,1,49450,0.0,575,49450,0.0,939548,48613,98.31,0.0,796332.4,17,0.03,4191.23,48.74,0,1.16,0.0,902,37,0.53,262,22.21,472,40.01,7,0.59,173,14.66,2,0.17,24.71,2.09,0.0,0.02,4120.29
46,Manitoba,Manitoba,19-07-2021,1,57200,0.0,1165,57200,0.0,898494,55117,96.36,0.0,649311.12,36,0.06,4133.65,84.19,0,2.04,0.0,2658,56,1.6,918,66.34,720,52.03,14,1.01,282,20.38,3,0.22,40.29,2.91,0.0,0.03,3983.12
35,Ontario,Ontario,19-07-2021,1,548347,0.0,9030,548347,0.0,16213459,537698,98.06,0.0,1093562.47,130,0.02,3698.48,60.91,0,1.65,0.0,36197,153,0.3,1619,10.92,2374,16.01,74,0.5,1084,7.31,39,0.26,154.86,1.04,6.0,0.04,3626.66
24,Quebec,Québec,19-07-2021,1,376330,0.0,11235,376330,0.0,10162972,364470,96.85,0.0,1181123.59,0,0.0,4373.64,130.57,0,2.99,0.0,40986,142,0.17,625,7.26,1135,13.19,17,0.2,415,4.82,4,0.05,59.29,0.69,1.0,0.01,4235.81
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-07-2021,1,1437,0.0,7,1437,0.0,310294,1376,95.76,0.0,596085.32,4,0.28,276.05,1.34,0,0.49,0.0,546,0,3.76,54,10.37,37,7.11,0,0.0,35,6.72,0,0.0,5.0,0.96,0.0,0.0,264.33
13,New Brunswick,Nouveau-Brunswick,19-07-2021,1,2346,0.0,46,2346,0.0,385359,2291,97.66,0.0,488275.21,0,0.0,297.25,5.83,0,1.96,0.0,371,1,0.38,9,1.14,10,1.27,0,0.0,10,1.27,0,0.0,1.43,0.18,0.0,0.0,290.28
12,Nova Scotia,Nouvelle-Écosse,19-07-2021,1,5873,0.0,92,5873,0.0,995870,5774,98.31,0.0,1003845.55,0,0.0,592.0,9.27,0,1.57,0.0,2758,1,0.12,7,0.71,19,1.92,0,0.0,4,0.4,0,0.0,0.57,0.06,0.0,0.0,582.02
11,Prince Edward Island,Île-du-Prince-Édouard,19-07-2021,1,208,0.0,0,208,0.0,177576,208,100.0,0.0,1080685.01,0,0.0,126.58,0.0,0,0.0,0.0,216,0,0.0,0,0.0,1,0.61,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,126.58
60,Yukon,Yukon,19-07-2021,0,502,0.0,6,502,0.0,9129,420,83.67,0.0,212371.47,0,0.0,1167.82,13.96,0,1.2,0.0,0,0,15.14,76,176.8,114,265.2,1,2.33,41,95.38,1,2.33,5.86,13.63,0.0,0.33,977.06
61,Northwest Territories,Territoires du Nord-Ouest,19-07-2021,1,128,0.0,0,128,0.0,25364,128,100.0,0.0,557401.55,0,0.0,281.29,0.0,0,0.0,0.0,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,281.29
62,Nunavut,Nunavut,19-07-2021,1,657,0.0,4,657,0.0,18380,653,99.39,0.0,466461.94,0,0.0,1667.39,10.15,0,0.61,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1657.23
99,Repatriated travellers,Voyageurs rapatriés,19-07-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,19-07-2021,,1423784,0.0,26239,1423784,0.0,37907486,1392708,97.82,0.0,991146.24,265,0.02,3722.69,68.61,4,1.84,0.0,109242,646,0.34,4837,12.65,6149,16.08,130,0.34,2682,7.01,61,0.16,383.14,1.0,9.0,0.02,3641.44
59,British Columbia,Colombie-Britannique,20-07-2021,1,148563,0.0,1763,148563,0.0,3000682,146099,98.34,0.0,575415.96,76,0.05,2848.87,33.81,0,1.19,0.0,6819,37,0.47,701,13.44,766,14.69,4,0.08,376,7.21,3,0.06,53.71,1.03,0.0,0.01,2801.62
48,Alberta,Alberta,20-07-2021,1,232875,0.0,2318,232875,0.0,4781447,229951,98.74,0.0,1076204.64,69,0.03,5241.53,52.17,2,1.0,0.0,4345,66,0.26,606,13.64,606,13.64,13,0.29,339,7.63,8,0.18,48.43,1.09,1.0,0.03,5175.72
47,Saskatchewan,Saskatchewan,20-07-2021,1,49472,0.0,575,49472,0.0,940699,48655,98.35,0.0,797307.95,22,0.04,4193.1,48.74,0,1.16,0.0,1151,42,0.49,242,20.51,487,41.28,6,0.51,168,14.24,2,0.17,24.0,2.03,0.0,0.02,4123.85
46,Manitoba,Manitoba,20-07-2021,1,57225,0.0,1165,57225,0.0,899776,55162,96.39,0.0,650237.58,25,0.04,4135.46,84.19,0,2.04,0.0,1282,45,1.57,898,64.9,710,51.31,13,0.94,291,21.03,2,0.14,41.57,3.0,0.0,0.02,3986.37
35,Ontario,Ontario,20-07-2021,1,548474,0.0,9032,548474,0.0,16225026,537824,98.06,0.0,1094342.64,127,0.02,3699.34,60.92,2,1.65,0.0,11567,126,0.3,1618,10.91,2257,15.22,67,0.45,1065,7.18,36,0.24,152.14,1.03,5.0,0.03,3627.51
24,Quebec,Québec,20-07-2021,1,376330,0.0,11235,376330,0.0,10175204,364470,96.85,0.0,1182545.17,0,0.0,4373.64,130.57,0,2.99,0.0,12232,0,0.17,625,7.26,1068,12.41,17,0.2,361,4.2,4,0.05,51.57,0.6,1.0,0.01,4235.81
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-07-2021,1,1437,0.0,7,1437,0.0,310502,1377,95.82,0.0,596484.89,0,0.0,276.05,1.34,0,0.49,0.0,208,1,3.69,53,10.18,37,7.11,0,0.0,30,5.76,0,0.0,4.29,0.82,0.0,0.0,264.53
13,New Brunswick,Nouveau-Brunswick,20-07-2021,1,2346,0.0,46,2346,0.0,385754,2292,97.7,0.0,488775.7,0,0.0,297.25,5.83,0,1.96,0.0,395,1,0.34,8,1.01,10,1.27,0,0.0,10,1.27,0,0.0,1.43,0.18,0.0,0.0,290.41
12,Nova Scotia,Nouvelle-Écosse,20-07-2021,0,5873,0.0,92,5873,0.0,997920,5774,98.31,0.0,1005911.97,0,0.0,592.0,9.27,0,1.57,0.0,2050,0,0.12,7,0.71,12,1.21,0,0.0,3,0.3,0,0.0,0.43,0.04,0.0,0.0,582.02
11,Prince Edward Island,Île-du-Prince-Édouard,20-07-2021,0,208,0.0,0,208,0.0,177693,208,100.0,0.0,1081397.05,0,0.0,126.58,0.0,0,0.0,0.0,117,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,126.58
60,Yukon,Yukon,20-07-2021,1,522,0.0,6,522,0.0,9129,441,84.48,0.0,212371.47,20,3.83,1214.35,13.96,0,1.15,0.0,0,21,14.37,75,174.48,97,225.65,1,2.33,42,97.71,0,0.0,6.0,13.96,0.0,0.0,1025.92
61,Northwest Territories,Territoires du Nord-Ouest,20-07-2021,1,128,0.0,0,128,0.0,25368,128,100.0,0.0,557489.45,0,0.0,281.29,0.0,0,0.0,0.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,281.29
62,Nunavut,Nunavut,20-07-2021,1,657,0.0,4,657,0.0,18425,653,99.39,0.0,467603.99,0,0.0,1667.39,10.15,0,0.61,0.0,45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1657.23
99,Repatriated travellers,Voyageurs rapatriés,20-07-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,20-07-2021,,1424123,0.0,26243,1424123,0.0,37947701,1393047,97.82,0.0,992197.72,339,0.02,3723.58,68.62,4,1.84,0.0,40215,339,0.34,4833,12.64,6050,15.82,121,0.32,2685,7.02,55,0.14,383.57,1.0,8.0,0.02,3642.32
